,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,4766000000.0,4377000000.0,4362000000.0,4330000000.0,4309000000.0,,
Share Issued,4766000000.0,4377000000.0,4362000000.0,4330000000.0,4309000000.0,,
Net Debt,35412000000.0,41114000000.0,41204000000.0,41762000000.0,41451000000.0,,
Total Debt,46553000000.0,50757000000.0,50151000000.0,50011000000.0,50236000000.0,,
Tangible Book Value,79587000000.0,70914000000.0,71495000000.0,70886000000.0,70877000000.0,,
Invested Capital,152929000000.0,148640000000.0,149907000000.0,149281000000.0,149768000000.0,,
Working Capital,19434000000.0,8409000000.0,9960000000.0,11658000000.0,10978000000.0,,
Net Tangible Assets,79587000000.0,70914000000.0,71495000000.0,70886000000.0,70877000000.0,,
Common Stock Equity,106376000000.0,97883000000.0,99756000000.0,99270000000.0,99532000000.0,,
Total Capitalization,150433000000.0,141909000000.0,144667000000.0,145552000000.0,146003000000.0,,
Total Equity Gross Minority Interest,116730000000.0,105751000000.0,106413000000.0,105032000000.0,104864000000.0,,
Minority Interest,10354000000.0,7868000000.0,6657000000.0,5762000000.0,5332000000.0,,
Stockholders Equity,106376000000.0,97883000000.0,99756000000.0,99270000000.0,99532000000.0,,
Gains Losses Not Affecting Retained Earnings,19000000.0,65000000.0,-486000000.0,-711000000.0,-185000000.0,,
Other Equity Adjustments,19000000.0,65000000.0,-486000000.0,-711000000.0,-185000000.0,,
Retained Earnings,49602000000.0,45484000000.0,48322000000.0,49032000000.0,49052000000.0,,
Capital Stock,56755000000.0,52334000000.0,51920000000.0,50949000000.0,50665000000.0,,
Common Stock,56755000000.0,52334000000.0,51920000000.0,50949000000.0,50665000000.0,,
Preferred Stock,,,,0.0,,,
Total Liabilities Net Minority Interest,87784000000.0,86769000000.0,85829000000.0,91453000000.0,88678000000.0,,
Total Non Current Liabilities Net Minority Interest,55487000000.0,51803000000.0,53655000000.0,55787000000.0,53519000000.0,,
Other Non Current Liabilities,11430000000.0,7777000000.0,8744000000.0,9505000000.0,7048000000.0,,
Long Term Debt And Capital Lease Obligation,44057000000.0,44026000000.0,44911000000.0,46282000000.0,46471000000.0,,
Long Term Debt,44057000000.0,44026000000.0,44911000000.0,46282000000.0,46471000000.0,,
Current Liabilities,32297000000.0,34966000000.0,32174000000.0,35666000000.0,35159000000.0,,
Current Deferred Liabilities,3200000000.0,3000000000.0,2700000000.0,,3200000000.0,3000000000.0,
Current Debt And Capital Lease Obligation,2496000000.0,6731000000.0,5240000000.0,3729000000.0,3765000000.0,,
