,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Ordinary Shares Number,1136900000.0,1136500000.0,1136200000.0,1135800000.0,1133500000.0,
Share Issued,1136900000.0,1136500000.0,1136200000.0,1135800000.0,1133500000.0,
Net Debt,12855000000.0,13146500000.0,12900400000.0,11890000000.0,12282200000.0,
Total Debt,26611500000.0,27886100000.0,26009500000.0,25871500000.0,25803100000.0,
Tangible Book Value,-11632300000.0,-11240500000.0,-11116500000.0,-10930100000.0,-10865500000.0,
Invested Capital,7978200000.0,9633100000.0,7949300000.0,8089700000.0,8119500000.0,
Working Capital,-2828100000.0,-2720800000.0,-3715600000.0,-2440600000.0,-2222600000.0,
Net Tangible Assets,-11632300000.0,-11240500000.0,-11116500000.0,-10930100000.0,-10865500000.0,
Capital Lease Obligations,10536700000.0,10567000000.0,10437700000.0,10310100000.0,10234700000.0,
Common Stock Equity,-8096600000.0,-7686000000.0,-7622500000.0,-7471700000.0,-7448900000.0,
Total Capitalization,6479300000.0,6884900000.0,5701500000.0,6840500000.0,6870600000.0,
Total Equity Gross Minority Interest,-8089200000.0,-7678600000.0,-7615400000.0,-7464600000.0,-7441600000.0,
Minority Interest,7400000.0,7400000.0,7100000.0,7100000.0,7300000.0,
Stockholders Equity,-8096600000.0,-7686000000.0,-7622500000.0,-7471700000.0,-7448900000.0,
Gains Losses Not Affecting Retained Earnings,-459300000.0,-535200000.0,-529000000.0,-583600000.0,-428800000.0,
Other Equity Adjustments,-459300000.0,-535200000.0,-529000000.0,-583600000.0,-428800000.0,
Retained Earnings,-8272500000.0,-7700600000.0,-7565500000.0,-7256400000.0,-7343800000.0,
Additional Paid In Capital,634100000.0,548700000.0,470900000.0,367200000.0,322600000.0,
Capital Stock,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,
Common Stock,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,
Total Liabilities Net Minority Interest,40108900000.0,41327800000.0,39248500000.0,39357700000.0,38780900000.0,
Total Non Current Liabilities Net Minority Interest,29898500000.0,30185500000.0,28819200000.0,29632400000.0,29710900000.0,
Other Non Current Liabilities,577800000.0,717900000.0,664000000.0,522300000.0,656200000.0,
Non Current Deferred Liabilities,5772600000.0,5826100000.0,5871300000.0,5941100000.0,5963600000.0,
Non Current Deferred Revenue,5772600000.0,5826100000.0,5871300000.0,5941100000.0,5963600000.0,
Long Term Debt And Capital Lease Obligation,23548100000.0,23641500000.0,22283900000.0,23169000000.0,23091100000.0,
Long Term Capital Lease Obligation,8972200000.0,9070600000.0,8959900000.0,8856800000.0,8771600000.0,
Long Term Debt,14575900000.0,14570900000.0,13324000000.0,14312200000.0,14319500000.0,
Current Liabilities,10210400000.0,11142300000.0,10429300000.0,9725300000.0,9070000000.0,
Current Deferred Liabilities,1840600000.0,1911200000.0,1920100000.0,2253300000.0,1781200000.0,
Current Deferred Revenue,1840600000.0,1911200000.0,1920100000.0,2253300000.0,1781200000.0,
Current Debt And Capital Lease Obligation,3063400000.0,4244600000.0,3725600000.0,2702500000.0,2712000000.0,
Current Capital Lease Obligation,1564500000.0,1496400000.0,1477800000.0,1453300000.0,1463100000.0,
Current Debt,1498900000.0,2748200000.0,2247800000.0,1249200000.0,1248900000.0,
Other Current Borrowings,1498900000.0,2748200000.0,2247800000.0,1249200000.0,1248900000.0,
Line Of Credit,,,,,,12400000.0
Current Provisions,282300000.0,279700000.0,266900000.0,267800000.0,244300000.0,
Payables And Accrued Expenses,5024100000.0,4706800000.0,4516700000.0,4501700000.0,4332500000.0,
Current Accrued Expenses,2080400000.0,1738400000.0,1588300000.0,1608500000.0,1711100000.0,
Payables,2943700000.0,2968400000.0,2928400000.0,2893200000.0,2621400000.0,
Dividends Payable,704800000.0,693200000.0,692900000.0,692600000.0,691200000.0,
Total Tax Payable,386100000.0,387000000.0,321700000.0,422900000.0,334700000.0,
Income Tax Payable,150300000.0,170300000.0,131400000.0,232400000.0,123500000.0,
Accounts Payable,1852800000.0,1888200000.0,1913800000.0,1777700000.0,1595500000.0,
Total Assets,32019700000.0,33649200000.0,31633100000.0,31893100000.0,31339300000.0,
Total Non Current Assets,24637400000.0,25227700000.0,24919400000.0,24608400000.0,24491900000.0,
Other Non Current Assets,752500000.0,674300000.0,713100000.0,708800000.0,617000000.0,
Non Current Deferred Assets,1826900000.0,1805900000.0,1735900000.0,1723000000.0,1766700000.0,
Non Current Deferred Taxes Assets,1826900000.0,1805900000.0,1735900000.0,1723000000.0,1766700000.0,
Investments And Advances,713100000.0,717900000.0,689000000.0,676600000.0,739900000.0,
Investmentin Financial Assets,246900000.0,232000000.0,222100000.0,227300000.0,276000000.0,
Available For Sale Securities,246900000.0,232000000.0,222100000.0,227300000.0,276000000.0,
Long Term Equity Investment,466200000.0,485900000.0,466900000.0,449300000.0,463900000.0,
Investmentsin Joint Venturesat Cost,418900000.0,,,,424100000.0,
Investments In Other Ventures Under Equity Method,47300000.0,,,,39800000.0,
Goodwill And Other Intangible Assets,3535700000.0,3554500000.0,3494000000.0,3458400000.0,3416600000.0,
Other Intangible Assets,166800000.0,169700000.0,169300000.0,170500000.0,100900000.0,
Goodwill,3368900000.0,3384800000.0,3324700000.0,3287900000.0,3315700000.0,
Net PPE,17809200000.0,18475100000.0,18287400000.0,18041600000.0,17951700000.0,
Accumulated Depreciation,-11349200000.0,-11426100000.0,-11052200000.0,-10768500000.0,-10775500000.0,
Gross PPE,29158400000.0,29901200000.0,29339600000.0,28810100000.0,28727200000.0,
Leases,11762400000.0,11980700000.0,11680600000.0,11467400000.0,11453900000.0,
Construction In Progress,334300000.0,601200000.0,792900000.0,756100000.0,750900000.0,
Other Properties,14261500000.0,14545000000.0,14247400000.0,14037200000.0,13955500000.0,
Machinery Furniture Equipment,2071600000.0,2037400000.0,1889000000.0,1824800000.0,1825200000.0,
Buildings And Improvements,673700000.0,680000000.0,672800000.0,667800000.0,684800000.0,
Land And Improvements,54900000.0,56900000.0,56900000.0,56800000.0,56900000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,7382300000.0,8421500000.0,6713700000.0,7284700000.0,6847400000.0,
Other Current Assets,452200000.0,413800000.0,500100000.0,354400000.0,313100000.0,
Inventory,2185600000.0,2259200000.0,2047300000.0,1731600000.0,1777300000.0,
Finished Goods,741700000.0,648700000.0,596400000.0,564400000.0,636500000.0,
Raw Materials,1443900000.0,1610500000.0,1450900000.0,1167200000.0,1140800000.0,
Receivables,1277500000.0,1242600000.0,1154700000.0,1241500000.0,1213800000.0,
Accounts Receivable,1277500000.0,1242600000.0,1154700000.0,1241500000.0,1213800000.0,
Allowance For Doubtful Accounts Receivable,-24000000.0,,,,-21200000.0,
Gross Accounts Receivable,1301500000.0,,,,1235000000.0,
Cash Cash Equivalents And Short Term Investments,3467000000.0,4505900000.0,3011600000.0,3957200000.0,3543200000.0,
Other Short Term Investments,247200000.0,333300000.0,340200000.0,285800000.0,257000000.0,
Cash And Cash Equivalents,3219800000.0,4172600000.0,2671400000.0,3671400000.0,3286200000.0,
