,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31
Free Cash Flow,466635000.0,202337000.0,676575000.0,333002000.0,394635000.0
Repurchase Of Capital Stock,-266789000.0,-322652000.0,-262500000.0,-276864000.0,-263748000.0
Repayment Of Debt,0.0,-700000000.0,0.0,-250000000.0,0.0
Capital Expenditure,-201727000.0,-207378000.0,-205982000.0,-180387000.0,-197486000.0
Interest Paid Supplemental Data,0.0,35939000.0,0.0,40158000.0,0.0
Income Tax Paid Supplemental Data,326115000.0,334000.0,156966000.0,173357000.0,
End Cash Position,3913293000.0,3848990000.0,4796462000.0,4414658000.0,4732708000.0
Beginning Cash Position,3848990000.0,4796462000.0,4414658000.0,4732708000.0,4718080000.0
Changes In Cash,64303000.0,-947472000.0,381804000.0,-318050000.0,14628000.0
Financing Cash Flow,-402332000.0,-1149809000.0,-377413000.0,-651052000.0,-380007000.0
Cash Flow From Continuing Financing Activities,-402332000.0,-1149809000.0,-377413000.0,-651052000.0,-380007000.0
Net Other Financing Charges,,,0.0,,
Proceeds From Stock Option Exercised,6237000.0,6143000.0,6316000.0,6351000.0,6194000.0
Cash Dividends Paid,-132337000.0,-133300000.0,-121229000.0,-121741000.0,-122453000.0
Common Stock Dividend Paid,-132337000.0,-133300000.0,-121229000.0,-121741000.0,-122453000.0
Net Common Stock Issuance,-266789000.0,-322652000.0,-262500000.0,-276864000.0,-263748000.0
Common Stock Payments,-266789000.0,-322652000.0,-262500000.0,-276864000.0,-263748000.0
Net Issuance Payments Of Debt,0.0,-700000000.0,0.0,-250000000.0,0.0
Net Long Term Debt Issuance,0.0,-700000000.0,0.0,-250000000.0,0.0
Long Term Debt Payments,0.0,-700000000.0,0.0,-250000000.0,0.0
Investing Cash Flow,-201727000.0,-207378000.0,-123340000.0,-180387000.0,-197486000.0
Cash Flow From Continuing Investing Activities,-201727000.0,-207378000.0,-123340000.0,-180387000.0,-197486000.0
Net PPE Purchase And Sale,-201727000.0,-207378000.0,-123340000.0,-180387000.0,-197486000.0
Purchase Of PPE,-201727000.0,-207378000.0,-205982000.0,-180387000.0,-197486000.0
Operating Cash Flow,668362000.0,409715000.0,882557000.0,513389000.0,592121000.0
Cash Flow From Continuing Operating Activities,668362000.0,409715000.0,882557000.0,513389000.0,592121000.0
Change In Working Capital,-39711000.0,-246977000.0,210601000.0,-127852000.0,-69614000.0
Change In Other Working Capital,207000.0,4463000.0,-35000.0,6333000.0,3996000.0
Change In Other Current Liabilities,90811000.0,-173946000.0,-40256000.0,114285000.0,72388000.0
Change In Other Current Assets,-33623000.0,-58426000.0,35474000.0,18570000.0,-23678000.0
Change In Payables And Accrued Expense,-158470000.0,206268000.0,-199175000.0,101508000.0,-93461000.0
Change In Payable,-158470000.0,206268000.0,-199175000.0,101508000.0,-93461000.0
Change In Account Payable,34755000.0,67182000.0,-235734000.0,118816000.0,92206000.0
Change In Tax Payable,-193225000.0,139086000.0,36559000.0,-17308000.0,-185667000.0
Change In Income Tax Payable,-193225000.0,139086000.0,36559000.0,-17308000.0,-185667000.0
Change In Inventory,61364000.0,-225336000.0,414593000.0,-368548000.0,-28859000.0
Stock Based Compensation,43943000.0,39296000.0,39086000.0,38744000.0,38021000.0
Deferred Tax,29736000.0,22209000.0,-9543000.0,1886000.0,-12029000.0
Deferred Income Tax,29736000.0,22209000.0,-9543000.0,1886000.0,-12029000.0
Depreciation Amortization Depletion,126399000.0,115938000.0,117204000.0,111803000.0,108595000.0
Depreciation And Amortization,126399000.0,115938000.0,117204000.0,111803000.0,108595000.0
Net Income From Continuing Operations,507995000.0,479249000.0,586784000.0,488808000.0,527148000.0
