,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31
Ordinary Shares Number,268375659.0,268368903.0,268187057.0,268000000.0,268357046.0
Share Issued,268375659.0,268368903.0,268187057.0,268000000.0,268357046.0
Net Debt,4263400000.0,4330800000.0,4204900000.0,4155800000.0,4387200000.0
Total Debt,4358300000.0,4454900000.0,4307700000.0,4508500000.0,4588000000.0
Tangible Book Value,-2863900000.0,-2998900000.0,-3091200000.0,-3434500000.0,-3188900000.0
Invested Capital,10111100000.0,10056300000.0,9730700000.0,9632900000.0,10009500000.0
Working Capital,-896000000.0,-1019400000.0,-1089200000.0,-743800000.0,-900000000.0
Net Tangible Assets,-2863900000.0,-2998900000.0,-3091200000.0,-3434500000.0,-3188900000.0
Capital Lease Obligations,,,,166600000.0,
Common Stock Equity,5752800000.0,5601400000.0,5423000000.0,5291000000.0,5421500000.0
Total Capitalization,8857700000.0,8700700000.0,8518700000.0,8884600000.0,8764600000.0
Total Equity Gross Minority Interest,5783600000.0,5630400000.0,5449700000.0,5316800000.0,5451000000.0
Minority Interest,30800000.0,29000000.0,26700000.0,25800000.0,29500000.0
Stockholders Equity,5752800000.0,5601400000.0,5423000000.0,5291000000.0,5421500000.0
Gains Losses Not Affecting Retained Earnings,-361100000.0,-401200000.0,-524600000.0,-491200000.0,-390400000.0
Other Equity Adjustments,-361100000.0,-401200000.0,-524600000.0,-491200000.0,-390400000.0
Retained Earnings,3841900000.0,3739000000.0,3694300000.0,3545000000.0,3577200000.0
Capital Stock,2272000000.0,2263600000.0,2253300000.0,2237200000.0,2234700000.0
Common Stock,2272000000.0,2263600000.0,2253300000.0,2237200000.0,2234700000.0
Total Liabilities Net Minority Interest,7463400000.0,7560000000.0,7450100000.0,7753500000.0,7753900000.0
Total Non Current Liabilities Net Minority Interest,4343400000.0,4374300000.0,4348200000.0,4870700000.0,4609600000.0
Other Non Current Liabilities,416400000.0,452000000.0,422500000.0,145100000.0,430300000.0
Employee Benefits,,,,124900000.0,
Non Current Pension And Other Postretirement Benefit Plans,,,,124900000.0,
Non Current Deferred Liabilities,822100000.0,823000000.0,830000000.0,840500000.0,836200000.0
Non Current Deferred Taxes Liabilities,822100000.0,823000000.0,830000000.0,840500000.0,836200000.0
Long Term Debt And Capital Lease Obligation,3104900000.0,3099300000.0,3095700000.0,3760200000.0,3343100000.0
Long Term Capital Lease Obligation,,,,166600000.0,
Long Term Debt,3104900000.0,3099300000.0,3095700000.0,3593600000.0,3343100000.0
Current Liabilities,3120000000.0,3185700000.0,3101900000.0,2882800000.0,3144300000.0
Current Debt And Capital Lease Obligation,1253400000.0,1355600000.0,1212000000.0,748300000.0,1244900000.0
Current Debt,1253400000.0,1355600000.0,1212000000.0,748300000.0,1244900000.0
Other Current Borrowings,,,,317000000.0,
Commercial Paper,,,,431300000.0,
Payables And Accrued Expenses,1866600000.0,1830100000.0,1889900000.0,2134500000.0,1899400000.0
Current Accrued Expenses,669800000.0,652200000.0,728000000.0,775700000.0,671600000.0
Payables,1196800000.0,1177900000.0,1161900000.0,1358800000.0,1227800000.0
Dividends Payable,,,,120700000.0,
Accounts Payable,1196800000.0,1177900000.0,1161900000.0,1238100000.0,1227800000.0
Total Assets,13247000000.0,13190400000.0,12899800000.0,13070300000.0,13204900000.0
Total Non Current Assets,11023000000.0,11024100000.0,10887100000.0,10931300000.0,10960600000.0
Other Non Current Assets,986500000.0,1006600000.0,980000000.0,176700000.0,950700000.0
Defined Pension Benefit,,,,122400000.0,
Investments And Advances,,,,282700000.0,
Other Investments,,,,130500000.0,
Long Term Equity Investment,,,,152200000.0,
Goodwill And Other Intangible Assets,8616700000.0,8600300000.0,8514200000.0,8725500000.0,8610400000.0
Other Intangible Assets,3302500000.0,3308800000.0,3308100000.0,3498000000.0,3332700000.0
Goodwill,5314200000.0,5291500000.0,5206100000.0,5227500000.0,5277700000.0
Net PPE,1419800000.0,1417200000.0,1392900000.0,1624000000.0,1399500000.0
Accumulated Depreciation,,,,-1335200000.0,
Gross PPE,,,,2959200000.0,
Construction In Progress,,,,247100000.0,
Other Properties,,,,211000000.0,
Machinery Furniture Equipment,,,,1571200000.0,
Buildings And Improvements,,,,835800000.0,
Land And Improvements,,,,94100000.0,
Properties,,,,0.0,
Current Assets,2224000000.0,2166300000.0,2012700000.0,2139000000.0,2244300000.0
Other Current Assets,136800000.0,150200000.0,147400000.0,74100000.0,140000000.0
Prepaid Assets,,,,51500000.0,
Inventory,1323600000.0,1307500000.0,1245600000.0,1239900000.0,1242600000.0
Finished Goods,657200000.0,613000000.0,607900000.0,618300000.0,645000000.0
Raw Materials,666400000.0,694500000.0,637700000.0,621600000.0,597600000.0
Receivables,668700000.0,584500000.0,516900000.0,587400000.0,660900000.0
Accounts Receivable,668700000.0,584500000.0,516900000.0,587400000.0,660900000.0
Allowance For Doubtful Accounts Receivable,,,,-4700000.0,
Gross Accounts Receivable,,,,592100000.0,
Cash Cash Equivalents And Short Term Investments,94900000.0,124100000.0,102800000.0,186100000.0,200800000.0
Cash And Cash Equivalents,94900000.0,124100000.0,102800000.0,186100000.0,200800000.0
