,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,270542000.0,-113701000.0,97123000.0,158190000.0,444939000.0,
Repurchase Of Capital Stock,-100845000.0,-350776000.0,-201626000.0,-56286000.0,-150920000.0,
Repayment Of Debt,-482000000.0,-875436000.0,-226345000.0,-2010811000.0,-595258000.0,
Issuance Of Debt,325000000.0,1259201000.0,589000000.0,2386359000.0,509106000.0,
Issuance Of Capital Stock,8281000.0,9202000.0,7984000.0,12089000.0,12754000.0,
Capital Expenditure,-22052000.0,-17270000.0,-10333000.0,-38342000.0,-37664000.0,
End Cash Position,1295980000.0,1205474000.0,1300441000.0,1146931000.0,1212280000.0,
Other Cash Adjustment Outside Changein Cash,,,0.0,,,
Beginning Cash Position,1205474000.0,1300441000.0,1146931000.0,1212280000.0,1034515000.0,
Effect Of Exchange Rate Changes,52763000.0,23407000.0,-58180000.0,29425000.0,-5416000.0,
Changes In Cash,37743000.0,-118374000.0,211690000.0,-94774000.0,183181000.0,
Financing Cash Flow,-232803000.0,-5520000.0,112154000.0,-259070000.0,-261771000.0,
Cash Flow From Continuing Financing Activities,-232803000.0,-5520000.0,112154000.0,-259070000.0,-261771000.0,
Net Other Financing Charges,55696000.0,-8314000.0,-20378000.0,-554081000.0,-1151000.0,
Cash Dividends Paid,-38935000.0,-39397000.0,-36481000.0,-36340000.0,-36302000.0,
Common Stock Dividend Paid,,,-36481000.0,-36340000.0,,
Net Common Stock Issuance,-92564000.0,-341574000.0,-193642000.0,-44197000.0,-138166000.0,
Common Stock Payments,-100845000.0,-350776000.0,-201626000.0,-56286000.0,-150920000.0,
Common Stock Issuance,8281000.0,9202000.0,7984000.0,12089000.0,12754000.0,
Net Issuance Payments Of Debt,-157000000.0,383765000.0,362655000.0,375548000.0,-86152000.0,
Net Short Term Debt Issuance,0.0,-651636000.0,-5345000.0,-830640000.0,-21119000.0,
Short Term Debt Payments,0.0,-651636000.0,-5345000.0,-834879000.0,-22225000.0,
Short Term Debt Issuance,,,,4239000.0,,
Net Long Term Debt Issuance,-157000000.0,1035401000.0,368000000.0,1206188000.0,-65033000.0,
Long Term Debt Payments,-482000000.0,-223800000.0,-221000000.0,-1175932000.0,-573033000.0,
Long Term Debt Issuance,325000000.0,1259201000.0,589000000.0,2382120000.0,508000000.0,
Investing Cash Flow,-22048000.0,-16423000.0,-7920000.0,-32236000.0,-37651000.0,
Cash Flow From Continuing Investing Activities,-22048000.0,-16423000.0,-7920000.0,-32236000.0,-37651000.0,
Dividends Received Cfi,,,932000.0,,,
Net Business Purchase And Sale,0.0,,,77000.0,0.0,-13606000.0
Sale Of Business,0.0,,,77000.0,0.0,394000.0
Purchase Of Business,0.0,,,0.0,0.0,-14000000.0
Net PPE Purchase And Sale,-22048000.0,-16423000.0,-8852000.0,-32313000.0,-37651000.0,
Sale Of PPE,4000.0,847000.0,1481000.0,6029000.0,13000.0,
Purchase Of PPE,-22052000.0,-17270000.0,-10333000.0,-38342000.0,-37664000.0,
Operating Cash Flow,292594000.0,-96431000.0,107456000.0,196532000.0,482603000.0,
Cash Flow From Continuing Operating Activities,292594000.0,-96431000.0,107456000.0,196532000.0,482603000.0,
Change In Working Capital,108506000.0,-292813000.0,-97653000.0,40210000.0,273115000.0,
Change In Other Working Capital,2619000.0,5710000.0,1863000.0,,11170000.0,12738000.0
Change In Other Current Assets,8321000.0,24006000.0,17243000.0,35993000.0,25185000.0,
Change In Payables And Accrued Expense,177828000.0,-241815000.0,-68623000.0,27561000.0,161387000.0,
Change In Accrued Expense,48118000.0,-245653000.0,-31398000.0,-30782000.0,58931000.0,
Change In Payable,129710000.0,3838000.0,-37225000.0,58343000.0,102456000.0,
Change In Account Payable,129710000.0,3838000.0,-37225000.0,-35751000.0,102456000.0,
Change In Prepaid Assets,42410000.0,-35859000.0,9617000.0,-43295000.0,33601000.0,
Change In Receivables,-122672000.0,-44855000.0,-57753000.0,36147000.0,41772000.0,
Other Non Cash Items,889000.0,7268000.0,-25140000.0,18787000.0,3505000.0,
Stock Based Compensation,13079000.0,21283000.0,13059000.0,20023000.0,18994000.0,
Asset Impairment Charge,,,,3000000.0,0.0,0.0
Deferred Tax,-52991000.0,-21056000.0,20253000.0,-108832000.0,-42137000.0,
Deferred Income Tax,-52991000.0,-21056000.0,20253000.0,-108832000.0,-42137000.0,
Depreciation Amortization Depletion,60322000.0,58079000.0,59583000.0,78276000.0,76977000.0,
Depreciation And Amortization,60322000.0,58079000.0,59583000.0,78276000.0,76977000.0,
Amortization Cash Flow,39245000.0,38040000.0,38661000.0,53215000.0,52529000.0,
Amortization Of Intangibles,39245000.0,38040000.0,38661000.0,53215000.0,52529000.0,
Depreciation,21077000.0,20039000.0,20922000.0,25061000.0,24448000.0,
Operating Gains Losses,-26932000.0,131110000.0,142357000.0,-193689000.0,-6748000.0,
Earnings Losses From Equity Investments,321000.0,1412000.0,-2236000.0,-2525000.0,-6571000.0,
Gain Loss On Investment Securities,-27372000.0,109462000.0,145215000.0,,,
Net Income From Continuing Operations,189721000.0,-302000.0,-5003000.0,338757000.0,158897000.0,
