,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,249343882.0,251008000.0,252315000.0,261548000.0,263148000.0,,
Share Issued,249343882.0,251008000.0,252315000.0,261548000.0,263148000.0,,
Net Debt,737000000.0,366000000.0,,,,,
Total Debt,1951000000.0,1953000000.0,1951000000.0,1949000000.0,1952000000.0,,
Tangible Book Value,367000000.0,422000000.0,717000000.0,1716000000.0,1681000000.0,,
Invested Capital,7885000000.0,7966000000.0,8270000000.0,9295000000.0,9291000000.0,,
Working Capital,-524000000.0,-495000000.0,-183000000.0,1168000000.0,1185000000.0,,
Net Tangible Assets,367000000.0,422000000.0,717000000.0,1716000000.0,1681000000.0,,
Capital Lease Obligations,66000000.0,69000000.0,67000000.0,66000000.0,69000000.0,,
Common Stock Equity,6000000000.0,6082000000.0,6386000000.0,7412000000.0,7408000000.0,,
Total Capitalization,7485000000.0,7566000000.0,7870000000.0,9295000000.0,9291000000.0,,
Total Equity Gross Minority Interest,6000000000.0,6082000000.0,6386000000.0,7412000000.0,7408000000.0,,
Stockholders Equity,6000000000.0,6082000000.0,6386000000.0,7412000000.0,7408000000.0,,
Gains Losses Not Affecting Retained Earnings,-156000000.0,-162000000.0,-87000000.0,-63000000.0,-115000000.0,,
Other Equity Adjustments,-156000000.0,-162000000.0,-87000000.0,-63000000.0,-115000000.0,,
Retained Earnings,6153000000.0,6241000000.0,6470000000.0,7472000000.0,7520000000.0,,
Additional Paid In Capital,0.0,0.0,0.0,0.0,0.0,,
Capital Stock,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,
Preferred Stock,,,0.0,,,,0.0
Total Liabilities Net Minority Interest,5854000000.0,5617000000.0,5982000000.0,6039000000.0,5728000000.0,,
Total Non Current Liabilities Net Minority Interest,2614000000.0,2577000000.0,2523000000.0,2935000000.0,2941000000.0,,
Other Non Current Liabilities,445000000.0,446000000.0,445000000.0,479000000.0,506000000.0,,
Tradeand Other Payables Non Current,684000000.0,647000000.0,594000000.0,573000000.0,552000000.0,,
Non Current Deferred Liabilities,,,,,,1000000.0,1000000.0
Non Current Deferred Taxes Liabilities,,,,,,1000000.0,1000000.0
Long Term Debt And Capital Lease Obligation,1485000000.0,1484000000.0,1484000000.0,1883000000.0,1883000000.0,,
Long Term Debt,1485000000.0,1484000000.0,1484000000.0,1883000000.0,1883000000.0,,
Current Liabilities,3240000000.0,3040000000.0,3459000000.0,3104000000.0,2787000000.0,,
Current Deferred Liabilities,1511000000.0,1427000000.0,1794000000.0,1898000000.0,1554000000.0,,
Current Deferred Revenue,1511000000.0,1427000000.0,1794000000.0,1898000000.0,1554000000.0,,
Current Debt And Capital Lease Obligation,466000000.0,469000000.0,467000000.0,66000000.0,69000000.0,,
Current Capital Lease Obligation,66000000.0,69000000.0,67000000.0,66000000.0,69000000.0,,
Current Debt,400000000.0,400000000.0,400000000.0,,,,
Other Current Borrowings,400000000.0,400000000.0,400000000.0,,,,
Pensionand Other Post Retirement Benefit Plans Current,366000000.0,382000000.0,486000000.0,390000000.0,360000000.0,,
Current Provisions,61000000.0,56000000.0,84000000.0,157000000.0,77000000.0,,
Payables And Accrued Expenses,836000000.0,706000000.0,628000000.0,593000000.0,727000000.0,,
Current Accrued Expenses,661000000.0,614000000.0,523000000.0,512000000.0,556000000.0,,
Payables,175000000.0,92000000.0,105000000.0,81000000.0,171000000.0,,
