,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,224100000.0,22800000.0,94900000.0,208500000.0,174000000.0,,
Repayment Of Debt,-3000000.0,-11300000.0,-49200000.0,-581300000.0,0.0,,
Issuance Of Debt,0.0,,,0.0,0.0,498600000.0,0.0
Capital Expenditure,-56500000.0,-48500000.0,-43200000.0,-51300000.0,-48500000.0,,
Interest Paid Supplemental Data,28900000.0,50500000.0,28700000.0,60400000.0,28500000.0,,
Income Tax Paid Supplemental Data,17200000.0,131700000.0,26700000.0,22500000.0,55800000.0,,
End Cash Position,620900000.0,546900000.0,621100000.0,695000000.0,696100000.0,,
Beginning Cash Position,546900000.0,621100000.0,695000000.0,696100000.0,626800000.0,,
Effect Of Exchange Rate Changes,-3500000.0,3500000.0,2800000.0,-4300000.0,4500000.0,,
Changes In Cash,77500000.0,-77700000.0,-76700000.0,3200000.0,64800000.0,,
Financing Cash Flow,-100500000.0,-112200000.0,-162400000.0,-688300000.0,-97700000.0,,
Cash Flow From Continuing Financing Activities,-100500000.0,-112200000.0,-162400000.0,-688300000.0,-97700000.0,,
Net Other Financing Charges,-3300000.0,-3900000.0,-19100000.0,-4000000.0,-3700000.0,,
Proceeds From Stock Option Exercised,4000000.0,1100000.0,3800000.0,0.0,3600000.0,,
Cash Dividends Paid,-98200000.0,-98100000.0,-97900000.0,-97700000.0,-97600000.0,,
Common Stock Dividend Paid,-98200000.0,-98100000.0,-97900000.0,-97700000.0,-97600000.0,,
Net Issuance Payments Of Debt,-3000000.0,-11300000.0,-49200000.0,-581300000.0,0.0,,
Net Short Term Debt Issuance,,,,0.0,-498600000.0,498600000.0,0.0
Short Term Debt Payments,,,,,,0.0,0.0
Short Term Debt Issuance,,,,,-498600000.0,,
Net Long Term Debt Issuance,-3000000.0,-11300000.0,-49200000.0,-581300000.0,0.0,,
Long Term Debt Payments,-3000000.0,-11300000.0,-49200000.0,-581300000.0,0.0,,
Long Term Debt Issuance,0.0,,,0.0,0.0,,0.0
Investing Cash Flow,-102600000.0,-36800000.0,-52400000.0,431700000.0,-60000000.0,,
Cash Flow From Continuing Investing Activities,-102600000.0,-36800000.0,-52400000.0,431700000.0,-60000000.0,,
Net Other Investing Changes,-900000.0,11700000.0,800000.0,-9000000.0,400000.0,,
Net Investment Purchase And Sale,-45200000.0,0.0,-10000000.0,492000000.0,100000.0,,
Sale Of Investment,,,,492000000.0,,,
Purchase Of Investment,-45200000.0,0.0,-10000000.0,0.0,-90900000.0,,
Net Business Purchase And Sale,,,,0.0,,,
Purchase Of Business,,,,0.0,,,
Net Intangibles Purchase And Sale,-36800000.0,-32400000.0,-29400000.0,,,-24500000.0,-23700000.0
Purchase Of Intangibles,-36800000.0,-32400000.0,-29400000.0,,,-24500000.0,-23700000.0
Net PPE Purchase And Sale,-19700000.0,-16100000.0,-13800000.0,59000000.0,-96700000.0,,
Purchase Of PPE,-19700000.0,-16100000.0,-13800000.0,59000000.0,-96700000.0,,
Operating Cash Flow,280600000.0,71300000.0,138100000.0,259800000.0,222500000.0,,
Cash Flow From Continuing Operating Activities,280600000.0,71300000.0,138100000.0,259800000.0,222500000.0,,
Change In Working Capital,-136500000.0,-120600000.0,-61500000.0,107600000.0,-51600000.0,,
Change In Other Working Capital,1000000.0,-56300000.0,-4700000.0,13800000.0,-39600000.0,,
Change In Payables And Accrued Expense,205000000.0,89200000.0,-267000000.0,-151500000.0,265400000.0,,
Change In Prepaid Assets,-52200000.0,1400000.0,-25300000.0,50700000.0,20900000.0,,
Change In Inventory,5500000.0,-117900000.0,-23200000.0,67600000.0,-19900000.0,,
Change In Receivables,-295800000.0,-37000000.0,258700000.0,127000000.0,-278400000.0,,
Changes In Account Receivables,-295800000.0,-37000000.0,258700000.0,127000000.0,-278400000.0,,
Other Non Cash Items,30700000.0,-13100000.0,10300000.0,44500000.0,-20800000.0,,
Stock Based Compensation,24200000.0,12900000.0,18400000.0,22000000.0,14000000.0,,
Asset Impairment Charge,0.0,,,0.0,0.0,,
Deferred Tax,80100000.0,-13400000.0,4800000.0,-41600000.0,8200000.0,,
Deferred Income Tax,80100000.0,-13400000.0,4800000.0,-41600000.0,8200000.0,,
Depreciation Amortization Depletion,48200000.0,38300000.0,41600000.0,62600000.0,49400000.0,,
Depreciation And Amortization,48200000.0,38300000.0,41600000.0,62600000.0,49400000.0,,
Amortization Cash Flow,24600000.0,23400000.0,24400000.0,41900000.0,25000000.0,,
Amortization Of Intangibles,24600000.0,23400000.0,24400000.0,41900000.0,25000000.0,,
Depreciation,23600000.0,14900000.0,17200000.0,20700000.0,24400000.0,,
Operating Gains Losses,0.0,0.0,25000000.0,91200000.0,0.0,,
Gain Loss On Sale Of Business,0.0,0.0,25000000.0,,,15300000.0,9100000.0
Net Income From Continuing Operations,233900000.0,-854700000.0,99500000.0,-26500000.0,223300000.0,,
