,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,8880000.0,64470000.0,-53760000.0,890476.190476,-1760000.0,
Tax Rate For Calcs,0.24,0.21,0.21,0.222619,0.22,
Normalized EBITDA,1879000000.0,1894000000.0,1941000000.0,1935000000.0,1964000000.0,
Total Unusual Items,37000000.0,307000000.0,-256000000.0,4000000.0,-8000000.0,
Total Unusual Items Excluding Goodwill,37000000.0,307000000.0,-256000000.0,4000000.0,-8000000.0,
Net Income From Continuing Operation Net Minority Interest,687000000.0,899000000.0,494000000.0,639000000.0,812000000.0,
Reconciled Depreciation,879000000.0,914000000.0,912000000.0,971000000.0,794000000.0,
Reconciled Cost Of Revenue,3227000000.0,3170000000.0,3260000000.0,3254000000.0,2706000000.0,
EBITDA,1916000000.0,2201000000.0,1685000000.0,1939000000.0,1956000000.0,
EBIT,1037000000.0,1287000000.0,773000000.0,968000000.0,1162000000.0,
Net Interest Income,-109000000.0,-116000000.0,-123000000.0,-123000000.0,-88000000.0,
Interest Expense,125000000.0,126000000.0,127000000.0,128000000.0,98000000.0,
Interest Income,18000000.0,14000000.0,10000000.0,16000000.0,19000000.0,
Normalized Income,658880000.0,656470000.0,696240000.0,635890476.190476,818240000.0,
Net Income From Continuing And Discontinued Operation,687000000.0,899000000.0,494000000.0,639000000.0,812000000.0,
Total Expenses,3349000000.0,3303000000.0,3400000000.0,3460000000.0,2827000000.0,
Diluted Average Shares,629000000.0,636000000.0,645000000.0,651000000.0,623000000.0,
Basic Average Shares,628000000.0,635000000.0,643000000.0,650000000.0,622000000.0,
Diluted EPS,1.09,1.41,0.77,0.98,1.3,
Basic EPS,1.09,1.42,0.77,0.98,1.31,
Diluted NI Availto Com Stockholders,687000000.0,899000000.0,494000000.0,639000000.0,812000000.0,
Net Income Common Stockholders,687000000.0,899000000.0,494000000.0,639000000.0,812000000.0,
Net Income,687000000.0,899000000.0,494000000.0,639000000.0,812000000.0,
Minority Interests,-6000000.0,-18000000.0,-15000000.0,-14000000.0,-13000000.0,
Net Income Including Noncontrolling Interests,693000000.0,917000000.0,509000000.0,653000000.0,825000000.0,
Net Income Continuous Operations,693000000.0,917000000.0,509000000.0,653000000.0,825000000.0,
Tax Provision,219000000.0,244000000.0,137000000.0,187000000.0,239000000.0,
Pretax Income,912000000.0,1161000000.0,646000000.0,840000000.0,1064000000.0,
Other Income Expense,39000000.0,296000000.0,-283000000.0,20000000.0,-45000000.0,
Other Non Operating Income Expenses,2000000.0,-11000000.0,-27000000.0,16000000.0,-37000000.0,
Special Income Charges,37000000.0,307000000.0,-256000000.0,4000000.0,-8000000.0,
Gain On Sale Of Ppe,37000000.0,307000000.0,-2000000.0,5000000.0,0.0,
Write Off,0.0,,254000000.0,,,
Impairment Of Capital Assets,,0.0,,,,0.0
Restructuring And Mergern Acquisition,,,,1000000.0,8000000.0,
Net Non Operating Interest Income Expense,-109000000.0,-116000000.0,-123000000.0,-123000000.0,-88000000.0,
Total Other Finance Cost,2000000.0,4000000.0,6000000.0,11000000.0,9000000.0,
Interest Expense Non Operating,125000000.0,126000000.0,127000000.0,128000000.0,98000000.0,
Interest Income Non Operating,18000000.0,14000000.0,10000000.0,16000000.0,19000000.0,
Operating Income,982000000.0,981000000.0,1052000000.0,943000000.0,1197000000.0,
Operating Expense,122000000.0,133000000.0,140000000.0,206000000.0,121000000.0,
Other Operating Expenses,8000000.0,20000000.0,10000000.0,51000000.0,4000000.0,
Selling General And Administration,114000000.0,113000000.0,130000000.0,155000000.0,117000000.0,
General And Administrative Expense,114000000.0,113000000.0,130000000.0,155000000.0,117000000.0,
Other Gand A,51000000.0,57000000.0,60000000.0,65000000.0,47000000.0,
Salaries And Wages,63000000.0,56000000.0,70000000.0,90000000.0,70000000.0,
Gross Profit,1104000000.0,1114000000.0,1192000000.0,1149000000.0,1318000000.0,
Cost Of Revenue,3227000000.0,3170000000.0,3260000000.0,3254000000.0,2706000000.0,
Total Revenue,4331000000.0,4284000000.0,4452000000.0,4403000000.0,4024000000.0,
Operating Revenue,4331000000.0,4284000000.0,4452000000.0,4403000000.0,4024000000.0,
