,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,224000000.0,568000000.0,420000000.0,-85000000.0,-361000000.0,,
Repurchase Of Capital Stock,-785000000.0,-340000000.0,-1288000000.0,-1513000000.0,-431000000.0,,
Repayment Of Debt,-1000000.0,-3000000.0,-1205000000.0,-815000000.0,-988000000.0,,
Issuance Of Debt,17000000.0,6000000.0,9000000.0,826000000.0,31000000.0,,
Capital Expenditure,-117000000.0,-81000000.0,-63000000.0,-217000000.0,-92000000.0,,
End Cash Position,1423000000.0,1797000000.0,1698000000.0,3969000000.0,2224000000.0,,
Other Cash Adjustment Outside Changein Cash,0.0,1000000.0,-4000000.0,295000000.0,58000000.0,,
Beginning Cash Position,1797000000.0,1698000000.0,3972000000.0,2225000000.0,2756000000.0,,
Effect Of Exchange Rate Changes,-5000000.0,51000000.0,17000000.0,-85000000.0,64000000.0,,
Changes In Cash,-369000000.0,47000000.0,-2287000000.0,1535000000.0,-654000000.0,,
Financing Cash Flow,-591000000.0,-547000000.0,-2747000000.0,-1686000000.0,-1544000000.0,,
Cash From Discontinued Financing Activities,0.0,0.0,0.0,-14000000.0,4000000.0,,
Cash Flow From Continuing Financing Activities,-591000000.0,-547000000.0,-2747000000.0,-1672000000.0,-1548000000.0,,
Net Other Financing Charges,-73000000.0,-10000000.0,-16000000.0,-27000000.0,-6000000.0,,
Cash Dividends Paid,-193000000.0,-192000000.0,-198000000.0,-156000000.0,-184000000.0,,
Common Stock Dividend Paid,-193000000.0,-192000000.0,-198000000.0,-156000000.0,-184000000.0,,
Net Common Stock Issuance,-785000000.0,-340000000.0,-1288000000.0,-1513000000.0,-431000000.0,,
Common Stock Payments,-785000000.0,-340000000.0,-1288000000.0,-1513000000.0,-431000000.0,,
Net Issuance Payments Of Debt,460000000.0,-5000000.0,-1245000000.0,24000000.0,-927000000.0,,
Net Short Term Debt Issuance,444000000.0,-8000000.0,-49000000.0,13000000.0,30000000.0,,
Net Long Term Debt Issuance,16000000.0,3000000.0,-1196000000.0,11000000.0,-957000000.0,,
Long Term Debt Payments,-1000000.0,-3000000.0,-1205000000.0,-815000000.0,-988000000.0,,
Long Term Debt Issuance,17000000.0,6000000.0,9000000.0,826000000.0,31000000.0,,
Investing Cash Flow,-119000000.0,-55000000.0,-23000000.0,3089000000.0,1159000000.0,,
Cash From Discontinued Investing Activities,0.0,28000000.0,7000000.0,2783000000.0,1343000000.0,,
Cash Flow From Continuing Investing Activities,-119000000.0,-83000000.0,-30000000.0,306000000.0,-184000000.0,,
Net Other Investing Changes,-4000000.0,-4000000.0,1000000.0,-17000000.0,4000000.0,,
Net Investment Purchase And Sale,33000000.0,51000000.0,36000000.0,-77000000.0,-2000000.0,,
Sale Of Investment,33000000.0,,,,,,
Purchase Of Investment,,,,-77000000.0,-2000000.0,24000000.0,-209000000.0
Net Business Purchase And Sale,-31000000.0,-49000000.0,-4000000.0,617000000.0,-94000000.0,,
Sale Of Business,0.0,0.0,8000000.0,634000000.0,0.0,,
Purchase Of Business,-31000000.0,-49000000.0,-12000000.0,-17000000.0,-94000000.0,,
Capital Expenditure Reported,-117000000.0,-81000000.0,-63000000.0,-217000000.0,-92000000.0,,
Operating Cash Flow,341000000.0,649000000.0,483000000.0,132000000.0,-269000000.0,,
Cash From Discontinued Operating Activities,17000000.0,385000000.0,-5000000.0,-231000000.0,-868000000.0,,
Cash Flow From Continuing Operating Activities,324000000.0,264000000.0,488000000.0,363000000.0,599000000.0,,
Dividend Received Cfo,24000000.0,4000000.0,77000000.0,10000000.0,24000000.0,,
Change In Working Capital,-112000000.0,-554000000.0,-182000000.0,656000000.0,-94000000.0,,
Change In Other Working Capital,,,,,,-1000000.0,-18000000.0
Change In Other Current Assets,,,,,,0.0,-52000000.0
Change In Payables And Accrued Expense,-208000000.0,-103000000.0,481000000.0,345000000.0,-260000000.0,,
Change In Inventory,-116000000.0,-111000000.0,-301000000.0,216000000.0,69000000.0,,
Change In Receivables,212000000.0,-340000000.0,-362000000.0,95000000.0,97000000.0,,
Changes In Account Receivables,212000000.0,-340000000.0,-362000000.0,95000000.0,97000000.0,,
Other Non Cash Items,-140000000.0,5000000.0,-52000000.0,-198000000.0,-45000000.0,,
Stock Based Compensation,11000000.0,21000000.0,23000000.0,21000000.0,25000000.0,,
Deferred Tax,-158000000.0,-89000000.0,-69000000.0,-56000000.0,-65000000.0,,
Deferred Income Tax,-158000000.0,-89000000.0,-69000000.0,-56000000.0,-65000000.0,,
Depreciation Amortization Depletion,325000000.0,317000000.0,303000000.0,318000000.0,312000000.0,,
Depreciation And Amortization,325000000.0,317000000.0,303000000.0,318000000.0,312000000.0,,
Operating Gains Losses,-60000000.0,-90000000.0,-49000000.0,-358000000.0,-156000000.0,,
Earnings Losses From Equity Investments,-60000000.0,-78000000.0,-44000000.0,-44000000.0,-66000000.0,,
Gain Loss On Investment Securities,0.0,-12000000.0,-5000000.0,-320000000.0,2879000000.0,,
Net Income From Continuing Operations,434000000.0,650000000.0,437000000.0,-30000000.0,598000000.0,,
