,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,393000000.0,3049000000.0,6242000000.0,-11081000000.0,18970000000.0,,
Repurchase Of Capital Stock,-2748000000.0,-2791000000.0,-1500000000.0,0.0,0.0,,
Repayment Of Debt,-26033000000.0,-17088000000.0,-18755000000.0,-22292000000.0,-16368000000.0,,
Issuance Of Debt,15929000000.0,14861000000.0,13498000000.0,11792000000.0,15159000000.0,,
Capital Expenditure,-145000000.0,-128000000.0,-117000000.0,-254000000.0,-128000000.0,,
Interest Paid Supplemental Data,1075000000.0,1304000000.0,1193000000.0,1442000000.0,1645000000.0,,
Income Tax Paid Supplemental Data,137000000.0,777000000.0,41000000.0,178000000.0,246000000.0,,
End Cash Position,54865000000.0,55569000000.0,61981000000.0,65514000000.0,67003000000.0,,
Beginning Cash Position,55569000000.0,61981000000.0,65514000000.0,67003000000.0,47115000000.0,,
Changes In Cash,-704000000.0,-6412000000.0,-3533000000.0,-1489000000.0,19888000000.0,,
Financing Cash Flow,-7385000000.0,-18665000000.0,-20362000000.0,1604000000.0,-7726000000.0,,
Cash Flow From Continuing Financing Activities,-7385000000.0,-18665000000.0,-20362000000.0,1604000000.0,-7726000000.0,,
Net Other Financing Charges,-2000000.0,-7000000.0,-88000000.0,-11000000.0,-6000000.0,,
Proceeds From Stock Option Exercised,32000000.0,70000000.0,39000000.0,31000000.0,10000000.0,,
Cash Dividends Paid,-562000000.0,-608000000.0,-595000000.0,-575000000.0,-563000000.0,,
Net Preferred Stock Issuance,0.0,,,0.0,0.0,0.0,0.0
Preferred Stock Payments,0.0,,,0.0,0.0,0.0,0.0
Net Common Stock Issuance,-2748000000.0,-333000000.0,-1500000000.0,0.0,0.0,,
Common Stock Payments,-2748000000.0,-333000000.0,-1500000000.0,0.0,0.0,,
Net Issuance Payments Of Debt,-10104000000.0,-2227000000.0,-5257000000.0,-10500000000.0,-1209000000.0,,
Net Short Term Debt Issuance,-1948000000.0,1529000000.0,924000000.0,-4594000000.0,597000000.0,,
Short Term Debt Payments,-9117000000.0,-10332000000.0,-7574000000.0,-13386000000.0,-6762000000.0,,
Short Term Debt Issuance,7169000000.0,11861000000.0,8498000000.0,8792000000.0,7359000000.0,,
Net Long Term Debt Issuance,-8156000000.0,-3756000000.0,-6181000000.0,-5906000000.0,-1806000000.0,,
Long Term Debt Payments,-16916000000.0,-6756000000.0,-11181000000.0,-8906000000.0,-9606000000.0,,
Long Term Debt Issuance,8760000000.0,3000000000.0,5000000000.0,3000000000.0,7800000000.0,,
Investing Cash Flow,6143000000.0,9076000000.0,10470000000.0,7734000000.0,8516000000.0,,
Cash Flow From Continuing Investing Activities,6143000000.0,9076000000.0,10470000000.0,7734000000.0,8516000000.0,,
Net Other Investing Changes,212000000.0,54000000.0,138000000.0,133000000.0,-61000000.0,,
Net Investment Purchase And Sale,9272000000.0,12452000000.0,12377000000.0,9707000000.0,9885000000.0,,
Sale Of Investment,10378000000.0,13320000000.0,13825000000.0,10443000000.0,10877000000.0,,
Purchase Of Investment,-1106000000.0,-868000000.0,-1448000000.0,-736000000.0,-992000000.0,,
Net PPE Purchase And Sale,-145000000.0,-128000000.0,-117000000.0,-254000000.0,-128000000.0,,
Purchase Of PPE,-145000000.0,-128000000.0,-117000000.0,-254000000.0,-128000000.0,,
Operating Cash Flow,538000000.0,3177000000.0,6359000000.0,-10827000000.0,19098000000.0,,
Cash Flow From Continuing Operating Activities,538000000.0,3177000000.0,6359000000.0,-10827000000.0,19098000000.0,,
Change In Working Capital,-3036000000.0,293000000.0,3690000000.0,-13433000000.0,16984000000.0,,
Change In Other Current Assets,-1641000000.0,-11339000000.0,3271000000.0,-13349000000.0,-1871000000.0,,
Change In Payables And Accrued Expense,10098000000.0,11358000000.0,-3000000.0,10421000000.0,20251000000.0,,
Change In Accrued Expense,232000000.0,-257000000.0,-1431000000.0,-8662000000.0,479000000.0,,
Change In Payable,9866000000.0,11615000000.0,1428000000.0,19083000000.0,19772000000.0,,
Change In Account Payable,6042000000.0,8776000000.0,-980000000.0,12395000000.0,9198000000.0,,
Change In Receivables,-11493000000.0,274000000.0,422000000.0,-10505000000.0,-1396000000.0,,
Changes In Account Receivables,-11060000000.0,1641000000.0,910000000.0,-11392000000.0,-1199000000.0,,
Other Non Cash Items,206000000.0,175000000.0,144000000.0,182000000.0,132000000.0,,
Stock Based Compensation,61000000.0,72000000.0,126000000.0,70000000.0,65000000.0,,
Deferred Tax,437000000.0,-5000000.0,-35000000.0,-28000000.0,-54000000.0,,
Deferred Income Tax,437000000.0,-5000000.0,-35000000.0,-28000000.0,-54000000.0,,
Depreciation Amortization Depletion,339000000.0,343000000.0,347000000.0,354000000.0,361000000.0,,
Depreciation And Amortization,339000000.0,343000000.0,347000000.0,354000000.0,361000000.0,,
Amortization Cash Flow,127000000.0,128000000.0,130000000.0,130000000.0,130000000.0,,
Amortization Of Intangibles,127000000.0,128000000.0,130000000.0,130000000.0,130000000.0,,
Depreciation,212000000.0,215000000.0,217000000.0,224000000.0,231000000.0,,
Net Income From Continuing Operations,2358000000.0,2126000000.0,1909000000.0,1840000000.0,1408000000.0,,
