,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-2653594.771242,213000.0,,
Tax Rate For Calcs,0.224612,0.222772,0.212,0.189542,0.213,,
Total Unusual Items,,,,-14000000.0,1000000.0,0.0,6000000.0
Total Unusual Items Excluding Goodwill,,,,-14000000.0,1000000.0,0.0,6000000.0
Net Income From Continuing Operation Net Minority Interest,649000000.0,628000000.0,515000000.0,620000000.0,573000000.0,,
Reconciled Depreciation,139000000.0,138000000.0,135000000.0,124000000.0,123000000.0,,
Net Interest Income,1520000000.0,1495000000.0,1437000000.0,1438000000.0,1421000000.0,,
Interest Expense,999000000.0,989000000.0,995000000.0,1091000000.0,1248000000.0,,
Interest Income,2519000000.0,2484000000.0,2432000000.0,2529000000.0,2669000000.0,,
Normalized Income,649000000.0,628000000.0,515000000.0,631346405.228758,572213000.0,,
Net Income From Continuing And Discontinued Operation,649000000.0,628000000.0,515000000.0,620000000.0,573000000.0,,
Rent Expense Supplemental,57000000.0,54000000.0,18000000.0,63000000.0,21000000.0,,
Diluted Average Shares,670877546.0,674034000.0,676040000.0,681456000.0,686109000.0,,
Basic Average Shares,666426892.0,670787000.0,671052000.0,675307000.0,680895000.0,,
Diluted EPS,0.91,0.88,0.71,0.85,0.78,,
Basic EPS,0.91,0.88,0.71,0.86,0.78,,
Diluted NI Availto Com Stockholders,608000000.0,591000000.0,478000000.0,582000000.0,532000000.0,,
Net Income Common Stockholders,608000000.0,591000000.0,478000000.0,582000000.0,532000000.0,,
Preferred Stock Dividends,41000000.0,37000000.0,37000000.0,38000000.0,41000000.0,,
Net Income,649000000.0,628000000.0,515000000.0,620000000.0,573000000.0,,
Net Income Including Noncontrolling Interests,649000000.0,628000000.0,515000000.0,620000000.0,573000000.0,,
Net Income Continuous Operations,649000000.0,628000000.0,515000000.0,620000000.0,573000000.0,,
Tax Provision,188000000.0,180000000.0,138000000.0,145000000.0,155000000.0,,
Pretax Income,837000000.0,808000000.0,653000000.0,765000000.0,728000000.0,,
Special Income Charges,,,,-14000000.0,1000000.0,0.0,6000000.0
Gain On Sale Of Business,,,,0.0,1000000.0,0.0,6000000.0
Gain On Sale Of Security,10000000.0,16000000.0,-9000000.0,-37000000.0,-32000000.0,,
Depreciation Amortization Depletion Income Statement,7000000.0,7000000.0,8000000.0,8000000.0,8000000.0,,
Depreciation And Amortization In Income Statement,7000000.0,7000000.0,8000000.0,8000000.0,8000000.0,,
Amortization,7000000.0,7000000.0,8000000.0,8000000.0,8000000.0,,
Amortization Of Intangibles Income Statement,7000000.0,7000000.0,8000000.0,8000000.0,8000000.0,,
Selling General And Administration,804000000.0,830000000.0,838000000.0,748000000.0,772000000.0,,
Selling And Marketing Expense,34000000.0,43000000.0,28000000.0,23000000.0,26000000.0,,
General And Administrative Expense,770000000.0,787000000.0,810000000.0,725000000.0,746000000.0,,
Insurance And Claims,28000000.0,35000000.0,42000000.0,-2000000.0,35000000.0,,
Rent And Landing Fees,57000000.0,54000000.0,18000000.0,63000000.0,21000000.0,,
Salaries And Wages,685000000.0,698000000.0,750000000.0,664000000.0,690000000.0,,
Total Revenue,2279000000.0,2223000000.0,2080000000.0,2143000000.0,2063000000.0,,
Operating Revenue,2279000000.0,2223000000.0,2080000000.0,2143000000.0,2063000000.0,,
Occupancy And Equipment,133000000.0,124000000.0,129000000.0,127000000.0,119000000.0,,
Professional Expense And Contract Services Expense,13000000.0,13000000.0,12000000.0,14000000.0,12000000.0,,
Other Non Interest Expense,288000000.0,268000000.0,266000000.0,284000000.0,277000000.0,,
