,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.20012,0.22,0.208,0.217502,0.213,,
Normalized EBITDA,819000000.0,788100000.0,694000000.0,872700000.0,740900000.0,,
Net Income From Continuing Operation Net Minority Interest,398500000.0,378300000.0,331100000.0,462300000.0,367900000.0,,
Reconciled Depreciation,231100000.0,223700000.0,213100000.0,211100000.0,206000000.0,,
Reconciled Cost Of Revenue,614500000.0,598200000.0,589100000.0,594800000.0,542900000.0,,
EBITDA,819000000.0,788100000.0,694000000.0,872700000.0,740900000.0,,
EBIT,587900000.0,564400000.0,480900000.0,661600000.0,534900000.0,,
Net Interest Income,-89700000.0,-79100000.0,-62900000.0,-70800000.0,-67700000.0,,
Interest Expense,89700000.0,79100000.0,62900000.0,70800000.0,67700000.0,,
Normalized Income,398500000.0,378300000.0,331100000.0,462300000.0,367900000.0,,
Net Income From Continuing And Discontinued Operation,398500000.0,378300000.0,331100000.0,462300000.0,367900000.0,,
Total Expenses,1444500000.0,1395300000.0,1357000000.0,1352400000.0,1268000000.0,,
Total Operating Income As Reported,573000000.0,548300000.0,525800000.0,524700000.0,496600000.0,,
Diluted Average Shares,108400000.0,108400000.0,108200000.0,108100000.0,108100000.0,,
Basic Average Shares,107600000.0,107600000.0,107400000.0,107300000.0,107200000.0,,
Diluted EPS,3.68,3.49,3.06,4.28,3.4,,
Basic EPS,3.7,3.52,3.08,4.31,3.43,,
Diluted NI Availto Com Stockholders,398500000.0,378300000.0,331100000.0,462300000.0,367900000.0,,
Net Income Common Stockholders,398500000.0,378300000.0,331100000.0,462300000.0,367900000.0,,
Net Income,398500000.0,378300000.0,331100000.0,462300000.0,367900000.0,,
Net Income Including Noncontrolling Interests,398500000.0,378300000.0,331100000.0,462300000.0,367900000.0,,
Net Income Discontinuous Operations,,,,0.0,0.0,0.0,0.0
Net Income Continuous Operations,398500000.0,378300000.0,331100000.0,462300000.0,367900000.0,,
Tax Provision,99700000.0,107000000.0,86900000.0,128500000.0,99300000.0,,
Pretax Income,498200000.0,485300000.0,418000000.0,590800000.0,467200000.0,,
Other Income Expense,14900000.0,16100000.0,-44900000.0,136900000.0,38300000.0,,
Other Non Operating Income Expenses,2000000.0,-500000.0,-500000.0,-4100000.0,900000.0,,
Earnings From Equity Interest,12900000.0,16600000.0,-44400000.0,141000000.0,37400000.0,,
Net Non Operating Interest Income Expense,-89700000.0,-79100000.0,-62900000.0,-70800000.0,-67700000.0,,
Interest Expense Non Operating,89700000.0,79100000.0,62900000.0,70800000.0,67700000.0,,
Operating Income,573000000.0,548300000.0,525800000.0,524700000.0,496600000.0,,
Operating Expense,830000000.0,797100000.0,767900000.0,757600000.0,725100000.0,,
Selling General And Administration,830000000.0,797100000.0,767900000.0,757600000.0,725100000.0,,
Gross Profit,1403000000.0,1345400000.0,1293700000.0,1282300000.0,1221700000.0,,
Cost Of Revenue,614500000.0,598200000.0,589100000.0,594800000.0,542900000.0,,
Total Revenue,2017500000.0,1943600000.0,1882800000.0,1877100000.0,1764600000.0,,
Operating Revenue,2017500000.0,1943600000.0,1882800000.0,1877100000.0,1764600000.0,,
