,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,241000.0,892000.0,0.0,0.0,630000.0,,
Tax Rate For Calcs,0.241,0.223,0.214,0.035714,0.21,,
Normalized EBITDA,1090000000.0,1287000000.0,1216000000.0,835000000.0,817000000.0,,
Total Unusual Items,1000000.0,4000000.0,0.0,0.0,3000000.0,,
Total Unusual Items Excluding Goodwill,1000000.0,4000000.0,0.0,0.0,3000000.0,,
Net Income From Continuing Operation Net Minority Interest,322000000.0,511000000.0,516000000.0,297000000.0,252000000.0,,
Reconciled Depreciation,615000000.0,575000000.0,503000000.0,499000000.0,473000000.0,,
Reconciled Cost Of Revenue,1160000000.0,1082000000.0,1001000000.0,899000000.0,883000000.0,,
EBITDA,1091000000.0,1291000000.0,1216000000.0,835000000.0,820000000.0,,
EBIT,476000000.0,716000000.0,713000000.0,336000000.0,347000000.0,,
Net Interest Income,-48000000.0,-51000000.0,-45000000.0,-18000000.0,-8000000.0,,
Interest Expense,53000000.0,58000000.0,56000000.0,28000000.0,28000000.0,,
Interest Income,8000000.0,8000000.0,13000000.0,16000000.0,21000000.0,,
Normalized Income,321241000.0,507892000.0,516000000.0,297000000.0,249630000.0,,
Net Income From Continuing And Discontinued Operation,322000000.0,511000000.0,516000000.0,297000000.0,252000000.0,,
Total Expenses,1347000000.0,1261000000.0,1202000000.0,1069000000.0,1035000000.0,,
Total Operating Income As Reported,471000000.0,708000000.0,702000000.0,326000000.0,327000000.0,,
Diluted Average Shares,763000000.0,763000000.0,756000000.0,736000000.0,738000000.0,,
Basic Average Shares,763000000.0,763000000.0,756000000.0,736000000.0,738000000.0,,
Diluted EPS,0.42,0.67,0.68,0.4,0.34,,
Basic EPS,0.42,0.67,0.68,0.4,0.34,,
Diluted NI Availto Com Stockholders,321000000.0,511000000.0,516000000.0,298000000.0,251000000.0,,
Net Income Common Stockholders,321000000.0,511000000.0,516000000.0,298000000.0,251000000.0,,
Otherunder Preferred Stock Dividend,1000000.0,0.0,,-1000000.0,1000000.0,1000000.0,
Net Income,322000000.0,511000000.0,516000000.0,297000000.0,252000000.0,,
Net Income Including Noncontrolling Interests,322000000.0,511000000.0,516000000.0,297000000.0,252000000.0,,
Net Income Continuous Operations,322000000.0,511000000.0,516000000.0,297000000.0,252000000.0,,
Tax Provision,101000000.0,147000000.0,141000000.0,11000000.0,67000000.0,,
Pretax Income,423000000.0,658000000.0,657000000.0,308000000.0,319000000.0,,
Other Income Expense,1000000.0,5000000.0,,0.0,3000000.0,1000000.0,
Other Non Operating Income Expenses,,1000000.0,,,,,
Special Income Charges,1000000.0,4000000.0,0.0,0.0,3000000.0,,
Gain On Sale Of Ppe,1000000.0,4000000.0,0.0,0.0,3000000.0,,
Restructuring And Mergern Acquisition,,,,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-48000000.0,-51000000.0,-45000000.0,-18000000.0,-8000000.0,,
Total Other Finance Cost,3000000.0,1000000.0,2000000.0,6000000.0,1000000.0,,
Interest Expense Non Operating,53000000.0,58000000.0,56000000.0,28000000.0,28000000.0,,
Interest Income Non Operating,8000000.0,8000000.0,13000000.0,16000000.0,21000000.0,,
Operating Income,470000000.0,704000000.0,702000000.0,326000000.0,324000000.0,,
Operating Expense,187000000.0,179000000.0,201000000.0,170000000.0,152000000.0,,
Other Operating Expenses,11000000.0,8000000.0,13000000.0,9000000.0,11000000.0,,
Other Taxes,93000000.0,87000000.0,96000000.0,77000000.0,66000000.0,,
Selling General And Administration,83000000.0,84000000.0,92000000.0,84000000.0,75000000.0,,
General And Administrative Expense,83000000.0,84000000.0,92000000.0,84000000.0,75000000.0,,
Other Gand A,70000000.0,70000000.0,76000000.0,65000000.0,61000000.0,,
Salaries And Wages,13000000.0,14000000.0,16000000.0,19000000.0,14000000.0,,
Gross Profit,657000000.0,883000000.0,903000000.0,496000000.0,476000000.0,,
Cost Of Revenue,1160000000.0,1082000000.0,1001000000.0,899000000.0,883000000.0,,
Total Revenue,1817000000.0,1965000000.0,1904000000.0,1395000000.0,1359000000.0,,
Operating Revenue,1716000000.0,1708000000.0,1990000000.0,1432000000.0,1271000000.0,,
