,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.187086,0.193266,0.194627,0.183198,0.196213,
Net Income From Continuing Operation Net Minority Interest,387843000.0,252749000.0,254563000.0,255196000.0,302994000.0,
EBIT,513236000.0,348184000.0,351073000.0,348131000.0,408346000.0,
Net Interest Income,-36134000.0,-34885000.0,-34992000.0,-35679000.0,-31388000.0,
Interest Expense,36134000.0,34885000.0,34992000.0,35698000.0,31388000.0,
Normalized Income,387843000.0,252749000.0,254563000.0,255196000.0,302994000.0,
Net Income From Continuing And Discontinued Operation,387843000.0,252749000.0,254563000.0,255196000.0,302994000.0,
Total Expenses,1035886000.0,1167988000.0,1164341000.0,1153844000.0,1078449000.0,
Diluted Average Shares,82015446.0,82793000.0,84480000.0,84749000.0,88087000.0,
Basic Average Shares,80692558.0,81795793.0,83463279.0,83946053.0,87824348.0,
Diluted EPS,4.73,3.05,3.01,3.01,3.44,
Basic EPS,4.81,3.09,3.05,3.04,3.45,
Diluted NI Availto Com Stockholders,387843000.0,252749000.0,254563000.0,255196000.0,302994000.0,
Net Income Common Stockholders,387843000.0,252749000.0,254563000.0,255196000.0,302994000.0,
Net Income,387843000.0,252749000.0,254563000.0,255196000.0,302994000.0,
Net Income Including Noncontrolling Interests,387843000.0,252749000.0,254563000.0,255196000.0,302994000.0,
Net Income Continuous Operations,387843000.0,252749000.0,254563000.0,255196000.0,302994000.0,
Tax Provision,89259000.0,60550000.0,61518000.0,57237000.0,73964000.0,
Pretax Income,477102000.0,313299000.0,316081000.0,312433000.0,376958000.0,
Other Income Expense,955000.0,49000.0,69000.0,162000.0,42000.0,
Net Non Operating Interest Income Expense,-36134000.0,-34885000.0,-34992000.0,-35679000.0,-31388000.0,
Total Other Finance Cost,,,,,,13000.0
Interest Expense Non Operating,36134000.0,34885000.0,34992000.0,35698000.0,31388000.0,
Other Operating Expenses,111562000.0,108293000.0,3050000.0,630000.0,104874000.0,
Selling General And Administration,,,105696000.0,97122000.0,,89678000.0
General And Administrative Expense,,,105696000.0,97122000.0,,89678000.0
Other Gand A,,,49688000.0,43986000.0,,39224000.0
Salaries And Wages,,,56008000.0,53136000.0,,50454000.0
Total Revenue,1512988000.0,1481287000.0,1480422000.0,1466277000.0,1455407000.0,
Operating Revenue,1512988000.0,1481287000.0,1480422000.0,1466277000.0,1455407000.0,
Loss Adjustment Expense,616622000.0,755998000.0,750765000.0,738772000.0,688184000.0,
Net Policyholder Benefits And Claims,616622000.0,755998000.0,750765000.0,738772000.0,688184000.0,
Policyholder Benefits Gross,,,,,,731793000.0
