,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Tax Effect Of Unusual Items,265254206.827934,-13871307.345532,19146600.0,-241200.0,-479745.08174,,
Tax Rate For Calcs,0.255519,0.183241,0.198,0.201,0.218066,,
Normalized EBITDA,-211700000.0,887600000.0,832300000.0,1209800000.0,975500000.0,,
Total Unusual Items,1038100000.0,-75700000.0,96700000.0,-1200000.0,-2200000.0,,
Total Unusual Items Excluding Goodwill,1038100000.0,-75700000.0,96700000.0,-1200000.0,-2200000.0,,
Net Income From Continuing Operation Net Minority Interest,1204200000.0,294000000.0,625600000.0,795700000.0,579900000.0,,
Reconciled Depreciation,138700000.0,135600000.0,134300000.0,129500000.0,139600000.0,,
Reconciled Cost Of Revenue,2984700000.0,3082200000.0,3203100000.0,3309000000.0,3159300000.0,,
EBITDA,826400000.0,811900000.0,929000000.0,1208600000.0,973300000.0,,
EBIT,687700000.0,676300000.0,794700000.0,1079100000.0,833700000.0,,
Net Interest Income,-132800000.0,-139700000.0,-136300000.0,-124600000.0,-123600000.0,,
Normalized Income,431354206.827934,355828692.654468,548046600.0,796658800.0,581620254.91826,,
Net Income From Continuing And Discontinued Operation,1204200000.0,294000000.0,625600000.0,795700000.0,579900000.0,,
Total Expenses,3829800000.0,3976500000.0,4047500000.0,4161000000.0,4014400000.0,,
Total Operating Income As Reported,1725800000.0,504000000.0,891400000.0,1077900000.0,831500000.0,,
Diluted Average Shares,542500000.0,550400000.0,555000000.0,560400000.0,563800000.0,,
Basic Average Shares,541300000.0,548200000.0,552600000.0,556900000.0,560500000.0,,
Diluted EPS,2.22,0.53,1.12,1.42,1.03,,
Basic EPS,2.22,0.53,1.14,1.43,1.03,,
Diluted NI Availto Com Stockholders,1204200000.0,283500000.0,625600000.0,795700000.0,579900000.0,,
Net Income Common Stockholders,1204200000.0,283500000.0,625600000.0,795700000.0,579900000.0,,
Net Income,1204200000.0,294000000.0,625600000.0,795700000.0,579900000.0,,
Minority Interests,200000.0,-8000000.0,-5400000.0,-6600000.0,-3700000.0,,
Net Income Including Noncontrolling Interests,1204000000.0,302000000.0,631000000.0,802300000.0,583600000.0,,
Net Income Continuous Operations,1204000000.0,302000000.0,631000000.0,802300000.0,583600000.0,,
Earnings From Equity Interest Net Of Tax,6800000.0,-6000000.0,14400000.0,30000000.0,19200000.0,,
Tax Provision,410900000.0,69100000.0,152400000.0,194800000.0,157400000.0,,
Pretax Income,1608100000.0,377100000.0,769000000.0,967100000.0,721800000.0,,
Other Income Expense,1053200000.0,-62900000.0,110600000.0,12600000.0,11700000.0,,
Other Non Operating Income Expenses,15100000.0,12800000.0,13900000.0,13800000.0,13900000.0,,
Special Income Charges,1038100000.0,-75700000.0,96700000.0,-1200000.0,-2200000.0,,
Gain On Sale Of Business,1054400000.0,0.0,95900000.0,,0.0,0.0,
Restructuring And Mergern Acquisition,16300000.0,75700000.0,-800000.0,1200000.0,2200000.0,,
Net Non Operating Interest Income Expense,-132800000.0,-139700000.0,-136300000.0,-124600000.0,-123600000.0,,
Total Other Finance Cost,132800000.0,,136300000.0,124600000.0,123600000.0,,121700000.0
Operating Income,687700000.0,579700000.0,794700000.0,1079100000.0,833700000.0,,
Operating Expense,845100000.0,894300000.0,844400000.0,852000000.0,855100000.0,,
Selling General And Administration,845100000.0,894300000.0,844400000.0,852000000.0,855100000.0,,
Gross Profit,1532800000.0,1474000000.0,1639100000.0,1931100000.0,1688800000.0,,
Cost Of Revenue,2984700000.0,3082200000.0,3203100000.0,3309000000.0,3159300000.0,,
Total Revenue,4517500000.0,4556200000.0,4842200000.0,5240100000.0,4848100000.0,,
Operating Revenue,4397200000.0,4848700000.0,4750200000.0,5144600000.0,4743100000.0,,
