,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,717000000.0,317000000.0,454000000.0,222000000.0,792000000.0,,
Repurchase Of Capital Stock,-361000000.0,-216000000.0,-457000000.0,-376000000.0,-492000000.0,,
Capital Expenditure,-347000000.0,-246000000.0,-132000000.0,-198000000.0,-139000000.0,,
End Cash Position,1838000000.0,1686000000.0,1406000000.0,1614000000.0,1877000000.0,,
Beginning Cash Position,1686000000.0,1406000000.0,1614000000.0,1877000000.0,1819000000.0,,
Effect Of Exchange Rate Changes,-11000000.0,21000000.0,3000000.0,-25000000.0,11000000.0,,
Changes In Cash,163000000.0,259000000.0,-211000000.0,-238000000.0,47000000.0,,
Financing Cash Flow,-562000000.0,-62000000.0,-671000000.0,-462000000.0,-745000000.0,,
Cash Flow From Continuing Financing Activities,-562000000.0,-62000000.0,-671000000.0,-462000000.0,-745000000.0,,
Net Other Financing Charges,-120000000.0,235000000.0,-129000000.0,0.0,-164000000.0,,
Proceeds From Stock Option Exercised,0.0,0.0,1000000.0,0.0,1000000.0,,
Cash Dividends Paid,-81000000.0,-81000000.0,-86000000.0,-86000000.0,-90000000.0,,
Common Stock Dividend Paid,-81000000.0,-81000000.0,-86000000.0,-86000000.0,-90000000.0,,
Net Common Stock Issuance,-361000000.0,-216000000.0,-457000000.0,-376000000.0,-492000000.0,,
Common Stock Payments,-361000000.0,-216000000.0,-457000000.0,-376000000.0,-492000000.0,,
Investing Cash Flow,-339000000.0,-242000000.0,-126000000.0,-196000000.0,-139000000.0,,
Cash Flow From Continuing Investing Activities,-339000000.0,-242000000.0,-126000000.0,-196000000.0,-139000000.0,,
Net Investment Purchase And Sale,0.0,,,-1000000.0,0.0,,
Sale Of Investment,0.0,,,1000000.0,0.0,,
Net Business Purchase And Sale,0.0,0.0,4000000.0,,,0.0,0.0
Sale Of Business,0.0,0.0,4000000.0,,,0.0,0.0
Net Intangibles Purchase And Sale,8000000.0,-1000000.0,0.0,-1000000.0,0.0,,
Sale Of Intangibles,8000000.0,,,0.0,0.0,47000000.0,0.0
Purchase Of Intangibles,0.0,-1000000.0,0.0,-1000000.0,0.0,,
Net PPE Purchase And Sale,-347000000.0,-241000000.0,-130000000.0,-194000000.0,-137000000.0,,
Sale Of PPE,0.0,4000000.0,2000000.0,3000000.0,2000000.0,,
Purchase Of PPE,-347000000.0,-245000000.0,-132000000.0,-197000000.0,-139000000.0,,
Operating Cash Flow,1064000000.0,563000000.0,586000000.0,420000000.0,931000000.0,,
Cash Flow From Continuing Operating Activities,1064000000.0,563000000.0,586000000.0,420000000.0,931000000.0,,
Change In Working Capital,339000000.0,-179000000.0,8000000.0,-142000000.0,361000000.0,,
Change In Other Working Capital,368000000.0,-203000000.0,212000000.0,-251000000.0,300000000.0,,
Change In Payables And Accrued Expense,56000000.0,-12000000.0,16000000.0,53000000.0,17000000.0,,
Change In Inventory,-48000000.0,37000000.0,-43000000.0,-19000000.0,-3000000.0,,
Change In Receivables,-37000000.0,-1000000.0,-177000000.0,75000000.0,47000000.0,,
Changes In Account Receivables,-37000000.0,-1000000.0,-177000000.0,75000000.0,47000000.0,,
Other Non Cash Items,-7000000.0,,,-17000000.0,-8000000.0,-37000000.0,-1000000.0
Stock Based Compensation,13000000.0,12000000.0,10000000.0,10000000.0,7000000.0,,
Asset Impairment Charge,,,,0.0,,,
Deferred Tax,51000000.0,-12000000.0,-26000000.0,-46000000.0,1000000.0,,
Deferred Income Tax,51000000.0,-12000000.0,-26000000.0,-46000000.0,1000000.0,,
Depreciation Amortization Depletion,217000000.0,232000000.0,221000000.0,221000000.0,229000000.0,,
Depreciation And Amortization,217000000.0,232000000.0,221000000.0,221000000.0,229000000.0,,
Operating Gains Losses,-32000000.0,-2000000.0,22000000.0,2000000.0,0.0,,
Earnings Losses From Equity Investments,-1000000.0,-2000000.0,-4000000.0,-1000000.0,-2000000.0,,
Gain Loss On Investment Securities,-1000000.0,0.0,2000000.0,-2000000.0,1000000.0,,
Gain Loss On Sale Of PPE,-7000000.0,0.0,1000000.0,5000000.0,1000000.0,,
Gain Loss On Sale Of Business,,0.0,23000000.0,,,0.0,0.0
Net Income From Continuing Operations,460000000.0,492000000.0,351000000.0,392000000.0,341000000.0,,
