,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.214,0.209,0.208,0.20739,0.204,,
Net Income From Continuing Operation Net Minority Interest,182853000.0,174685000.0,138417000.0,152029000.0,159830000.0,,
Normalized Income,182853000.0,174685000.0,138417000.0,152029000.0,159830000.0,,
Net Income From Continuing And Discontinued Operation,182853000.0,174685000.0,138417000.0,152029000.0,159830000.0,,
Total Expenses,1071316000.0,1071699000.0,1043939000.0,146359000.0,1025659000.0,,
Diluted Average Shares,52308141.0,52306949.0,58405184.0,52313436.0,52309056.0,,
Basic Average Shares,46191610.0,46191605.0,52289703.0,46191602.0,46191601.0,,
Diluted EPS,3.5,3.34,2.65,2.91,3.06,,
Basic EPS,3.93,3.75,2.97,3.26,3.43,,
Diluted NI Availto Com Stockholders,182853000.0,174685000.0,138417000.0,152029000.0,159830000.0,,
Net Income Common Stockholders,182853000.0,174685000.0,138417000.0,152029000.0,159830000.0,,
Net Income,182853000.0,174685000.0,138417000.0,152029000.0,159830000.0,,
Net Income Including Noncontrolling Interests,182853000.0,174685000.0,138417000.0,152029000.0,159830000.0,,
Net Income Continuous Operations,182853000.0,174685000.0,138417000.0,152029000.0,159830000.0,,
Tax Provision,49908000.0,46062000.0,36329000.0,39779000.0,41012000.0,,
Pretax Income,232761000.0,220747000.0,174746000.0,191808000.0,200842000.0,,
Other Income Expense,222633000.0,217948000.0,216705000.0,208534000.0,213570000.0,,
Other Operating Expenses,-2082000.0,-1786000.0,-3285000.0,-4235000.0,-983000.0,,
Selling General And Administration,215694000.0,276516000.0,273431000.0,201987000.0,206754000.0,,
Selling And Marketing Expense,,19781000.0,17375000.0,,,16954000.0,17207000.0
General And Administrative Expense,215694000.0,256735000.0,256056000.0,201987000.0,206754000.0,,
Other Gand A,215694000.0,256735000.0,256056000.0,201987000.0,206754000.0,,
Total Revenue,1304077000.0,1292446000.0,1218685000.0,338167000.0,1226501000.0,,
Operating Revenue,1304077000.0,1292446000.0,1218685000.0,338167000.0,1226501000.0,,
Loss Adjustment Expense,,69059000.0,76472000.0,,,60945000.0,63570000.0
Net Policyholder Benefits And Claims,,69059000.0,76472000.0,,,60945000.0,63570000.0
