,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.208,0.197965,0.186,0.203,0.224,,
Normalized EBITDA,6992000000.0,5456000000.0,5568000000.0,6791000000.0,6106000000.0,,
Total Unusual Items,,0.0,0.0,0.0,,0.0,0.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,0.0,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,4750000000.0,3615000000.0,3769000000.0,4630000000.0,3959000000.0,,
Reconciled Depreciation,761000000.0,723000000.0,690000000.0,706000000.0,728000000.0,,
Reconciled Cost Of Revenue,10887000000.0,10631000000.0,9694000000.0,10418000000.0,10421000000.0,,
EBITDA,6992000000.0,5456000000.0,5568000000.0,6791000000.0,6106000000.0,,
EBIT,6231000000.0,4733000000.0,4878000000.0,6085000000.0,5378000000.0,,
Net Interest Income,-89000000.0,-108000000.0,-106000000.0,-121000000.0,-103000000.0,,
Interest Expense,197000000.0,212000000.0,217000000.0,240000000.0,238000000.0,,
Interest Income,108000000.0,104000000.0,111000000.0,119000000.0,135000000.0,,
Normalized Income,4750000000.0,3615000000.0,3769000000.0,4630000000.0,3959000000.0,,
Net Income From Continuing And Discontinued Operation,4750000000.0,3615000000.0,3769000000.0,4630000000.0,3959000000.0,,
Total Expenses,16530000000.0,16535000000.0,15218000000.0,16141000000.0,15940000000.0,,
Total Operating Income As Reported,5856000000.0,4355000000.0,4558000000.0,5741000000.0,5797000000.0,,
Diluted Average Shares,2436800000.0,2443800000.0,2449800000.0,2458100000.0,2466000000.0,,
Basic Average Shares,2375000000.0,2394039735.0,2385443038.0,2386597938.0,2399393939.0,,
Diluted EPS,1.95,1.48,1.54,1.88,1.61,,
Basic EPS,2.0,1.51,1.58,1.94,1.65,,
Diluted NI Availto Com Stockholders,4677000000.0,3830000000.0,3698000000.0,4558000000.0,3887000000.0,,
Net Income Common Stockholders,4677000000.0,3538000000.0,3698000000.0,4558000000.0,3887000000.0,,
Preferred Stock Dividends,73000000.0,76000000.0,71000000.0,72000000.0,72000000.0,,
Net Income,4750000000.0,3615000000.0,3769000000.0,4630000000.0,3959000000.0,,
Minority Interests,-31000000.0,-11000000.0,-23000000.0,-29000000.0,-28000000.0,,
Net Income Including Noncontrolling Interests,4781000000.0,3626000000.0,3793000000.0,4659000000.0,3987000000.0,,
Net Income Continuous Operations,4781000000.0,3626000000.0,3793000000.0,4659000000.0,3987000000.0,,
Tax Provision,1253000000.0,895000000.0,868000000.0,1187000000.0,1152000000.0,,
Pretax Income,6034000000.0,4521000000.0,4661000000.0,5845000000.0,5140000000.0,,
Other Income Expense,268000000.0,274000000.0,210000000.0,224000000.0,-554000000.0,,
Other Non Operating Income Expenses,268000000.0,274000000.0,210000000.0,224000000.0,-554000000.0,,
Special Income Charges,,0.0,0.0,0.0,,0.0,0.0
Impairment Of Capital Assets,,0.0,0.0,0.0,,0.0,0.0
Net Non Operating Interest Income Expense,-89000000.0,-108000000.0,-106000000.0,-121000000.0,-103000000.0,,
Interest Expense Non Operating,197000000.0,212000000.0,217000000.0,240000000.0,238000000.0,,
Interest Income Non Operating,108000000.0,104000000.0,111000000.0,119000000.0,135000000.0,,
Operating Income,5856000000.0,4354000000.0,4558000000.0,5741000000.0,5797000000.0,,
Operating Expense,5643000000.0,5904000000.0,5524000000.0,5723000000.0,5519000000.0,,
Selling General And Administration,5643000000.0,5904000000.0,5524000000.0,5723000000.0,5519000000.0,,
Gross Profit,11499000000.0,10258000000.0,10082000000.0,11464000000.0,11316000000.0,,
Cost Of Revenue,10887000000.0,10631000000.0,9694000000.0,10418000000.0,10421000000.0,,
Total Revenue,22386000000.0,20889000000.0,19776000000.0,21882000000.0,21737000000.0,,
Operating Revenue,22386000000.0,20889000000.0,19776000000.0,21882000000.0,21737000000.0,,
