,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Ordinary Shares Number,37315849.0,37314231.0,37659549.0,37691942.0,38083401.0,
Share Issued,37315849.0,37314231.0,37659549.0,37691942.0,38083401.0,
Net Debt,933519000.0,1146250000.0,953446000.0,872494000.0,832482000.0,
Total Debt,1389897000.0,1553374000.0,1347078000.0,1271923000.0,1239342000.0,
Tangible Book Value,389215000.0,311832000.0,250671000.0,283823000.0,439640000.0,
Invested Capital,2441892000.0,2529037000.0,2263781000.0,2223821000.0,2356338000.0,
Working Capital,1129528000.0,1225001000.0,919761000.0,884928000.0,1013784000.0,
Net Tangible Assets,389215000.0,311832000.0,250671000.0,283823000.0,439640000.0,
Capital Lease Obligations,327895000.0,323455000.0,321988000.0,321567000.0,315513000.0,
Common Stock Equity,1379890000.0,1299118000.0,1238691000.0,1273465000.0,1432509000.0,
Total Capitalization,2429011000.0,2511651000.0,2206722000.0,2174348000.0,2311655000.0,
Total Equity Gross Minority Interest,1379890000.0,1299118000.0,1238691000.0,1273465000.0,1432509000.0,
Stockholders Equity,1379890000.0,1299118000.0,1238691000.0,1273465000.0,1432509000.0,
Gains Losses Not Affecting Retained Earnings,-4879000.0,-1494000.0,-12648000.0,-13664000.0,-2431000.0,
Other Equity Adjustments,-4879000.0,-1494000.0,-12648000.0,-13664000.0,-2431000.0,
Retained Earnings,719529000.0,642230000.0,600248000.0,648476000.0,802379000.0,
Additional Paid In Capital,665203000.0,658345000.0,651053000.0,638615000.0,632523000.0,
Capital Stock,37000.0,37000.0,38000.0,38000.0,38000.0,
Common Stock,37000.0,37000.0,38000.0,38000.0,38000.0,
Total Liabilities Net Minority Interest,2120781000.0,2372838000.0,2473758000.0,2094719000.0,1934880000.0,
Total Non Current Liabilities Net Minority Interest,1401270000.0,1564864000.0,1315942000.0,1250533000.0,1207965000.0,
Other Non Current Liabilities,47342000.0,50177000.0,45473000.0,44959000.0,43612000.0,
Non Current Deferred Liabilities,79101000.0,79138000.0,81147000.0,81408000.0,65106000.0,
Non Current Deferred Taxes Liabilities,79101000.0,79138000.0,81147000.0,81408000.0,65106000.0,
Long Term Debt And Capital Lease Obligation,1274827000.0,1435549000.0,1189322000.0,1124166000.0,1099247000.0,
Long Term Capital Lease Obligation,225706000.0,223016000.0,221291000.0,223283000.0,220101000.0,
Long Term Debt,1049121000.0,1212533000.0,968031000.0,900883000.0,879146000.0,
Current Liabilities,719511000.0,807974000.0,1157816000.0,844186000.0,726915000.0,
Other Current Liabilities,,,,46078000.0,,
Current Debt And Capital Lease Obligation,115070000.0,117825000.0,157756000.0,147757000.0,140095000.0,
Current Capital Lease Obligation,102189000.0,100439000.0,100697000.0,98284000.0,95412000.0,
Current Debt,12881000.0,17386000.0,57059000.0,49473000.0,44683000.0,
Other Current Borrowings,12881000.0,17386000.0,57059000.0,49473000.0,44683000.0,
Pensionand Other Post Retirement Benefit Plans Current,,,,18312000.0,,
Payables And Accrued Expenses,604441000.0,690149000.0,1000060000.0,632039000.0,586820000.0,
Current Accrued Expenses,147122000.0,160833000.0,109893000.0,18956000.0,185118000.0,
Payables,457319000.0,529316000.0,890167000.0,613083000.0,401702000.0,
Total Tax Payable,,,,87848000.0,,
Accounts Payable,457319000.0,529316000.0,890167000.0,525235000.0,401702000.0,
Total Assets,3500671000.0,3671956000.0,3712449000.0,3368184000.0,3367389000.0,
Total Non Current Assets,1651632000.0,1638981000.0,1634872000.0,1639070000.0,1626690000.0,
Other Non Current Assets,72137000.0,76579000.0,79233000.0,81812000.0,79431000.0,
Investments And Advances,1514000.0,1494000.0,1511000.0,1439000.0,1434000.0,
Long Term Equity Investment,1514000.0,1494000.0,1511000.0,1439000.0,1434000.0,
Goodwill And Other Intangible Assets,990675000.0,987286000.0,988020000.0,989642000.0,992869000.0,
Other Intangible Assets,285409000.0,286810000.0,288770000.0,290732000.0,292722000.0,
Goodwill,705266000.0,700476000.0,699250000.0,698910000.0,700147000.0,
Net PPE,587306000.0,573622000.0,566108000.0,566177000.0,552956000.0,
Accumulated Depreciation,,,,-255154000.0,,
Gross PPE,587306000.0,573622000.0,566108000.0,821331000.0,552956000.0,
Leases,,,,90337000.0,,
Construction In Progress,,,,15012000.0,,
Other Properties,587306000.0,573622000.0,566108000.0,314853000.0,552956000.0,
Machinery Furniture Equipment,,,,317911000.0,,
Buildings And Improvements,,,,58744000.0,,
Land And Improvements,,,,24474000.0,,
Properties,,,,0.0,,
Current Assets,1849039000.0,2032975000.0,2077577000.0,1729114000.0,1740699000.0,
Other Current Assets,53138000.0,42281000.0,48177000.0,4187000.0,43168000.0,
Prepaid Assets,,,,42904000.0,,
Inventory,1223809000.0,1330221000.0,1460680000.0,1289300000.0,1180491000.0,
Receivables,443609000.0,576804000.0,497076000.0,314861000.0,425693000.0,
Receivables Adjustments Allowances,,,,-8593000.0,,
Other Receivables,305537000.0,404776000.0,350867000.0,291982000.0,306155000.0,
Accounts Receivable,138072000.0,172028000.0,146209000.0,31472000.0,119538000.0,
Allowance For Doubtful Accounts Receivable,-8300000.0,-8300000.0,-8500000.0,,-10000000.0,-9400000.0
Gross Accounts Receivable,146372000.0,180328000.0,154709000.0,,129538000.0,179249000.0
Cash Cash Equivalents And Short Term Investments,128483000.0,83669000.0,71644000.0,77862000.0,91347000.0,
Cash And Cash Equivalents,128483000.0,83669000.0,71644000.0,77862000.0,91347000.0,
