,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-16344356.955381,0.0,,
Tax Rate For Calcs,0.203323,0.188241,0.188,0.145932,0.191729,,
Total Unusual Items,0.0,0.0,0.0,-112000000.0,,754000000.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,-112000000.0,,754000000.0,
Net Income From Continuing Operation Net Minority Interest,1808000000.0,1627000000.0,1481000000.0,1610000000.0,1490000000.0,,
Reconciled Depreciation,101000000.0,82000000.0,90000000.0,164000000.0,21000000.0,,
Net Interest Income,3648000000.0,3555000000.0,3476000000.0,3523000000.0,3410000000.0,,
Interest Expense,2879000000.0,2715000000.0,2654000000.0,2971000000.0,3412000000.0,,
Interest Income,6527000000.0,6270000000.0,6130000000.0,6494000000.0,6822000000.0,,
Normalized Income,1808000000.0,1627000000.0,1481000000.0,1705655643.044619,1490000000.0,,
Net Income From Continuing And Discontinued Operation,1808000000.0,1627000000.0,1481000000.0,1610000000.0,1490000000.0,,
Diluted Average Shares,396000000.0,397000000.0,398000000.0,399000000.0,400000000.0,,
Basic Average Shares,396000000.0,397000000.0,398000000.0,399000000.0,399000000.0,,
Diluted EPS,4.35,3.85,3.51,3.77,3.49,,
Basic EPS,4.36,3.86,3.52,3.77,3.5,,
Diluted NI Availto Com Stockholders,1723000000.0,1532000000.0,1399000000.0,1505000000.0,1396000000.0,,
Net Income Common Stockholders,1723000000.0,1532000000.0,1399000000.0,1505000000.0,1396000000.0,,
Otherunder Preferred Stock Dividend,14000000.0,12000000.0,11000000.0,11000000.0,12000000.0,,
Preferred Stock Dividends,71000000.0,83000000.0,71000000.0,94000000.0,82000000.0,,
Net Income,1808000000.0,1627000000.0,1481000000.0,1610000000.0,1490000000.0,,
Minority Interests,-14000000.0,-16000000.0,-18000000.0,-17000000.0,-15000000.0,,
Net Income Including Noncontrolling Interests,1822000000.0,1643000000.0,1499000000.0,1627000000.0,1505000000.0,,
Net Income Continuous Operations,1822000000.0,1643000000.0,1499000000.0,1627000000.0,1505000000.0,,
Tax Provision,465000000.0,381000000.0,347000000.0,278000000.0,357000000.0,,
Pretax Income,2287000000.0,2024000000.0,1846000000.0,1905000000.0,1862000000.0,,
Special Income Charges,0.0,0.0,0.0,-112000000.0,,754000000.0,
Other Special Charges,,,,112000000.0,,-754000000.0,130000000.0
Gain On Sale Of Security,-15000000.0,1000000.0,-5000000.0,-8000000.0,0.0,,
Selling General And Administration,2063000000.0,1988000000.0,1975000000.0,1969000000.0,1962000000.0,,
Selling And Marketing Expense,93000000.0,99000000.0,85000000.0,112000000.0,93000000.0,,
General And Administrative Expense,1970000000.0,1889000000.0,1890000000.0,1857000000.0,1869000000.0,,
Salaries And Wages,1970000000.0,1889000000.0,1890000000.0,1857000000.0,1869000000.0,,
Total Revenue,5900000000.0,5662000000.0,5447000000.0,5561000000.0,5431000000.0,,
Operating Revenue,5900000000.0,5662000000.0,5447000000.0,5561000000.0,5431000000.0,,
Occupancy And Equipment,651000000.0,629000000.0,629000000.0,713000000.0,591000000.0,,
Other Non Interest Expense,747000000.0,766000000.0,783000000.0,712000000.0,774000000.0,,
