,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,-17533802.816901,-10428000.0,0.0,0.0,,
Tax Rate For Calcs,0.286645,0.207746,0.264,0.095238,0.065,,
Normalized EBITDA,160400000.0,154700000.0,118500000.0,141500000.0,116500000.0,,
Total Unusual Items,0.0,-84400000.0,-39500000.0,,,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,-84400000.0,-39500000.0,,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,87600000.0,22500000.0,35400000.0,100700000.0,77500000.0,,
Reconciled Depreciation,22000000.0,22300000.0,21700000.0,21500000.0,21300000.0,,
Reconciled Cost Of Revenue,196200000.0,196900000.0,160000000.0,166600000.0,166800000.0,,
EBITDA,160400000.0,70300000.0,79000000.0,141500000.0,116500000.0,,
EBIT,138400000.0,48000000.0,57300000.0,120000000.0,95200000.0,,
Net Interest Income,-7000000.0,-9500000.0,1100000.0,1600000.0,-1800000.0,,
Interest Expense,15600000.0,19600000.0,9200000.0,8700000.0,12300000.0,,
Interest Income,8600000.0,10100000.0,10300000.0,10300000.0,10500000.0,,
Normalized Income,87600000.0,89366197.183099,64472000.0,100700000.0,77500000.0,,
Net Income From Continuing And Discontinued Operation,87600000.0,22500000.0,35400000.0,100700000.0,77500000.0,,
Total Expenses,588600000.0,528000000.0,480200000.0,488200000.0,455800000.0,,
Total Operating Income As Reported,117700000.0,121100000.0,88800000.0,109300000.0,88100000.0,,
Diluted Average Shares,70661000.0,70652000.0,74111000.0,74079000.0,73951000.0,,
Basic Average Shares,70367000.0,70389000.0,70272000.0,70164000.0,70123000.0,,
Diluted EPS,1.24,0.32,0.5,1.39,1.08,,
Basic EPS,1.24,0.32,0.5,1.44,1.11,,
Diluted NI Availto Com Stockholders,87600000.0,22500000.0,37200000.0,93600000.0,79800000.0,,
Average Dilution Earnings,,0.0,1800000.0,,2300000.0,2500000.0,2600000.0
Net Income Common Stockholders,87600000.0,22500000.0,35400000.0,100700000.0,77500000.0,,
Net Income,87600000.0,22500000.0,35400000.0,100700000.0,77500000.0,,
Net Income Including Noncontrolling Interests,87600000.0,22500000.0,35400000.0,100700000.0,77500000.0,,
Net Income Continuous Operations,87600000.0,22500000.0,35400000.0,100700000.0,77500000.0,,
Tax Provision,35200000.0,5900000.0,12700000.0,10600000.0,5400000.0,,
Pretax Income,122800000.0,28400000.0,48100000.0,111300000.0,82900000.0,,
Other Income Expense,12100000.0,-83100000.0,-41800000.0,400000.0,-3400000.0,,
Other Non Operating Income Expenses,12100000.0,1300000.0,-2300000.0,400000.0,-3400000.0,,
Special Income Charges,0.0,-84400000.0,-39500000.0,,,0.0,0.0
Other Special Charges,,84400000.0,39500000.0,,,,
Net Non Operating Interest Income Expense,-7000000.0,-9500000.0,1100000.0,1600000.0,-1800000.0,,
Interest Expense Non Operating,15600000.0,19600000.0,9200000.0,8700000.0,12300000.0,,
Interest Income Non Operating,8600000.0,10100000.0,10300000.0,10300000.0,10500000.0,,
Operating Income,117700000.0,121100000.0,88800000.0,109300000.0,88100000.0,,
Operating Expense,392400000.0,331100000.0,320200000.0,321600000.0,289000000.0,,
Research And Development,77200000.0,73400000.0,59600000.0,60600000.0,54900000.0,,
Selling General And Administration,315200000.0,257700000.0,260600000.0,261000000.0,234100000.0,,
Gross Profit,510100000.0,452200000.0,409000000.0,430900000.0,377100000.0,,
Cost Of Revenue,196200000.0,196900000.0,160000000.0,166600000.0,166800000.0,,
Total Revenue,706300000.0,649100000.0,569000000.0,597500000.0,543900000.0,,
Operating Revenue,706300000.0,649100000.0,569000000.0,597500000.0,543900000.0,,
