,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,435470061.0,435458808.0,435433779.0,434598208.0,434567298.0
Share Issued,435470061.0,435458808.0,435433779.0,434598208.0,434567298.0
Net Debt,24262000000.0,24196000000.0,24317000000.0,23962000000.0,23869000000.0
Total Debt,29575000000.0,29566000000.0,29675000000.0,29613000000.0,29636000000.0
Tangible Book Value,-7525000000.0,-7458000000.0,-7373000000.0,-8041000000.0,-7667000000.0
Invested Capital,22826000000.0,22908000000.0,23124000000.0,23948000000.0,29359000000.0
Working Capital,-3183000000.0,-2729000000.0,-1865000000.0,-1087000000.0,-973000000.0
Net Tangible Assets,-7525000000.0,-7458000000.0,-7373000000.0,-8041000000.0,-7667000000.0
Capital Lease Obligations,5256000000.0,5276000000.0,5298000000.0,5532000000.0,5573000000.0
Common Stock Equity,-1493000000.0,-1382000000.0,-1253000000.0,-133000000.0,5296000000.0
Total Capitalization,20057000000.0,20657000000.0,21621000000.0,23338000000.0,28748000000.0
Total Equity Gross Minority Interest,-1493000000.0,-1382000000.0,-1253000000.0,-133000000.0,5296000000.0
Stockholders Equity,-1493000000.0,-1382000000.0,-1253000000.0,-133000000.0,5296000000.0
Gains Losses Not Affecting Retained Earnings,-4000000.0,-5000000.0,-5000000.0,-5000000.0,-5000000.0
Other Equity Adjustments,-4000000.0,-5000000.0,-5000000.0,-5000000.0,-5000000.0
Retained Earnings,-19990000000.0,-19844000000.0,-19675000000.0,-18525000000.0,-13074000000.0
Additional Paid In Capital,18497000000.0,18463000000.0,18423000000.0,18393000000.0,18371000000.0
Capital Stock,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
Common Stock,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
Total Liabilities Net Minority Interest,32994000000.0,33018000000.0,33013000000.0,32869000000.0,32747000000.0
Total Non Current Liabilities Net Minority Interest,28697000000.0,29215000000.0,30063000000.0,30692000000.0,30650000000.0
Other Non Current Liabilities,623000000.0,628000000.0,641000000.0,29000000.0,1926000000.0
Liabilities Heldfor Sale Non Current,1536000000.0,1539000000.0,1518000000.0,,
Non Current Deferred Liabilities,,,,1561000000.0,
Non Current Deferred Revenue,,,,1356000000.0,
Non Current Deferred Taxes Liabilities,,,,31000000.0,
Long Term Debt And Capital Lease Obligation,26538000000.0,27048000000.0,27904000000.0,28707000000.0,28724000000.0
Long Term Capital Lease Obligation,4988000000.0,5009000000.0,5030000000.0,5236000000.0,5272000000.0
Long Term Debt,21550000000.0,22039000000.0,22874000000.0,23471000000.0,23452000000.0
Long Term Provisions,,,,395000000.0,
Current Liabilities,4297000000.0,3803000000.0,2950000000.0,2177000000.0,2097000000.0
Other Current Liabilities,732000000.0,706000000.0,689000000.0,,
Current Deferred Liabilities,147000000.0,139000000.0,145000000.0,476000000.0,483000000.0
Current Deferred Revenue,147000000.0,139000000.0,145000000.0,476000000.0,483000000.0
Current Debt And Capital Lease Obligation,3037000000.0,2518000000.0,1771000000.0,906000000.0,912000000.0
Current Capital Lease Obligation,268000000.0,267000000.0,268000000.0,296000000.0,301000000.0
Current Debt,2769000000.0,2251000000.0,1503000000.0,610000000.0,611000000.0
Other Current Borrowings,2769000000.0,2251000000.0,1503000000.0,610000000.0,611000000.0
Payables And Accrued Expenses,381000000.0,440000000.0,345000000.0,795000000.0,702000000.0
Current Accrued Expenses,316000000.0,392000000.0,303000000.0,603000000.0,502000000.0
Interest Payable,160000000.0,238000000.0,162000000.0,244000000.0,164000000.0
Payables,65000000.0,48000000.0,42000000.0,192000000.0,200000000.0
Accounts Payable,65000000.0,48000000.0,42000000.0,192000000.0,200000000.0
Total Assets,31501000000.0,31636000000.0,31760000000.0,32736000000.0,38043000000.0
Total Non Current Assets,30387000000.0,30562000000.0,30675000000.0,31646000000.0,36919000000.0
Other Non Current Assets,10268000000.0,10245000000.0,10220000000.0,103000000.0,130000000.0
Non Current Accounts Receivable,2244000000.0,2277000000.0,2277000000.0,2343000000.0,2340000000.0
Goodwill And Other Intangible Assets,6032000000.0,6076000000.0,6120000000.0,7908000000.0,12963000000.0
Other Intangible Assets,905000000.0,949000000.0,993000000.0,2781000000.0,2878000000.0
Goodwill,5127000000.0,5127000000.0,5127000000.0,5127000000.0,10085000000.0
Net PPE,11843000000.0,11964000000.0,12058000000.0,21292000000.0,21486000000.0
Accumulated Depreciation,-10734000000.0,-10631000000.0,-10519000000.0,-15544000000.0,-15249000000.0
Gross PPE,22577000000.0,22595000000.0,22577000000.0,36836000000.0,36735000000.0
Construction In Progress,,,,1045000000.0,
Other Properties,22577000000.0,22595000000.0,22577000000.0,33041000000.0,36735000000.0
Buildings And Improvements,,,,213000000.0,
Land And Improvements,,,,2537000000.0,
Properties,,,,0.0,
Current Assets,1114000000.0,1074000000.0,1085000000.0,1090000000.0,1124000000.0
Other Current Assets,22000000.0,24000000.0,25000000.0,40000000.0,43000000.0
Assets Held For Sale Current,419000000.0,420000000.0,442000000.0,,
Restricted Cash,176000000.0,161000000.0,174000000.0,171000000.0,172000000.0
Prepaid Assets,89000000.0,70000000.0,76000000.0,106000000.0,144000000.0
Receivables,351000000.0,305000000.0,308000000.0,654000000.0,571000000.0
Accounts Receivable,351000000.0,305000000.0,308000000.0,654000000.0,571000000.0
Allowance For Doubtful Accounts Receivable,,,,-22000000.0,
Gross Accounts Receivable,,,,676000000.0,
Cash Cash Equivalents And Short Term Investments,57000000.0,94000000.0,60000000.0,119000000.0,194000000.0
Cash And Cash Equivalents,57000000.0,94000000.0,60000000.0,119000000.0,194000000.0
