,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31
Free Cash Flow,444000000.0,549000000.0,673000000.0,181000000.0,198000000.0
Repurchase Of Capital Stock,-358000000.0,-354000000.0,-409000000.0,-323000000.0,-111000000.0
Issuance Of Capital Stock,0.0,75000000.0,0.0,50000000.0,0.0
Capital Expenditure,-16000000.0,-15000000.0,-19000000.0,-28000000.0,-14000000.0
End Cash Position,2003000000.0,1816000000.0,1599000000.0,1437000000.0,1513000000.0
Beginning Cash Position,1816000000.0,1599000000.0,1437000000.0,1513000000.0,1681000000.0
Effect Of Exchange Rate Changes,-4000000.0,10000000.0,-6000000.0,-4000000.0,6000000.0
Changes In Cash,191000000.0,207000000.0,168000000.0,-72000000.0,-174000000.0
Financing Cash Flow,-219000000.0,-415000000.0,-457000000.0,-309000000.0,-160000000.0
Cash Flow From Continuing Financing Activities,-219000000.0,-415000000.0,-457000000.0,-309000000.0,-160000000.0
Net Other Financing Charges,-60000000.0,-136000000.0,-48000000.0,-36000000.0,-49000000.0
Net Common Stock Issuance,-358000000.0,-279000000.0,-409000000.0,-273000000.0,-111000000.0
Common Stock Payments,-358000000.0,-354000000.0,-409000000.0,-323000000.0,-111000000.0
Common Stock Issuance,0.0,75000000.0,0.0,50000000.0,0.0
Investing Cash Flow,-50000000.0,58000000.0,-67000000.0,28000000.0,-226000000.0
Cash Flow From Continuing Investing Activities,-50000000.0,58000000.0,-67000000.0,28000000.0,-226000000.0
Net Other Investing Changes,-4000000.0,-1000000.0,-12000000.0,-3000000.0,-5000000.0
Net Investment Purchase And Sale,-30000000.0,74000000.0,-12000000.0,59000000.0,-43000000.0
Sale Of Investment,178000000.0,175000000.0,171000000.0,260000000.0,168000000.0
Purchase Of Investment,-208000000.0,-101000000.0,-183000000.0,-201000000.0,-211000000.0
Net Business Purchase And Sale,0.0,0.0,-24000000.0,0.0,-164000000.0
Purchase Of Business,0.0,0.0,-24000000.0,0.0,-164000000.0
Net Intangibles Purchase And Sale,-7000000.0,-7000000.0,-5000000.0,-18000000.0,-5000000.0
Purchase Of Intangibles,-7000000.0,-7000000.0,-5000000.0,-18000000.0,-5000000.0
Capital Expenditure Reported,-9000000.0,-8000000.0,-14000000.0,-10000000.0,-9000000.0
Operating Cash Flow,460000000.0,564000000.0,692000000.0,209000000.0,212000000.0
Cash Flow From Continuing Operating Activities,460000000.0,564000000.0,692000000.0,209000000.0,212000000.0
Change In Working Capital,-249000000.0,-77000000.0,136000000.0,-324000000.0,-289000000.0
Change In Other Working Capital,-83000000.0,-204000000.0,478000000.0,-35000000.0,-272000000.0
Change In Payables And Accrued Expense,108000000.0,-84000000.0,234000000.0,65000000.0,130000000.0
Change In Payable,108000000.0,-84000000.0,234000000.0,65000000.0,130000000.0
Change In Account Payable,128000000.0,-111000000.0,237000000.0,31000000.0,136000000.0
Change In Tax Payable,-20000000.0,27000000.0,-3000000.0,34000000.0,-6000000.0
Change In Income Tax Payable,-20000000.0,27000000.0,-3000000.0,34000000.0,-6000000.0
Change In Prepaid Assets,-235000000.0,-304000000.0,-267000000.0,-54000000.0,-98000000.0
Change In Receivables,-39000000.0,515000000.0,-309000000.0,-300000000.0,-49000000.0
Changes In Account Receivables,-39000000.0,515000000.0,-309000000.0,-300000000.0,-49000000.0
Other Non Cash Items,83000000.0,133000000.0,82000000.0,49000000.0,21000000.0
Stock Based Compensation,191000000.0,230000000.0,186000000.0,181000000.0,167000000.0
Asset Impairment Charge,,,0.0,0.0,
Deferred Tax,75000000.0,78000000.0,-61000000.0,-20000000.0,-15000000.0
Deferred Income Tax,75000000.0,78000000.0,-61000000.0,-20000000.0,-15000000.0
Depreciation Amortization Depletion,47000000.0,48000000.0,46000000.0,48000000.0,46000000.0
Depreciation And Amortization,47000000.0,48000000.0,46000000.0,48000000.0,46000000.0
Depreciation,47000000.0,48000000.0,46000000.0,48000000.0,46000000.0
Net Income From Continuing Operations,313000000.0,152000000.0,303000000.0,275000000.0,282000000.0
