,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-382854.764877,856230.031949,0.0,1362723.214286,-200354.609929,,
Tax Rate For Calcs,0.191427,0.142705,0.096606,0.123884,0.100177,,
Normalized EBITDA,3587000000.0,3004000000.0,1510000000.0,2055000000.0,2313000000.0,,
Total Unusual Items,-2000000.0,6000000.0,0.0,11000000.0,-2000000.0,,
Total Unusual Items Excluding Goodwill,-2000000.0,6000000.0,0.0,11000000.0,-2000000.0,,
Net Income From Continuing Operation Net Minority Interest,1370000000.0,1216000000.0,-74000000.0,371000000.0,622000000.0,,
Reconciled Depreciation,841000000.0,789000000.0,793000000.0,826000000.0,846000000.0,,
Reconciled Cost Of Revenue,32041000000.0,30814000000.0,30153000000.0,31384000000.0,32990000000.0,,
EBITDA,3585000000.0,3010000000.0,1510000000.0,2066000000.0,2311000000.0,,
EBIT,2744000000.0,2221000000.0,717000000.0,1240000000.0,1465000000.0,,
Net Interest Income,-304000000.0,-319000000.0,-299000000.0,-245000000.0,-229000000.0,,
Interest Expense,341000000.0,343000000.0,334000000.0,344000000.0,337000000.0,,
Interest Income,41000000.0,31000000.0,46000000.0,197000000.0,102000000.0,,
Normalized Income,1371617145.235123,1210856230.031949,-74000000.0,361362723.214286,623799645.390071,,
Net Income From Continuing And Discontinued Operation,1370000000.0,1216000000.0,-74000000.0,371000000.0,622000000.0,,
Total Expenses,33136000000.0,31904000000.0,31163000000.0,32325000000.0,34024000000.0,,
Total Operating Income As Reported,,,687000000.0,,1349000000.0,2522000000.0,1784000000.0
Diluted Average Shares,304000000.0,307000000.0,313000000.0,321000000.0,332000000.0,,
Basic Average Shares,303000000.0,307000000.0,313000000.0,320000000.0,331000000.0,,
Diluted EPS,4.51,3.96,-0.24,1.15,1.87,,
Basic EPS,4.51,3.96,-0.24,1.16,1.88,,
Diluted NI Availto Com Stockholders,1368000000.0,1216000000.0,-74000000.0,370000000.0,622000000.0,,
Net Income Common Stockholders,1368000000.0,1216000000.0,-74000000.0,370000000.0,622000000.0,,
Otherunder Preferred Stock Dividend,2000000.0,,0.0,1000000.0,0.0,,1000000.0
Net Income,1370000000.0,1216000000.0,-74000000.0,371000000.0,622000000.0,,
Minority Interests,-573000000.0,-394000000.0,-420000000.0,-414000000.0,-393000000.0,,
Net Income Including Noncontrolling Interests,1943000000.0,1610000000.0,346000000.0,785000000.0,1015000000.0,,
Net Income Continuous Operations,1943000000.0,1610000000.0,346000000.0,785000000.0,1015000000.0,,
Tax Provision,460000000.0,268000000.0,37000000.0,111000000.0,113000000.0,,
Pretax Income,2403000000.0,1878000000.0,383000000.0,896000000.0,1128000000.0,,
Other Income Expense,1034000000.0,302000000.0,328000000.0,329000000.0,274000000.0,,
Other Non Operating Income Expenses,60000000.0,84000000.0,98000000.0,66000000.0,57000000.0,,
Special Income Charges,-2000000.0,6000000.0,0.0,11000000.0,-2000000.0,,
Gain On Sale Of Ppe,-2000000.0,6000000.0,0.0,11000000.0,-2000000.0,,
Earnings From Equity Interest,976000000.0,212000000.0,230000000.0,252000000.0,219000000.0,,
Net Non Operating Interest Income Expense,-304000000.0,-319000000.0,-299000000.0,-245000000.0,-229000000.0,,
Total Other Finance Cost,4000000.0,7000000.0,11000000.0,98000000.0,-6000000.0,,
Interest Expense Non Operating,341000000.0,343000000.0,334000000.0,344000000.0,337000000.0,,
Interest Income Non Operating,41000000.0,31000000.0,46000000.0,197000000.0,102000000.0,,
Operating Income,1673000000.0,1895000000.0,354000000.0,812000000.0,1083000000.0,,
Operating Expense,1095000000.0,1090000000.0,1010000000.0,941000000.0,1034000000.0,,
Other Taxes,232000000.0,223000000.0,227000000.0,137000000.0,219000000.0,,
Selling General And Administration,863000000.0,867000000.0,783000000.0,804000000.0,815000000.0,,
General And Administrative Expense,863000000.0,867000000.0,783000000.0,804000000.0,815000000.0,,
Other Gand A,863000000.0,867000000.0,783000000.0,804000000.0,815000000.0,,
Salaries And Wages,,,,,-8000000.0,-11000000.0,-11000000.0
Gross Profit,2768000000.0,2985000000.0,1364000000.0,1753000000.0,2117000000.0,,
Cost Of Revenue,32041000000.0,30814000000.0,30153000000.0,31384000000.0,32990000000.0,,
Total Revenue,34809000000.0,33799000000.0,31517000000.0,33137000000.0,35107000000.0,,
Operating Revenue,34809000000.0,33799000000.0,31517000000.0,33137000000.0,35107000000.0,,
