,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,155300000.0,134700000.0,-485000000.0,564600000.0,199300000.0,,
Repurchase Of Capital Stock,-2200000.0,-800000.0,-11700000.0,,,-1400000.0,-6300000.0
Repayment Of Debt,-350100000.0,-300000.0,-500000000.0,692300000.0,-121500000.0,,
Issuance Of Debt,287900000.0,,,,,0.0,0.0
Issuance Of Capital Stock,2400000.0,2200000.0,2700000.0,,,3700000.0,3800000.0
Capital Expenditure,-65900000.0,-79600000.0,-65000000.0,-114500000.0,-86500000.0,,
End Cash Position,277500000.0,315300000.0,348600000.0,292800000.0,300900000.0,,
Beginning Cash Position,315300000.0,348600000.0,292800000.0,300900000.0,320700000.0,,
Effect Of Exchange Rate Changes,-5800000.0,42600000.0,31500000.0,-77700000.0,14100000.0,,
Changes In Cash,-32000000.0,-75900000.0,24300000.0,69600000.0,-33900000.0,,
Financing Cash Flow,-188100000.0,-223000000.0,502000000.0,-502900000.0,-234300000.0,,
Cash Flow From Continuing Financing Activities,-188100000.0,-223000000.0,502000000.0,-502900000.0,-234300000.0,,
Net Other Financing Charges,-300000.0,-1900000.0,-700000.0,-21400000.0,10800000.0,,
Cash Dividends Paid,-125800000.0,-124000000.0,-124500000.0,-124000000.0,-123600000.0,,
Common Stock Dividend Paid,-125800000.0,-124000000.0,-124500000.0,-124000000.0,-123600000.0,,
Net Common Stock Issuance,200000.0,1400000.0,-9000000.0,,,2300000.0,-2500000.0
Common Stock Payments,-2200000.0,-800000.0,-11700000.0,,,-1400000.0,-6300000.0
Common Stock Issuance,2400000.0,2200000.0,2700000.0,,,3700000.0,3800000.0
Net Issuance Payments Of Debt,-62200000.0,-98500000.0,636200000.0,-364600000.0,-121500000.0,,
Net Short Term Debt Issuance,287900000.0,-98200000.0,1136200000.0,-364600000.0,-121500000.0,,
Short Term Debt Payments,,,,,-121500000.0,-1245700000.0,
Short Term Debt Issuance,287900000.0,,,,,,
Net Long Term Debt Issuance,-350100000.0,-300000.0,-500000000.0,0.0,0.0,,
Long Term Debt Payments,-350100000.0,-300000.0,-500000000.0,0.0,0.0,,
Long Term Debt Issuance,,,,,,0.0,0.0
Investing Cash Flow,-65100000.0,-67200000.0,-57700000.0,-106600000.0,-85400000.0,,
Cash Flow From Continuing Investing Activities,-65100000.0,-67200000.0,-57700000.0,-106600000.0,-85400000.0,,
Net Other Investing Changes,800000.0,12400000.0,2300000.0,7900000.0,1100000.0,,
Net Business Purchase And Sale,0.0,0.0,5000000.0,0.0,0.0,,
Sale Of Business,0.0,0.0,5000000.0,0.0,0.0,,
Capital Expenditure Reported,-65900000.0,-79600000.0,-65000000.0,-114500000.0,-86500000.0,,
Operating Cash Flow,221200000.0,214300000.0,-420000000.0,679100000.0,285800000.0,,
Cash Flow From Continuing Operating Activities,221200000.0,214300000.0,-420000000.0,679100000.0,285800000.0,,
Change In Working Capital,-147900000.0,-45700000.0,-675500000.0,343700000.0,-28000000.0,,
Change In Other Working Capital,-147900000.0,-45700000.0,-675500000.0,225400000.0,-28000000.0,,
Other Non Cash Items,,,,186300000.0,,-10400000.0,
Stock Based Compensation,18400000.0,28000000.0,36400000.0,19600000.0,21100000.0,,
Asset Impairment Charge,169100000.0,0.0,0.0,0.0,46900000.0,,
Depreciation Amortization Depletion,130200000.0,130100000.0,128400000.0,139600000.0,154700000.0,,
Depreciation And Amortization,130200000.0,130100000.0,128400000.0,139600000.0,154700000.0,,
Amortization Cash Flow,37300000.0,37400000.0,37300000.0,40600000.0,40800000.0,,
Amortization Of Intangibles,37300000.0,37400000.0,37300000.0,40600000.0,40800000.0,,
Depreciation,92900000.0,92700000.0,91100000.0,99000000.0,113900000.0,,
Operating Gains Losses,,,300000.0,,,,
Gain Loss On Sale Of Business,0.0,0.0,300000.0,0.0,0.0,,
Net Income From Continuing Operations,51400000.0,101900000.0,90400000.0,194900000.0,91100000.0,,
