,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,138200000.0,246000000.0,363300000.0,328400000.0,387400000.0,
Repurchase Of Capital Stock,-1000000.0,-334700000.0,-500600000.0,-38300000.0,-1900000.0,
Repayment Of Debt,0.0,0.0,0.0,0.0,0.0,
Capital Expenditure,-61800000.0,-68200000.0,-46100000.0,-48800000.0,-88700000.0,
Interest Paid Supplemental Data,700000.0,12300000.0,400000.0,12000000.0,600000.0,
Income Tax Paid Supplemental Data,9600000.0,22500000.0,111700000.0,3300000.0,26900000.0,
End Cash Position,1161300000.0,1185900000.0,1387800000.0,1602500000.0,1368600000.0,
Beginning Cash Position,1185900000.0,1387800000.0,1602500000.0,1368600000.0,1263400000.0,
Changes In Cash,-24600000.0,-201900000.0,-214700000.0,233900000.0,105200000.0,
Financing Cash Flow,-93500000.0,-438600000.0,-591200000.0,-150800000.0,-99500000.0,
Cash Flow From Continuing Financing Activities,-93500000.0,-438600000.0,-591200000.0,-150800000.0,-99500000.0,
Proceeds From Stock Option Exercised,13100000.0,0.0,20000000.0,0.0,14400000.0,
Cash Dividends Paid,-105600000.0,-103900000.0,-110600000.0,-112500000.0,-112000000.0,
Common Stock Dividend Paid,-105600000.0,-103900000.0,-110600000.0,-112500000.0,,-109100000.0
Net Common Stock Issuance,-1000000.0,-334700000.0,-500600000.0,-38300000.0,-1900000.0,
Common Stock Payments,-1000000.0,-334700000.0,-500600000.0,-38300000.0,-1900000.0,
Net Issuance Payments Of Debt,0.0,0.0,0.0,0.0,0.0,
Net Long Term Debt Issuance,0.0,0.0,0.0,0.0,0.0,
Long Term Debt Payments,0.0,0.0,0.0,0.0,0.0,
Investing Cash Flow,-131100000.0,-77500000.0,-32900000.0,7500000.0,-271400000.0,
Cash Flow From Continuing Investing Activities,-131100000.0,-77500000.0,-32900000.0,7500000.0,-271400000.0,
Net Other Investing Changes,3900000.0,0.0,100000.0,2100000.0,1300000.0,
Net Investment Purchase And Sale,-73200000.0,-9300000.0,13100000.0,54200000.0,-184000000.0,
Sale Of Investment,144400000.0,126600000.0,142400000.0,204900000.0,61200000.0,
Purchase Of Investment,-217600000.0,-135900000.0,-129300000.0,-150700000.0,-245200000.0,
Net Intangibles Purchase And Sale,-5800000.0,-6700000.0,-7600000.0,-9800000.0,-5900000.0,
Purchase Of Intangibles,-5800000.0,-6700000.0,-7600000.0,-9800000.0,-5900000.0,
Capital Expenditure Reported,-56000000.0,-61500000.0,-38500000.0,-39000000.0,-82800000.0,
Operating Cash Flow,200000000.0,314200000.0,409400000.0,377200000.0,476100000.0,
Cash Flow From Continuing Operating Activities,200000000.0,314200000.0,409400000.0,377200000.0,476100000.0,
Change In Working Capital,-39500000.0,37900000.0,143600000.0,51200000.0,238800000.0,
Change In Other Working Capital,171300000.0,67300000.0,-60400000.0,-4600000.0,91400000.0,
Change In Payables And Accrued Expense,34500000.0,21700000.0,30800000.0,-19900000.0,10000000.0,
Change In Payable,34500000.0,21700000.0,30800000.0,-19900000.0,10000000.0,
Change In Account Payable,34500000.0,21700000.0,30800000.0,-19900000.0,10000000.0,
Change In Inventory,-43400000.0,-26800000.0,25100000.0,86900000.0,38900000.0,
Change In Receivables,-201900000.0,-24300000.0,148100000.0,-11200000.0,98500000.0,
Other Non Cash Items,-5400000.0,-1100000.0,0.0,-2600000.0,-1700000.0,
Stock Based Compensation,63500000.0,55100000.0,62700000.0,51100000.0,38200000.0,
Asset Impairment Charge,0.0,0.0,0.0,0.0,131100000.0,
Deferred Tax,-76900000.0,1400000.0,20200000.0,-500000.0,-106200000.0,
Deferred Income Tax,-76900000.0,1400000.0,20200000.0,-500000.0,-106200000.0,
Depreciation Amortization Depletion,116900000.0,115900000.0,114200000.0,116000000.0,115400000.0,
Depreciation And Amortization,116900000.0,115900000.0,114200000.0,116000000.0,115400000.0,
Amortization Cash Flow,44500000.0,45800000.0,45600000.0,48400000.0,46900000.0,
Amortization Of Intangibles,44500000.0,45800000.0,45600000.0,48400000.0,46900000.0,
Depreciation,72400000.0,70100000.0,68600000.0,67600000.0,68500000.0,
Net Income From Continuing Operations,141400000.0,105000000.0,68700000.0,162000000.0,60500000.0,
