,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-1850000.0,-1637404.580153,-5406000.0,0.0,-3240000.0,,
Tax Rate For Calcs,0.185,0.125954,0.159,0.063655,0.06,,
Normalized EBITDA,1038000000.0,992000000.0,944000000.0,974000000.0,974000000.0,,
Total Unusual Items,-10000000.0,-13000000.0,-34000000.0,,,-45000000.0,-40000000.0
Total Unusual Items Excluding Goodwill,-10000000.0,-13000000.0,-34000000.0,,,-45000000.0,-40000000.0
Net Income From Continuing Operation Net Minority Interest,462000000.0,458000000.0,386000000.0,453000000.0,400000000.0,,
Reconciled Depreciation,309000000.0,303000000.0,301000000.0,326000000.0,324000000.0,,
Reconciled Cost Of Revenue,4033000000.0,3965000000.0,3658000000.0,4126000000.0,3743000000.0,,
EBITDA,1028000000.0,979000000.0,910000000.0,974000000.0,920000000.0,,
EBIT,719000000.0,676000000.0,609000000.0,648000000.0,596000000.0,,
Net Interest Income,-152000000.0,-152000000.0,-150000000.0,-161000000.0,-166000000.0,,
Interest Expense,152000000.0,152000000.0,150000000.0,161000000.0,166000000.0,,
Normalized Income,470150000.0,469362595.419847,414594000.0,453000000.0,450760000.0,,
Net Income From Continuing And Discontinued Operation,462000000.0,458000000.0,386000000.0,453000000.0,400000000.0,,
Total Expenses,5028000000.0,4842000000.0,4573000000.0,4795000000.0,4743000000.0,,
Total Operating Income As Reported,621000000.0,571000000.0,525000000.0,569000000.0,495000000.0,,
Diluted Average Shares,188100000.0,187800000.0,189100000.0,190600000.0,190500000.0,,
Basic Average Shares,187100000.0,187000000.0,188500000.0,189700000.0,189600000.0,,
Diluted EPS,2.46,2.44,2.04,2.37,2.1,,
Basic EPS,2.47,2.45,2.05,2.38,2.11,,
Diluted NI Availto Com Stockholders,462000000.0,458000000.0,386000000.0,453000000.0,400000000.0,,
Net Income Common Stockholders,462000000.0,458000000.0,386000000.0,453000000.0,400000000.0,,
Net Income,462000000.0,458000000.0,386000000.0,453000000.0,400000000.0,,
Minority Interests,0.0,0.0,0.0,-3000000.0,-4000000.0,,
Net Income Including Noncontrolling Interests,462000000.0,458000000.0,386000000.0,456000000.0,404000000.0,,
Net Income Continuous Operations,462000000.0,458000000.0,386000000.0,456000000.0,404000000.0,,
Tax Provision,105000000.0,66000000.0,73000000.0,31000000.0,26000000.0,,
Pretax Income,567000000.0,524000000.0,459000000.0,487000000.0,430000000.0,,
Other Income Expense,88000000.0,92000000.0,50000000.0,-80000000.0,47000000.0,,
Other Non Operating Income Expenses,98000000.0,105000000.0,84000000.0,79000000.0,101000000.0,,
Special Income Charges,-10000000.0,-13000000.0,-34000000.0,,,-45000000.0,-40000000.0
Gain On Sale Of Business,0.0,0.0,-17000000.0,,,-24000000.0,0.0
Restructuring And Mergern Acquisition,10000000.0,13000000.0,17000000.0,,,21000000.0,40000000.0
Net Non Operating Interest Income Expense,-152000000.0,-152000000.0,-150000000.0,-161000000.0,-166000000.0,,
Interest Expense Non Operating,152000000.0,152000000.0,150000000.0,161000000.0,166000000.0,,
Operating Income,631000000.0,584000000.0,559000000.0,728000000.0,549000000.0,,
Operating Expense,863000000.0,751000000.0,791000000.0,669000000.0,870000000.0,,
Depreciation Amortization Depletion Income Statement,177000000.0,177000000.0,177000000.0,,,194000000.0,197000000.0
Depreciation And Amortization In Income Statement,177000000.0,177000000.0,177000000.0,,,194000000.0,197000000.0
Amortization,177000000.0,177000000.0,177000000.0,,,194000000.0,197000000.0
Amortization Of Intangibles Income Statement,177000000.0,177000000.0,177000000.0,,,194000000.0,197000000.0
Research And Development,137000000.0,132000000.0,112000000.0,,,124000000.0,114000000.0
Selling General And Administration,549000000.0,442000000.0,502000000.0,-625000000.0,541000000.0,,
Selling And Marketing Expense,129000000.0,120000000.0,105000000.0,,,112000000.0,113000000.0
General And Administrative Expense,420000000.0,322000000.0,397000000.0,-1070000000.0,429000000.0,,
Other Gand A,420000000.0,322000000.0,397000000.0,-1070000000.0,429000000.0,,
Salaries And Wages,,,,,,-81000000.0,
Gross Profit,1494000000.0,1335000000.0,1350000000.0,1397000000.0,1419000000.0,,
Cost Of Revenue,4165000000.0,4091000000.0,3782000000.0,4126000000.0,3873000000.0,,
Total Revenue,5659000000.0,5426000000.0,5132000000.0,5523000000.0,5292000000.0,,
Operating Revenue,5659000000.0,5426000000.0,5132000000.0,5523000000.0,5292000000.0,,
