,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,919893000.0,914285000.0,903062000.0,891511000.0,875197000.0,,
Share Issued,919893000.0,914285000.0,903062000.0,891511000.0,875197000.0,,
Net Debt,27954584000.0,27551584000.0,26696819000.0,25782032000.0,25748607000.0,,
Total Debt,28897748000.0,28874505000.0,27541294000.0,26757140000.0,26659370000.0,,
Tangible Book Value,28259599000.0,28186761000.0,27882608000.0,27585547000.0,26925535000.0,,
Invested Capital,67422354000.0,67505137000.0,66047087000.0,65067732000.0,64603355000.0,,
Working Capital,1795316000.0,2232929000.0,1306361000.0,1620877000.0,1925928000.0,,
Net Tangible Assets,28259599000.0,28186761000.0,27882608000.0,27585547000.0,26925535000.0,,
Capital Lease Obligations,525991000.0,522474000.0,525468000.0,530146000.0,513807000.0,,
Common Stock Equity,39050597000.0,39153106000.0,39031261000.0,38840738000.0,38457792000.0,,
Preferred Stock Equity,,,,,,167394000.0,167394000.0
Total Capitalization,65506862000.0,66032952000.0,64345191000.0,63937531000.0,64175809000.0,,
Total Equity Gross Minority Interest,39260221000.0,39363335000.0,39242187000.0,39051686000.0,38669710000.0,,
Minority Interest,209624000.0,210229000.0,210926000.0,210948000.0,211918000.0,,
Stockholders Equity,39050597000.0,39153106000.0,39031261000.0,38840738000.0,38457792000.0,,
Gains Losses Not Affecting Retained Earnings,92323000.0,95780000.0,72819000.0,38229000.0,103463000.0,,
Other Equity Adjustments,92323000.0,95780000.0,72819000.0,38229000.0,103463000.0,,
Retained Earnings,-10075749000.0,-9651395000.0,-9117085000.0,-8648559000.0,-8151359000.0,,
Capital Stock,49034023000.0,48708721000.0,48075527000.0,47451068000.0,46505688000.0,,
Common Stock,49034023000.0,48708721000.0,48075527000.0,47451068000.0,46505688000.0,,
Preferred Stock,,,,,,167394000.0,167394000.0
Total Liabilities Net Minority Interest,32018761000.0,32060738000.0,30515509000.0,29783353000.0,29799056000.0,,
Total Non Current Liabilities Net Minority Interest,28725544000.0,29219180000.0,27590389000.0,27384881000.0,28099067000.0,,
Other Non Current Liabilities,1582879000.0,1625163000.0,1650265000.0,1676418000.0,1709219000.0,,
Derivative Product Liabilities,160409000.0,191697000.0,100726000.0,81524000.0,158024000.0,,
Long Term Debt And Capital Lease Obligation,26982256000.0,27402320000.0,25839398000.0,25626939000.0,26231824000.0,,
Long Term Capital Lease Obligation,525991000.0,522474000.0,525468000.0,530146000.0,513807000.0,,
Long Term Debt,26456265000.0,26879846000.0,25313930000.0,25096793000.0,25718017000.0,,
Current Liabilities,3293217000.0,2841558000.0,2925120000.0,2398472000.0,1699989000.0,,
Current Deferred Liabilities,357263000.0,358646000.0,349311000.0,352334000.0,317206000.0,,
Current Deferred Revenue,357263000.0,358646000.0,349311000.0,352334000.0,317206000.0,,
Current Debt And Capital Lease Obligation,1915492000.0,1472185000.0,1701896000.0,1130201000.0,427546000.0,,
Current Debt,1915492000.0,1472185000.0,1701896000.0,1130201000.0,427546000.0,,
Line Of Credit,1915492000.0,1472185000.0,1701896000.0,1130201000.0,,,
Payables And Accrued Expenses,1020462000.0,1010727000.0,873913000.0,915937000.0,955237000.0,,
Current Accrued Expenses,508826000.0,556688000.0,456526000.0,473739000.0,484383000.0,,
Interest Payable,289637000.0,365831000.0,262200000.0,266189000.0,249328000.0,,
Payables,511636000.0,454039000.0,417387000.0,442198000.0,470854000.0,,
Dividends Payable,250611000.0,248345000.0,244575000.0,238045000.0,233139000.0,,
Total Tax Payable,261025000.0,205694000.0,172812000.0,204153000.0,237715000.0,,
Income Tax Payable,82804000.0,71437000.0,48467000.0,84884000.0,77287000.0,,
Total Assets,71278982000.0,71424073000.0,69757696000.0,68835039000.0,68468766000.0,,
Total Non Current Assets,66190449000.0,66349586000.0,65526215000.0,64815690000.0,64842849000.0,,
Other Non Current Assets,99926000.0,111372000.0,93210000.0,83491000.0,76029000.0,,
Non Current Deferred Assets,28091000.0,30945000.0,6098000.0,7331000.0,8564000.0,,
Financial Assets,37991000.0,14328000.0,18620000.0,47165000.0,15524000.0,,
Investments And Advances,1240280000.0,1231909000.0,1239854000.0,1235837000.0,1231094000.0,,
Other Investments,6188000.0,6171000.0,6154000.0,6138000.0,6120000.0,,
Long Term Equity Investment,1234092000.0,1225738000.0,1233700000.0,1229699000.0,1224974000.0,,
Investment Properties,52587653000.0,52597914000.0,51658972000.0,50913972000.0,50682611000.0,,
Goodwill And Other Intangible Assets,10790998000.0,10966345000.0,11148653000.0,11255191000.0,11532257000.0,,
Other Intangible Assets,5858799000.0,6034146000.0,6216454000.0,6322992000.0,6600058000.0,,
Goodwill,4932199000.0,4932199000.0,4932199000.0,4932199000.0,4932199000.0,,
Net PPE,1405510000.0,1396773000.0,1360808000.0,1272703000.0,1296770000.0,,
Gross PPE,1405510000.0,1396773000.0,1360808000.0,1272703000.0,1296770000.0,,
Other Properties,1405510000.0,1396773000.0,1360808000.0,1272703000.0,1296770000.0,,
Current Assets,5088533000.0,5074487000.0,4231481000.0,4019349000.0,3625917000.0,,
Assets Held For Sale Current,174996000.0,117196000.0,120251000.0,94979000.0,60467000.0,,
Restricted Cash,23782000.0,22219000.0,15717000.0,36551000.0,76067000.0,,
Prepaid Assets,87313000.0,89089000.0,97688000.0,63499000.0,58520000.0,,
Inventory,,,,,,,78254000.0
Finished Goods,,,,,,,78254000.0
