,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31
Ordinary Shares Number,3959998180.0,3960000000.0,3977000000.0,3974000000.0,4007000000.0
Share Issued,3959998180.0,3960000000.0,3977000000.0,3974000000.0,4007000000.0
Net Debt,19747000000.0,21118000000.0,22481000000.0,22922000000.0,23465000000.0
Total Debt,28093000000.0,29279000000.0,31037000000.0,31987000000.0,30973000000.0
Tangible Book Value,-21468000000.0,-22732000000.0,-23328000000.0,-24241000000.0,-24422000000.0
Invested Capital,74936000000.0,75214000000.0,76567000000.0,77264000000.0,76430000000.0
Working Capital,-78000000.0,-1679000000.0,-5338000000.0,-4790000000.0,-3722000000.0
Net Tangible Assets,-21468000000.0,-22732000000.0,-23328000000.0,-24241000000.0,-24422000000.0
Common Stock Equity,46843000000.0,45935000000.0,45530000000.0,45277000000.0,45457000000.0
Total Capitalization,69704000000.0,68792000000.0,65155000000.0,64900000000.0,65089000000.0
Total Equity Gross Minority Interest,46843000000.0,45935000000.0,45530000000.0,45277000000.0,45457000000.0
Stockholders Equity,46843000000.0,45935000000.0,45530000000.0,45277000000.0,45457000000.0
Gains Losses Not Affecting Retained Earnings,-954000000.0,-1133000000.0,-1493000000.0,-1376000000.0,-1430000000.0
Other Equity Adjustments,-954000000.0,-1133000000.0,-1493000000.0,-1376000000.0,-1430000000.0
Retained Earnings,50000000.0,152000000.0,502000000.0,662000000.0,1087000000.0
Capital Stock,47747000000.0,46916000000.0,46521000000.0,45991000000.0,45800000000.0
Common Stock,47747000000.0,46916000000.0,46521000000.0,45991000000.0,45800000000.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,75448000000.0,73847000000.0,75845000000.0,78056000000.0,78956000000.0
Total Non Current Liabilities Net Minority Interest,40384000000.0,39352000000.0,35826000000.0,37514000000.0,38372000000.0
Other Non Current Liabilities,2995000000.0,2711000000.0,2649000000.0,2637000000.0,2540000000.0
Derivative Product Liabilities,0.0,,,,-11000000.0
Tradeand Other Payables Non Current,2165000000.0,1874000000.0,1756000000.0,3367000000.0,3985000000.0
Non Current Deferred Liabilities,12363000000.0,11910000000.0,11796000000.0,11887000000.0,12226000000.0
Non Current Deferred Revenue,12363000000.0,11910000000.0,11796000000.0,11887000000.0,12226000000.0
Long Term Debt And Capital Lease Obligation,22861000000.0,22857000000.0,19625000000.0,19623000000.0,19632000000.0
Long Term Debt,22861000000.0,22857000000.0,19625000000.0,19623000000.0,19632000000.0
Current Liabilities,35064000000.0,34495000000.0,40019000000.0,40542000000.0,40584000000.0
Other Current Liabilities,5420000000.0,4701000000.0,5523000000.0,5610000000.0,5643000000.0
Current Deferred Liabilities,16416000000.0,16081000000.0,15999000000.0,15615000000.0,16249000000.0
Current Deferred Revenue,16416000000.0,16081000000.0,15999000000.0,15615000000.0,16249000000.0
Current Debt And Capital Lease Obligation,5232000000.0,6422000000.0,11412000000.0,12364000000.0,11341000000.0
Current Debt,5232000000.0,6422000000.0,11412000000.0,12364000000.0,11341000000.0
Other Current Borrowings,1750000000.0,2248000000.0,496000000.0,494000000.0,488000000.0
Commercial Paper,3482000000.0,4174000000.0,10916000000.0,11870000000.0,10853000000.0
Pensionand Other Post Retirement Benefit Plans Current,3611000000.0,3210000000.0,3299000000.0,2861000000.0,3608000000.0
Payables And Accrued Expenses,4385000000.0,4081000000.0,3786000000.0,4092000000.0,3743000000.0
