,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31
Free Cash Flow,736000000.0,1541000000.0,318000000.0,319000000.0,628000000.0
Repayment Of Debt,-5612000000.0,-1616000000.0,-3448000000.0,-597000000.0,-767000000.0
Issuance Of Debt,4536000000.0,1102000000.0,2980000000.0,47000000.0,0.0
Issuance Of Capital Stock,,,,0.0,0.0
Capital Expenditure,-647000000.0,-851000000.0,-607000000.0,-592000000.0,-577000000.0
End Cash Position,1792000000.0,2171000000.0,856000000.0,1231000000.0,1543000000.0
Beginning Cash Position,2171000000.0,856000000.0,1231000000.0,1543000000.0,1669000000.0
Effect Of Exchange Rate Changes,6000000.0,30000000.0,-6000000.0,-18000000.0,16000000.0
Changes In Cash,-385000000.0,1285000000.0,-369000000.0,-294000000.0,-142000000.0
Financing Cash Flow,-1144000000.0,-521000000.0,-690000000.0,-631000000.0,-770000000.0
Cash Flow From Continuing Financing Activities,-1145000000.0,-521000000.0,-689000000.0,-631000000.0,-770000000.0
Net Other Financing Charges,-68000000.0,-7000000.0,-222000000.0,-80000000.0,-3000000.0
Proceeds From Stock Option Exercised,,,,-1000000.0,1000000.0
Net Common Stock Issuance,,,,0.0,0.0
Common Stock Issuance,,,,0.0,0.0
Net Issuance Payments Of Debt,-1076000000.0,-514000000.0,-468000000.0,-550000000.0,-767000000.0
Net Short Term Debt Issuance,,,,0.0,0.0
Short Term Debt Payments,,,,0.0,0.0
Net Long Term Debt Issuance,-1076000000.0,-514000000.0,-468000000.0,-550000000.0,-767000000.0
Long Term Debt Payments,-5612000000.0,-1616000000.0,-3448000000.0,-597000000.0,-767000000.0
Long Term Debt Issuance,4536000000.0,1102000000.0,2980000000.0,47000000.0,0.0
Investing Cash Flow,-624000000.0,-586000000.0,-605000000.0,-574000000.0,-577000000.0
Cash Flow From Continuing Investing Activities,-624000000.0,-586000000.0,-605000000.0,-573000000.0,-576000000.0
Net Other Investing Changes,113000000.0,-36000000.0,-9000000.0,-24000000.0,27000000.0
Net PPE Purchase And Sale,-647000000.0,-550000000.0,-596000000.0,-550000000.0,-561000000.0
Sale Of PPE,0.0,301000000.0,11000000.0,42000000.0,16000000.0
Purchase Of PPE,-647000000.0,-851000000.0,-607000000.0,-592000000.0,-577000000.0
Operating Cash Flow,1383000000.0,2392000000.0,925000000.0,911000000.0,1205000000.0
Cash Flow From Continuing Operating Activities,1384000000.0,2393000000.0,925000000.0,909000000.0,1205000000.0
Change In Working Capital,-1390000000.0,1069000000.0,-19000000.0,-124000000.0,-1306000000.0
Change In Other Working Capital,-1425000000.0,1093000000.0,503000000.0,80000000.0,-1544000000.0
Change In Payables And Accrued Expense,47000000.0,82000000.0,-474000000.0,-46000000.0,269000000.0
Change In Accrued Expense,22000000.0,61000000.0,-443000000.0,-78000000.0,275000000.0
Change In Payable,25000000.0,21000000.0,-31000000.0,32000000.0,-6000000.0
Change In Account Payable,25000000.0,21000000.0,-31000000.0,32000000.0,-6000000.0
Change In Prepaid Assets,71000000.0,-145000000.0,-64000000.0,-157000000.0,60000000.0
Change In Inventory,2000000.0,50000000.0,-17000000.0,-24000000.0,19000000.0
Change In Receivables,-85000000.0,-11000000.0,33000000.0,23000000.0,-110000000.0
Other Non Cash Items,81000000.0,138000000.0,99000000.0,98000000.0,111000000.0
Stock Based Compensation,25000000.0,27000000.0,18000000.0,15000000.0,17000000.0
Asset Impairment Charge,,,,-2000000.0,
Depreciation Amortization Depletion,718000000.0,692000000.0,654000000.0,659000000.0,651000000.0
Depreciation And Amortization,718000000.0,692000000.0,654000000.0,659000000.0,651000000.0
Operating Gains Losses,97000000.0,-98000000.0,251000000.0,-38000000.0,-6000000.0
Earnings Losses From Equity Investments,-8000000.0,1000000.0,2000000.0,-6000000.0,-10000000.0
Gain Loss On Sale Of PPE,0.0,,,-33000000.0,-8000000.0
Net Income From Continuing Operations,1852000000.0,564000000.0,-78000000.0,303000000.0,1736000000.0
