,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,246816000.0,235368000.0,55192000.0,180929000.0,207425000.0,,
Repurchase Of Capital Stock,0.0,-300000000.0,-499963000.0,-138371000.0,-165839000.0,,
Repayment Of Debt,0.0,,,0.0,0.0,,
Issuance Of Debt,-392000.0,,,0.0,0.0,,
Capital Expenditure,-195016000.0,-223781000.0,-196008000.0,-162859000.0,-185117000.0,,
Interest Paid Supplemental Data,9469000.0,,,864000.0,9411000.0,-64795000.0,74940000.0
Income Tax Paid Supplemental Data,9917000.0,103692000.0,9412000.0,24892000.0,24055000.0,,
End Cash Position,931322000.0,851459000.0,1100311000.0,519084000.0,572753000.0,,
Beginning Cash Position,851459000.0,1100311000.0,519084000.0,572753000.0,449314000.0,,
Effect Of Exchange Rate Changes,-759000.0,16070000.0,5431000.0,-12431000.0,9494000.0,,
Changes In Cash,80622000.0,-264922000.0,575796000.0,-41238000.0,113945000.0,,
Financing Cash Flow,7121000.0,-41205000.0,-552250000.0,-140840000.0,-162369000.0,,
Cash Flow From Continuing Financing Activities,7121000.0,-41205000.0,-552250000.0,-140840000.0,-162369000.0,,
Net Other Financing Charges,-12143000.0,-633315000.0,-72469000.0,-16274000.0,-15972000.0,,
Proceeds From Stock Option Exercised,19656000.0,339914000.0,20182000.0,13805000.0,19442000.0,,
Net Common Stock Issuance,0.0,-300000000.0,-499963000.0,-138371000.0,-165839000.0,,
Common Stock Payments,0.0,-300000000.0,-499963000.0,-138371000.0,-165839000.0,,
Net Issuance Payments Of Debt,-392000.0,,,0.0,0.0,,
Net Long Term Debt Issuance,-392000.0,,,0.0,0.0,,
Long Term Debt Payments,0.0,,,,0.0,,
Long Term Debt Issuance,-392000.0,,,0.0,0.0,,
Investing Cash Flow,-368331000.0,-682866000.0,876846000.0,-244186000.0,-116228000.0,,
Cash Flow From Continuing Investing Activities,-368331000.0,-682866000.0,876846000.0,-244186000.0,-116228000.0,,
Net Other Investing Changes,1156000.0,-3430000.0,-33021000.0,-128160000.0,-441000.0,,
Net Investment Purchase And Sale,-174471000.0,-456445000.0,1105875000.0,46833000.0,69330000.0,,
Sale Of Investment,6999000.0,206270000.0,1112955000.0,81368000.0,84849000.0,,
Purchase Of Investment,-181470000.0,-662715000.0,-7080000.0,-34535000.0,-15519000.0,,
Net Business Purchase And Sale,0.0,,,0.0,0.0,-434066000.0,0.0
Sale Of Business,0.0,,,,,,
Purchase Of Business,,,,0.0,0.0,-434066000.0,0.0
Net PPE Purchase And Sale,-112780000.0,-145536000.0,-117776000.0,-92885000.0,-112803000.0,,
Purchase Of PPE,-112780000.0,-145536000.0,-117776000.0,-92885000.0,-112803000.0,,
Capital Expenditure Reported,-82236000.0,-78245000.0,-78232000.0,-69974000.0,-72314000.0,,
Operating Cash Flow,441832000.0,459149000.0,251200000.0,343788000.0,392542000.0,,
Cash Flow From Continuing Operating Activities,441832000.0,459149000.0,251200000.0,343788000.0,392542000.0,,
Change In Working Capital,26048000.0,51129000.0,-183788000.0,-18290000.0,25516000.0,,
Change In Other Working Capital,-14043000.0,27955000.0,9200000.0,-11329000.0,5338000.0,,
Change In Other Current Liabilities,-2105000.0,-2181000.0,-20276000.0,-15490000.0,41370000.0,,
Change In Payables And Accrued Expense,22047000.0,25365000.0,-109906000.0,79535000.0,-31765000.0,,
Change In Prepaid Assets,11598000.0,7430000.0,-37129000.0,-20614000.0,-717000.0,,
Change In Receivables,8551000.0,-7440000.0,-25677000.0,-50392000.0,11290000.0,,
Changes In Account Receivables,8551000.0,-7440000.0,-25677000.0,-50392000.0,11290000.0,,
Other Non Cash Items,3285000.0,3485000.0,3747000.0,21319000.0,43324000.0,,
Stock Based Compensation,115423000.0,112776000.0,111978000.0,99045000.0,102607000.0,,
Deferred Tax,-19717000.0,12680000.0,31383000.0,-71206000.0,-2541000.0,,
Deferred Income Tax,-19717000.0,12680000.0,31383000.0,-71206000.0,-2541000.0,,
Depreciation Amortization Depletion,176623000.0,175461000.0,174022000.0,167949000.0,165729000.0,,
Depreciation And Amortization,176623000.0,175461000.0,174022000.0,167949000.0,165729000.0,,
Operating Gains Losses,0.0,0.0,-9313000.0,,0.0,,
Gain Loss On Investment Securities,0.0,0.0,-9313000.0,,0.0,,
Net Income From Continuing Operations,140170000.0,103618000.0,123171000.0,139905000.0,57907000.0,,
