,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,4179816.513761,1898139.534884,1783464.566929,2100000.0,1667010.309278
Tax Rate For Calcs,0.245872,0.172558,0.254781,0.21,0.151546
Normalized EBITDA,3075000000.0,3037000000.0,2658000000.0,2963000000.0,2872000000.0
Total Unusual Items,17000000.0,11000000.0,7000000.0,10000000.0,11000000.0
Total Unusual Items Excluding Goodwill,17000000.0,11000000.0,7000000.0,10000000.0,11000000.0
Net Income From Continuing Operation Net Minority Interest,1644000000.0,1779000000.0,1325000000.0,9229000000.0,1646000000.0
Reconciled Depreciation,791000000.0,777000000.0,756000000.0,807000000.0,801000000.0
Reconciled Cost Of Revenue,4704000000.0,4497000000.0,4132000000.0,4600000000.0,4367000000.0
EBITDA,3092000000.0,3048000000.0,2665000000.0,2973000000.0,2883000000.0
EBIT,2301000000.0,2271000000.0,1909000000.0,2166000000.0,2082000000.0
Net Interest Income,-44000000.0,-50000000.0,-49000000.0,-45000000.0,-51000000.0
Interest Expense,121000000.0,121000000.0,131000000.0,136000000.0,142000000.0
Interest Income,77000000.0,71000000.0,82000000.0,91000000.0,91000000.0
Normalized Income,1631179816.513761,1769898139.534884,1319783464.566929,9221100000.0,1636667010.309278
Net Income From Continuing And Discontinued Operation,1644000000.0,1779000000.0,1325000000.0,9229000000.0,1646000000.0
Total Expenses,9312000000.0,9090000000.0,8665000000.0,9063000000.0,8776000000.0
Total Operating Income As Reported,2057000000.0,2052000000.0,1693000000.0,1911000000.0,1859000000.0
Diluted Average Shares,1749000000.0,1751000000.0,1747220000.0,1746000000.0,1748000000.0
Basic Average Shares,1738871947.0,1740459014.0,1739206000.0,1731697991.0,1734455938.0
Diluted EPS,0.94,1.01,0.76,5.27,0.94
Basic EPS,0.945441,1.022144,0.76,5.329451,0.949001
Diluted NI Availto Com Stockholders,1644000000.0,1779000000.0,1325000000.0,9229000000.0,1646000000.0
Net Income Common Stockholders,1644000000.0,1779000000.0,1325000000.0,9229000000.0,1646000000.0
Net Income,1644000000.0,1779000000.0,1325000000.0,9229000000.0,1646000000.0
Net Income Including Noncontrolling Interests,1644000000.0,1779000000.0,1325000000.0,9229000000.0,1646000000.0
Net Income Continuous Operations,1644000000.0,1779000000.0,1325000000.0,9229000000.0,1646000000.0
Tax Provision,536000000.0,371000000.0,453000000.0,-7199000000.0,294000000.0
Pretax Income,2180000000.0,2150000000.0,1778000000.0,2030000000.0,1940000000.0
Other Income Expense,167000000.0,148000000.0,134000000.0,164000000.0,132000000.0
Other Non Operating Income Expenses,150000000.0,137000000.0,127000000.0,154000000.0,121000000.0
Gain On Sale Of Security,17000000.0,11000000.0,7000000.0,10000000.0,11000000.0
Net Non Operating Interest Income Expense,-44000000.0,-50000000.0,-49000000.0,-45000000.0,-51000000.0
Interest Expense Non Operating,121000000.0,121000000.0,131000000.0,136000000.0,142000000.0
Interest Income Non Operating,77000000.0,71000000.0,82000000.0,91000000.0,91000000.0
Operating Income,2057000000.0,2052000000.0,1693000000.0,1911000000.0,1859000000.0
Operating Expense,4237000000.0,4236000000.0,4197000000.0,4121000000.0,4078000000.0
Depreciation Amortization Depletion Income Statement,420000000.0,420000000.0,420000000.0,465000000.0,470000000.0
Depreciation And Amortization In Income Statement,420000000.0,420000000.0,420000000.0,465000000.0,470000000.0
Amortization,420000000.0,420000000.0,420000000.0,465000000.0,470000000.0
Amortization Of Intangibles Income Statement,420000000.0,420000000.0,420000000.0,465000000.0,470000000.0
Research And Development,766000000.0,725000000.0,716000000.0,749000000.0,713000000.0
Selling General And Administration,3051000000.0,3091000000.0,3061000000.0,2907000000.0,2895000000.0
Gross Profit,6294000000.0,6288000000.0,5890000000.0,6032000000.0,5937000000.0
Cost Of Revenue,5075000000.0,4854000000.0,4468000000.0,4942000000.0,4698000000.0
Total Revenue,11369000000.0,11142000000.0,10358000000.0,10974000000.0,10635000000.0
Operating Revenue,11369000000.0,11142000000.0,10358000000.0,10974000000.0,10635000000.0
