,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,235504000.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.164,0.126214,0.21,0.21,0.269,,
Normalized EBITDA,288000000.0,328000000.0,271000000.0,270000000.0,407000000.0,,
Total Unusual Items,1436000000.0,,,,,,
Total Unusual Items Excluding Goodwill,1436000000.0,,,,,,
Net Income From Continuing Operation Net Minority Interest,1266000000.0,90000000.0,137000000.0,31000000.0,122000000.0,,
Reconciled Depreciation,121000000.0,122000000.0,129000000.0,150000000.0,133000000.0,,
Reconciled Cost Of Revenue,961000000.0,986000000.0,956000000.0,956000000.0,917000000.0,,
EBITDA,1724000000.0,328000000.0,271000000.0,270000000.0,407000000.0,,
EBIT,1603000000.0,206000000.0,142000000.0,120000000.0,274000000.0,,
Net Interest Income,-89000000.0,-103000000.0,-104000000.0,-107000000.0,-107000000.0,,
Interest Expense,89000000.0,103000000.0,104000000.0,107000000.0,107000000.0,,
Normalized Income,65504000.0,90000000.0,137000000.0,31000000.0,122000000.0,,
Net Income From Continuing And Discontinued Operation,1266000000.0,90000000.0,137000000.0,31000000.0,122000000.0,,
Total Expenses,1924000000.0,1947000000.0,1918000000.0,1939000000.0,1807000000.0,,
Rent Expense Supplemental,,,,,124000000.0,121000000.0,119000000.0
Total Operating Income As Reported,1690000000.0,214000000.0,152000000.0,136000000.0,275000000.0,,
Diluted Average Shares,175400000.0,175200000.0,174800000.0,174500000.0,173900000.0,,
Basic Average Shares,174300000.0,174100000.0,173700000.0,173400000.0,173400000.0,,
Diluted EPS,7.22,0.51,0.78,0.17,0.7,,
Basic EPS,7.26,0.52,0.79,0.17,0.7,,
Diluted NI Availto Com Stockholders,1266000000.0,90000000.0,137000000.0,31000000.0,122000000.0,,
Net Income Common Stockholders,1266000000.0,90000000.0,137000000.0,31000000.0,122000000.0,,
Net Income,1266000000.0,90000000.0,137000000.0,31000000.0,122000000.0,,
Net Income Including Noncontrolling Interests,1266000000.0,90000000.0,137000000.0,30000000.0,122000000.0,,
Net Income Continuous Operations,1266000000.0,90000000.0,137000000.0,30000000.0,122000000.0,,
Tax Provision,248000000.0,13000000.0,-99000000.0,-17000000.0,45000000.0,,
Pretax Income,1514000000.0,103000000.0,38000000.0,13000000.0,167000000.0,,
Other Income Expense,1431000000.0,-8000000.0,-11000000.0,-16000000.0,-1000000.0,,
Other Non Operating Income Expenses,-5000000.0,-8000000.0,-11000000.0,-16000000.0,-1000000.0,,
Special Income Charges,1436000000.0,,,,,,
Gain On Sale Of Business,1518000000.0,,,,,,
Other Special Charges,82000000.0,,,,,,
Net Non Operating Interest Income Expense,-89000000.0,-103000000.0,-104000000.0,-107000000.0,-107000000.0,,
Interest Expense Non Operating,89000000.0,103000000.0,104000000.0,107000000.0,107000000.0,,
Operating Income,172000000.0,214000000.0,152000000.0,136000000.0,275000000.0,,
Operating Expense,963000000.0,961000000.0,962000000.0,983000000.0,890000000.0,,
Research And Development,183000000.0,189000000.0,193000000.0,199000000.0,189000000.0,,
Selling General And Administration,780000000.0,772000000.0,769000000.0,784000000.0,701000000.0,,
Gross Profit,1135000000.0,1175000000.0,1114000000.0,1119000000.0,1165000000.0,,
Cost Of Revenue,961000000.0,986000000.0,956000000.0,956000000.0,917000000.0,,
Total Revenue,2096000000.0,2161000000.0,2070000000.0,2075000000.0,2082000000.0,,
Operating Revenue,2096000000.0,2161000000.0,2070000000.0,2075000000.0,2082000000.0,,
