,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-42704.626335,-29739.776952,-34602.076125,-1068270000.0,-404040.40404,,
Tax Rate For Calcs,0.014235,0.01487,0.017301,0.21,0.010101,,
Normalized EBITDA,691000000.0,681000000.0,696000000.0,993000000.0,746000000.0,,
Total Unusual Items,-3000000.0,-2000000.0,-2000000.0,-5087000000.0,-40000000.0,,
Total Unusual Items Excluding Goodwill,-3000000.0,-2000000.0,-2000000.0,-5087000000.0,-40000000.0,,
Net Income From Continuing Operation Net Minority Interest,277000000.0,265000000.0,284000000.0,-4768000000.0,294000000.0,,
Reconciled Depreciation,168000000.0,175000000.0,177000000.0,437000000.0,181000000.0,,
Reconciled Cost Of Revenue,279000000.0,278000000.0,268000000.0,464000000.0,274000000.0,,
EBITDA,688000000.0,679000000.0,694000000.0,-4094000000.0,706000000.0,,
EBIT,520000000.0,504000000.0,517000000.0,-4531000000.0,525000000.0,,
Net Interest Income,-244000000.0,-239000000.0,-233000000.0,-235000000.0,-230000000.0,,
Interest Expense,239000000.0,235000000.0,228000000.0,232000000.0,228000000.0,,
Interest Income,3000000.0,4000000.0,3000000.0,5000000.0,6000000.0,,
Normalized Income,279957295.373665,266970260.223048,285965397.923875,-749270000.0,333595959.59596,,
Net Income From Continuing And Discontinued Operation,323000000.0,291000000.0,-464000000.0,-4768000000.0,303000000.0,,
Total Expenses,544000000.0,552000000.0,538000000.0,1067000000.0,548000000.0,,
Rent Expense Supplemental,250000000.0,251000000.0,240000000.0,436000000.0,247000000.0,,
Total Operating Income As Reported,525000000.0,506000000.0,521000000.0,-4505000000.0,532000000.0,,
Diluted Average Shares,437000000.0,437000000.0,436000000.0,435000000.0,436000000.0,,
Basic Average Shares,435000000.0,435000000.0,435000000.0,435000000.0,435000000.0,,
Diluted EPS,0.74,0.67,-1.07,-10.97,0.7,,
Basic EPS,0.74,0.67,-1.07,-10.97,0.7,,
Diluted NI Availto Com Stockholders,323000000.0,291000000.0,-464000000.0,-4768000000.0,303000000.0,,
Net Income Common Stockholders,323000000.0,291000000.0,-464000000.0,-4768000000.0,303000000.0,,
Net Income,323000000.0,291000000.0,-464000000.0,-4768000000.0,303000000.0,,
Net Income Including Noncontrolling Interests,323000000.0,291000000.0,-464000000.0,-4768000000.0,303000000.0,,
Net Income Discontinuous Operations,46000000.0,26000000.0,-748000000.0,,,-14000000.0,17000000.0
Net Income Continuous Operations,277000000.0,265000000.0,284000000.0,-4768000000.0,294000000.0,,
Tax Provision,4000000.0,4000000.0,5000000.0,5000000.0,3000000.0,,
Pretax Income,281000000.0,269000000.0,289000000.0,-4763000000.0,297000000.0,,
Other Income Expense,-3000000.0,,-1000000.0,-5110000000.0,-45000000.0,-21000000.0,
Other Non Operating Income Expenses,,2000000.0,1000000.0,-23000000.0,-5000000.0,1000000.0,
Special Income Charges,-3000000.0,-2000000.0,-2000000.0,-5087000000.0,-40000000.0,,
Write Off,3000000.0,2000000.0,2000000.0,124000000.0,2000000.0,,
Restructuring And Mergern Acquisition,0.0,0.0,0.0,5000000.0,38000000.0,,
Net Non Operating Interest Income Expense,-244000000.0,-239000000.0,-233000000.0,-235000000.0,-230000000.0,,
Total Other Finance Cost,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,,
Interest Expense Non Operating,239000000.0,235000000.0,228000000.0,232000000.0,228000000.0,,
Interest Income Non Operating,3000000.0,4000000.0,3000000.0,5000000.0,6000000.0,,
Operating Income,528000000.0,508000000.0,523000000.0,582000000.0,572000000.0,,
Operating Expense,264000000.0,274000000.0,270000000.0,603000000.0,274000000.0,,
Depreciation Amortization Depletion Income Statement,167000000.0,175000000.0,177000000.0,437000000.0,181000000.0,,
Depreciation And Amortization In Income Statement,167000000.0,175000000.0,177000000.0,437000000.0,181000000.0,,
Selling General And Administration,97000000.0,99000000.0,93000000.0,166000000.0,93000000.0,,
Gross Profit,792000000.0,782000000.0,793000000.0,1185000000.0,846000000.0,,
Cost Of Revenue,280000000.0,278000000.0,268000000.0,464000000.0,274000000.0,,
Total Revenue,1072000000.0,1060000000.0,1061000000.0,1649000000.0,1120000000.0,,
Operating Revenue,1072000000.0,1060000000.0,1061000000.0,1649000000.0,1120000000.0,,
