,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.223,0.22,0.19,0.199561,0.09,,
Normalized EBITDA,554000000.0,538000000.0,533000000.0,620000000.0,569000000.0,,
Net Income From Continuing Operation Net Minority Interest,309000000.0,299000000.0,304000000.0,365000000.0,367000000.0,,
Reconciled Depreciation,94000000.0,91000000.0,92000000.0,94000000.0,92000000.0,,
Reconciled Cost Of Revenue,2176000000.0,2113000000.0,2024000000.0,1947000000.0,2057000000.0,,
EBITDA,554000000.0,538000000.0,533000000.0,620000000.0,569000000.0,,
EBIT,460000000.0,447000000.0,441000000.0,526000000.0,477000000.0,,
Net Interest Income,-60000000.0,-63000000.0,-63000000.0,35000000.0,-75000000.0,,
Interest Expense,60000000.0,63000000.0,63000000.0,70000000.0,75000000.0,,
Normalized Income,309000000.0,299000000.0,304000000.0,365000000.0,367000000.0,,
Net Income From Continuing And Discontinued Operation,309000000.0,299000000.0,304000000.0,365000000.0,367000000.0,,
Total Expenses,2808000000.0,2765000000.0,2653000000.0,2593000000.0,2777000000.0,,
Total Operating Income As Reported,452000000.0,438000000.0,430000000.0,531000000.0,456000000.0,,
Diluted Average Shares,350000000.0,350000000.0,349000000.0,350000000.0,347000000.0,,
Basic Average Shares,348000000.0,347000000.0,346000000.0,345000000.0,343000000.0,,
Diluted EPS,0.88,0.85,0.87,1.04,1.05,,
Basic EPS,0.89,0.86,0.88,1.06,1.07,,
Diluted NI Availto Com Stockholders,309000000.0,299000000.0,304000000.0,365000000.0,367000000.0,,
Net Income Common Stockholders,309000000.0,299000000.0,304000000.0,365000000.0,367000000.0,,
Net Income,309000000.0,299000000.0,304000000.0,365000000.0,367000000.0,,
Minority Interests,-5000000.0,-4000000.0,-4000000.0,-3000000.0,-3000000.0,,
Net Income Including Noncontrolling Interests,314000000.0,303000000.0,308000000.0,368000000.0,370000000.0,,
Net Income Discontinuous Operations,,,,0.0,0.0,0.0,0.0
Net Income Continuous Operations,314000000.0,303000000.0,308000000.0,368000000.0,370000000.0,,
Earnings From Equity Interest Net Of Tax,3000000.0,2000000.0,3000000.0,3000000.0,2000000.0,,
Tax Provision,89000000.0,83000000.0,73000000.0,91000000.0,34000000.0,,
Pretax Income,400000000.0,384000000.0,378000000.0,456000000.0,402000000.0,,
Other Income Expense,8000000.0,9000000.0,11000000.0,-110000000.0,21000000.0,,
Other Non Operating Income Expenses,8000000.0,9000000.0,11000000.0,-110000000.0,21000000.0,,
Net Non Operating Interest Income Expense,-60000000.0,-63000000.0,-63000000.0,35000000.0,-75000000.0,,
Interest Expense Non Operating,60000000.0,63000000.0,63000000.0,70000000.0,75000000.0,,
Operating Income,452000000.0,438000000.0,430000000.0,531000000.0,456000000.0,,
Operating Expense,632000000.0,652000000.0,629000000.0,646000000.0,720000000.0,,
Selling General And Administration,632000000.0,652000000.0,629000000.0,646000000.0,720000000.0,,
Gross Profit,1084000000.0,1090000000.0,1059000000.0,1177000000.0,1176000000.0,,
Cost Of Revenue,2176000000.0,2113000000.0,2024000000.0,1947000000.0,2057000000.0,,
Total Revenue,3260000000.0,3203000000.0,3083000000.0,3124000000.0,3233000000.0,,
Operating Revenue,3260000000.0,3203000000.0,3083000000.0,3124000000.0,3233000000.0,,
