,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.33,0.21,0.21,0.296471,0.317889,,
Normalized EBITDA,18100000.0,38300000.0,4500000.0,79300000.0,59200000.0,,
Net Income From Continuing Operation Net Minority Interest,-30900000.0,6200000.0,-14800000.0,59800000.0,53000000.0,,
Reconciled Depreciation,69200000.0,65500000.0,47300000.0,39300000.0,35500000.0,,
Reconciled Cost Of Revenue,134800000.0,128800000.0,123200000.0,114400000.0,115400000.0,,
EBITDA,18100000.0,38300000.0,4500000.0,79300000.0,59200000.0,,
EBIT,-51100000.0,-27200000.0,-42800000.0,40000000.0,23700000.0,,
Net Interest Income,26000000.0,32500000.0,38500000.0,47200000.0,55600000.0,,
Interest Income,26000000.0,32500000.0,,,55600000.0,53500000.0,
Normalized Income,-30900000.0,6200000.0,-14800000.0,59800000.0,53000000.0,,
Net Income From Continuing And Discontinued Operation,-30900000.0,6200000.0,-14800000.0,59800000.0,53000000.0,,
Total Expenses,884700000.0,808500000.0,775000000.0,669400000.0,668900000.0,,
Total Operating Income As Reported,-51100000.0,-27200000.0,-42800000.0,40000000.0,23700000.0,,
Diluted Average Shares,419900000.0,424300000.0,410500000.0,408400000.0,408000000.0,,
Basic Average Shares,419900000.0,419600000.0,410500000.0,406900000.0,406800000.0,,
Diluted EPS,-0.07,0.01,-0.04,0.15,0.13,,
Basic EPS,-0.07,0.01,-0.04,0.15,0.13,,
Diluted NI Availto Com Stockholders,-30900000.0,6200000.0,-14800000.0,59800000.0,53000000.0,,
Net Income Common Stockholders,-30900000.0,6200000.0,-14800000.0,59800000.0,53000000.0,,
Net Income,-30900000.0,6200000.0,-14800000.0,59800000.0,53000000.0,,
Net Income Including Noncontrolling Interests,-30900000.0,6200000.0,-14800000.0,59800000.0,53000000.0,,
Net Income Continuous Operations,-30900000.0,6200000.0,-14800000.0,59800000.0,53000000.0,,
Tax Provision,-14900000.0,15400000.0,8100000.0,25200000.0,24700000.0,,
Pretax Income,-45800000.0,21600000.0,-6700000.0,85000000.0,77700000.0,,
Other Income Expense,-20700000.0,16300000.0,-2400000.0,-2200000.0,-1600000.0,,
Other Non Operating Income Expenses,-20700000.0,16300000.0,-2400000.0,-2200000.0,-1600000.0,,
Net Non Operating Interest Income Expense,26000000.0,32500000.0,38500000.0,47200000.0,55600000.0,,
Total Other Finance Cost,,,-38500000.0,,,,-56200000.0
Interest Income Non Operating,26000000.0,32500000.0,,,55600000.0,53500000.0,
Operating Income,-51100000.0,-27200000.0,-42800000.0,40000000.0,23700000.0,,
Operating Expense,712500000.0,640700000.0,621700000.0,528500000.0,528300000.0,,
Other Operating Expenses,,,,,,,1500000.0
Depreciation Amortization Depletion Income Statement,31800000.0,26500000.0,17200000.0,12800000.0,10300000.0,,
Depreciation And Amortization In Income Statement,31800000.0,26500000.0,17200000.0,12800000.0,10300000.0,,
Amortization,31800000.0,26500000.0,17200000.0,12800000.0,10300000.0,,
Amortization Of Intangibles Income Statement,31800000.0,26500000.0,17200000.0,12800000.0,10300000.0,,
Depreciation Income Statement,,,,,,,3600000.0
Research And Development,105400000.0,97100000.0,94500000.0,82300000.0,81000000.0,,
Selling General And Administration,575300000.0,517100000.0,510000000.0,433400000.0,437000000.0,,
Selling And Marketing Expense,418300000.0,394900000.0,368900000.0,308600000.0,331200000.0,,
General And Administrative Expense,157000000.0,122200000.0,141100000.0,124800000.0,105800000.0,,
Other Gand A,157000000.0,122200000.0,141100000.0,124800000.0,105800000.0,,
Gross Profit,661400000.0,613500000.0,578900000.0,568500000.0,552000000.0,,
Cost Of Revenue,172200000.0,167800000.0,153300000.0,140900000.0,140600000.0,,
Total Revenue,833600000.0,781300000.0,732200000.0,709400000.0,692600000.0,,
Operating Revenue,833600000.0,781300000.0,732200000.0,709400000.0,692600000.0,,
