,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-21000.0,579600.0,-71435043.004813,-4144900.0,-3528000.0,,
Tax Rate For Calcs,0.21,0.138,0.019911,0.181,0.21,,
Normalized EBITDA,263200000.0,276200000.0,273900000.0,185000000.0,3500000.0,,
Total Unusual Items,-100000.0,4200000.0,-3587700000.0,-22900000.0,-16800000.0,,
Total Unusual Items Excluding Goodwill,-100000.0,4200000.0,-3587700000.0,-22900000.0,-16800000.0,,
Net Income From Continuing Operation Net Minority Interest,-133900000.0,-11900000.0,-3726200000.0,-125200000.0,-365500000.0,,
Reconciled Depreciation,361100000.0,263000000.0,483400000.0,271100000.0,283900000.0,,
Reconciled Cost Of Revenue,481000000.0,346200000.0,383600000.0,378300000.0,388600000.0,,
EBITDA,263100000.0,280400000.0,-3313800000.0,162100000.0,-13300000.0,,
EBIT,-98000000.0,17400000.0,-3797200000.0,-109000000.0,-297200000.0,,
Net Interest Income,-17500000.0,-35400000.0,400000.0,-21000000.0,-27100000.0,,
Interest Expense,17500000.0,,,,27100000.0,24200000.0,
Normalized Income,-133821000.0,-15520400.0,-209935043.004813,-106444900.0,-352228000.0,,
Net Income From Continuing And Discontinued Operation,-133900000.0,-11900000.0,-3726200000.0,-125200000.0,-365500000.0,,
Total Expenses,1871700000.0,1486400000.0,1797100000.0,1468800000.0,1633500000.0,,
Total Operating Income As Reported,-98000000.0,21600000.0,-3776900000.0,-132100000.0,-297200000.0,,
Diluted Average Shares,184600000.0,180800000.0,176800000.0,176000000.0,175400000.0,,
Basic Average Shares,184600000.0,180800000.0,176800000.0,176000000.0,175400000.0,,
Diluted EPS,-0.73,-0.07,-21.08,-0.71,-2.08,,
Basic EPS,-0.73,-0.07,-21.08,-0.71,-2.08,,
Diluted NI Availto Com Stockholders,-133900000.0,-11900000.0,-3726200000.0,-125200000.0,-365500000.0,,
Net Income Common Stockholders,-133900000.0,-11900000.0,-3726200000.0,-125200000.0,-365500000.0,,
Net Income,-133900000.0,-11900000.0,-3726200000.0,-125200000.0,-365500000.0,,
Net Income Including Noncontrolling Interests,-133900000.0,-11900000.0,-3726200000.0,-125200000.0,-365500000.0,,
Net Income Continuous Operations,-133900000.0,-11900000.0,-3726200000.0,-125200000.0,-365500000.0,,
Tax Provision,18400000.0,-1900000.0,-75700000.0,-27700000.0,41200000.0,,
Pretax Income,-115500000.0,-13800000.0,-3801900000.0,-152900000.0,-324300000.0,,
Other Income Expense,-100000.0,4200000.0,-3587700000.0,-22900000.0,-16800000.0,,
Special Income Charges,-100000.0,4200000.0,-3562300000.0,-23100000.0,-16800000.0,,
Impairment Of Capital Assets,,,3545200000.0,0.0,600000.0,,2176700000.0
Restructuring And Mergern Acquisition,100000.0,-4200000.0,17100000.0,23100000.0,16800000.0,,
Gain On Sale Of Security,,,-25400000.0,200000.0,-1200000.0,-3100000.0,-35500000.0
Net Non Operating Interest Income Expense,-17500000.0,-35400000.0,400000.0,-21000000.0,-27100000.0,,
Total Other Finance Cost,,35400000.0,,21000000.0,,27300000.0,
Interest Expense Non Operating,17500000.0,,,,27100000.0,24200000.0,
Operating Income,-97900000.0,17400000.0,-214600000.0,-109000000.0,-280400000.0,,
Operating Expense,1078400000.0,927600000.0,1017900000.0,868900000.0,1008300000.0,,
Depreciation Amortization Depletion Income Statement,48800000.0,50400000.0,87800000.0,49500000.0,47300000.0,,
Depreciation And Amortization In Income Statement,48800000.0,50400000.0,87800000.0,49500000.0,47300000.0,,
Research And Development,268000000.0,261400000.0,297800000.0,240900000.0,246700000.0,,
Selling General And Administration,761600000.0,615800000.0,632300000.0,578500000.0,714300000.0,,
Selling And Marketing Expense,536600000.0,408800000.0,402100000.0,388900000.0,461300000.0,,
General And Administrative Expense,225000000.0,207000000.0,230200000.0,189600000.0,253000000.0,,
Other Gand A,225000000.0,207000000.0,230200000.0,189600000.0,253000000.0,,
Gross Profit,980500000.0,945000000.0,803300000.0,759900000.0,727900000.0,,
Cost Of Revenue,793300000.0,558800000.0,779200000.0,599900000.0,625200000.0,,
Total Revenue,1773800000.0,1503800000.0,1582500000.0,1359800000.0,1353100000.0,,
Operating Revenue,1773800000.0,1503800000.0,1582500000.0,1359800000.0,1353100000.0,,
