,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-627344000.0,-2208000.0,-3339000.0,-911348.541727,-20398000.0,,
Tax Rate For Calcs,0.16,0.24,0.21,0.151891,0.31,,
Normalized EBITDA,4598100000.0,768100000.0,393900000.0,610900000.0,759000000.0,,
Total Unusual Items,-3920900000.0,-9200000.0,-15900000.0,-6000000.0,-65800000.0,,
Total Unusual Items Excluding Goodwill,-3920900000.0,-9200000.0,-15900000.0,-6000000.0,-65800000.0,,
Net Income From Continuing Operation Net Minority Interest,-2927600000.0,428700000.0,121000000.0,287800000.0,199800000.0,,
Reconciled Depreciation,190400000.0,170100000.0,180300000.0,247300000.0,175400000.0,,
Reconciled Cost Of Revenue,1800000000.0,1918900000.0,1453200000.0,1698100000.0,1840200000.0,,
EBITDA,677200000.0,758900000.0,378000000.0,604900000.0,693200000.0,,
EBIT,486800000.0,588800000.0,197700000.0,357600000.0,517800000.0,,
Net Interest Income,-56000000.0,-58500000.0,-56600000.0,-54600000.0,-93100000.0,,
Normalized Income,365956000.0,435692000.0,133561000.0,292888651.458273,245202000.0,,
Net Income From Continuing And Discontinued Operation,-2927600000.0,428700000.0,121000000.0,287800000.0,199800000.0,,
Total Expenses,2486700000.0,2612000000.0,2106400000.0,2347800000.0,2524900000.0,,
Total Operating Income As Reported,-3431100000.0,583600000.0,186300000.0,388100000.0,451200000.0,,
Diluted Average Shares,197900000.0,201200000.0,204000000.0,206500000.0,208000000.0,,
Basic Average Shares,197900000.0,200500000.0,203000000.0,205300000.0,207200000.0,,
Diluted EPS,-14.79,2.13,0.59,1.39,0.96,,
Basic EPS,-14.79,2.14,0.6,1.4,0.96,,
Diluted NI Availto Com Stockholders,-2927600000.0,428700000.0,121000000.0,287800000.0,199800000.0,,
Net Income Common Stockholders,-2927600000.0,428700000.0,121000000.0,287800000.0,199800000.0,,
Net Income,-2927600000.0,428700000.0,121000000.0,287800000.0,199800000.0,,
Minority Interests,9300000.0,4400000.0,-2100000.0,-5900000.0,-29000000.0,,
Net Income Including Noncontrolling Interests,-2936900000.0,424300000.0,123100000.0,293700000.0,228800000.0,,
Net Income Continuous Operations,-2936900000.0,424300000.0,123100000.0,293700000.0,228800000.0,,
Tax Provision,-558600000.0,130600000.0,33200000.0,52600000.0,102600000.0,,
Pretax Income,-3495500000.0,554900000.0,156300000.0,346300000.0,331400000.0,,
Other Income Expense,-3926300000.0,24600000.0,15200000.0,13100000.0,-93300000.0,,
Other Non Operating Income Expenses,-8400000.0,29800000.0,26600000.0,12800000.0,-26700000.0,,
Special Income Charges,-3920900000.0,-9200000.0,-15900000.0,-6000000.0,-65800000.0,,
Gain On Sale Of Ppe,,-600000.0,,-82300000.0,-21900000.0,-100000.0,5400000.0
Gain On Sale Of Business,0.0,,3500000.0,77800000.0,-41700000.0,,5400000.0
Impairment Of Capital Assets,3919600000.0,,,0.0,0.0,,
Restructuring And Mergern Acquisition,1300000.0,8600000.0,19400000.0,83800000.0,24100000.0,,
Earnings From Equity Interest,3000000.0,4000000.0,4500000.0,6300000.0,-800000.0,,
Net Non Operating Interest Income Expense,-56000000.0,-58500000.0,-56600000.0,-54600000.0,-93100000.0,,
Total Other Finance Cost,56000000.0,58500000.0,56600000.0,,93100000.0,51200000.0,
Operating Income,486800000.0,588800000.0,197700000.0,387800000.0,517800000.0,,
Operating Expense,686700000.0,693100000.0,653200000.0,649700000.0,684700000.0,,
Selling General And Administration,686700000.0,693100000.0,653200000.0,649700000.0,684700000.0,,
General And Administrative Expense,,,,,684700000.0,728500000.0,654600000.0
Other Gand A,,,,,684700000.0,728500000.0,654600000.0
Salaries And Wages,,,,,,-7300000.0,-7400000.0
Gross Profit,1173500000.0,1281900000.0,850900000.0,1037500000.0,1202500000.0,,
Cost Of Revenue,1800000000.0,1918900000.0,1453200000.0,1698100000.0,1840200000.0,,
Total Revenue,2973500000.0,3200800000.0,2304100000.0,2735600000.0,3042700000.0,,
Excise Taxes,510800000.0,539200000.0,386100000.0,508000000.0,560600000.0,,
Operating Revenue,3484300000.0,3740000000.0,2690200000.0,3243600000.0,3603300000.0,,
