,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,904000000.0,449000000.0,496000000.0,996000000.0,783000000.0,,
Repurchase Of Capital Stock,-375000000.0,-375000000.0,-375000000.0,-375000000.0,-375000000.0,,
Repayment Of Debt,0.0,0.0,0.0,-631000000.0,0.0,,
Issuance Of Debt,0.0,,,0.0,0.0,,
Issuance Of Capital Stock,13000000.0,3000000.0,44000000.0,9000000.0,2000000.0,,
Capital Expenditure,-117000000.0,-101000000.0,-96000000.0,-118000000.0,-108000000.0,,
Interest Paid Supplemental Data,62000000.0,128000000.0,53000000.0,32000000.0,57000000.0,,
Income Tax Paid Supplemental Data,200000000.0,523000000.0,139000000.0,220000000.0,323000000.0,,
End Cash Position,924000000.0,788000000.0,873000000.0,948000000.0,947000000.0,,
Beginning Cash Position,788000000.0,873000000.0,948000000.0,947000000.0,862000000.0,,
Effect Of Exchange Rate Changes,6000000.0,20000000.0,13000000.0,-53000000.0,21000000.0,,
Changes In Cash,130000000.0,-105000000.0,-88000000.0,54000000.0,64000000.0,,
Financing Cash Flow,-775000000.0,-563000000.0,-588000000.0,-943000000.0,-1121000000.0,,
Cash Flow From Continuing Financing Activities,-775000000.0,-563000000.0,-588000000.0,-943000000.0,-1121000000.0,,
Net Other Financing Charges,0.0,-14000000.0,-18000000.0,-14000000.0,0.0,,
Cash Dividends Paid,-438000000.0,-439000000.0,-441000000.0,-443000000.0,-415000000.0,,
Common Stock Dividend Paid,-438000000.0,-439000000.0,-441000000.0,-443000000.0,-415000000.0,,
Net Common Stock Issuance,-362000000.0,-372000000.0,-331000000.0,-366000000.0,-373000000.0,,
Common Stock Payments,-375000000.0,-375000000.0,-375000000.0,-375000000.0,-375000000.0,,
Common Stock Issuance,13000000.0,3000000.0,44000000.0,9000000.0,2000000.0,,
Net Issuance Payments Of Debt,25000000.0,262000000.0,202000000.0,-120000000.0,-333000000.0,,
Net Short Term Debt Issuance,25000000.0,262000000.0,202000000.0,511000000.0,-333000000.0,,
Net Long Term Debt Issuance,0.0,0.0,0.0,-631000000.0,0.0,,
Long Term Debt Payments,0.0,0.0,0.0,-631000000.0,0.0,,
Long Term Debt Issuance,0.0,,,0.0,0.0,,
Investing Cash Flow,-116000000.0,-92000000.0,-92000000.0,-117000000.0,294000000.0,,
Cash Flow From Continuing Investing Activities,-116000000.0,-92000000.0,-92000000.0,-117000000.0,294000000.0,,
Net Other Investing Changes,0.0,0.0,-1000000.0,-2000000.0,2000000.0,,
Net Investment Purchase And Sale,1000000.0,5000000.0,0.0,1000000.0,0.0,,
Sale Of Investment,1000000.0,5000000.0,0.0,1000000.0,0.0,,
Net Business Purchase And Sale,0.0,0.0,2000000.0,0.0,395000000.0,,
Sale Of Business,0.0,0.0,2000000.0,0.0,395000000.0,,
Purchase Of Business,,,,0.0,0.0,-58000000.0,-57000000.0
Net PPE Purchase And Sale,-117000000.0,-97000000.0,-93000000.0,-116000000.0,-103000000.0,,
Sale Of PPE,0.0,4000000.0,3000000.0,2000000.0,5000000.0,,
Purchase Of PPE,-117000000.0,-101000000.0,-96000000.0,-118000000.0,-108000000.0,,
Operating Cash Flow,1021000000.0,550000000.0,592000000.0,1114000000.0,891000000.0,,
Cash Flow From Continuing Operating Activities,1021000000.0,550000000.0,592000000.0,1114000000.0,891000000.0,,
Change In Working Capital,91000000.0,-312000000.0,-209000000.0,256000000.0,187000000.0,,
Change In Other Working Capital,38000000.0,-266000000.0,72000000.0,24000000.0,90000000.0,,
Change In Payables And Accrued Expense,13000000.0,15000000.0,-59000000.0,-37000000.0,-22000000.0,,
Change In Accrued Expense,14000000.0,18000000.0,-123000000.0,-23000000.0,11000000.0,,
Change In Payable,-1000000.0,-3000000.0,64000000.0,-14000000.0,-33000000.0,,
Change In Account Payable,-1000000.0,-3000000.0,64000000.0,-14000000.0,-33000000.0,,
Change In Prepaid Assets,3000000.0,2000000.0,-65000000.0,-12000000.0,13000000.0,,
Change In Inventory,-18000000.0,7000000.0,-37000000.0,154000000.0,29000000.0,,
Change In Receivables,55000000.0,-70000000.0,-120000000.0,127000000.0,77000000.0,,
Changes In Account Receivables,55000000.0,-70000000.0,-120000000.0,127000000.0,77000000.0,,
Other Non Cash Items,0.0,-1000000.0,5000000.0,1000000.0,2000000.0,,
Stock Based Compensation,17000000.0,19000000.0,16000000.0,13000000.0,14000000.0,,
Provisionand Write Offof Assets,1000000.0,1000000.0,2000000.0,1000000.0,0.0,,
Deferred Tax,-9000000.0,-13000000.0,-17000000.0,-10000000.0,-212000000.0,,
Deferred Income Tax,-9000000.0,-13000000.0,-17000000.0,-10000000.0,-212000000.0,,
Depreciation Amortization Depletion,100000000.0,99000000.0,95000000.0,102000000.0,104000000.0,,
Depreciation And Amortization,100000000.0,99000000.0,95000000.0,102000000.0,104000000.0,,
Amortization Cash Flow,18000000.0,21000000.0,21000000.0,25000000.0,26000000.0,,
Amortization Of Intangibles,18000000.0,21000000.0,21000000.0,25000000.0,26000000.0,,
Depreciation,82000000.0,78000000.0,74000000.0,77000000.0,78000000.0,,
Operating Gains Losses,0.0,,1000000.0,1000000.0,,,3000000.0
Gain Loss On Investment Securities,,,1000000.0,,,,3000000.0
Gain Loss On Sale Of PPE,0.0,,,1000000.0,-1000000.0,0.0,0.0
Gain Loss On Sale Of Business,,,,0.0,,,
Net Income From Continuing Operations,821000000.0,755000000.0,700000000.0,750000000.0,1160000000.0,,
