,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Ordinary Shares Number,624064000.0,598812000.0,598586000.0,596870000.0,596268000.0,
Share Issued,624064000.0,598812000.0,598586000.0,596870000.0,596268000.0,
Net Debt,7982086000.0,7759545000.0,7826019000.0,9122084000.0,13704568000.0,
Total Debt,8217822000.0,8315037000.0,8392783000.0,9366055000.0,13793548000.0,
Tangible Book Value,20884981000.0,19152927000.0,18439790000.0,18302890000.0,17888215000.0,
Invested Capital,31369444000.0,29738297000.0,28825663000.0,29921805000.0,34128307000.0,
Working Capital,-924454000.0,-675071000.0,-1323174000.0,-746870000.0,-1031658000.0,
Net Tangible Assets,20884981000.0,19152927000.0,18439790000.0,18302890000.0,17888215000.0,
Capital Lease Obligations,,,,41878000.0,,
Common Stock Equity,23151622000.0,21423260000.0,20717880000.0,20597628000.0,20334759000.0,
Total Capitalization,30862754000.0,29346496000.0,28825663000.0,29601005000.0,33728157000.0,
Total Equity Gross Minority Interest,26790303000.0,25097850000.0,24403269000.0,24278136000.0,20488318000.0,
Minority Interest,3638681000.0,3674590000.0,3685389000.0,3680508000.0,153559000.0,
Stockholders Equity,23151622000.0,21423260000.0,20717880000.0,20597628000.0,20334759000.0,
Gains Losses Not Affecting Retained Earnings,-2170000.0,-2230000.0,-2284000.0,-2321000.0,-2570000.0,
Other Equity Adjustments,-2170000.0,-2230000.0,-2284000.0,-2321000.0,-2570000.0,
Retained Earnings,3663136000.0,3425732000.0,2736046000.0,2585238000.0,2261086000.0,
Capital Stock,19490656000.0,17999758000.0,17984118000.0,18014711000.0,18076243000.0,
Common Stock,19490656000.0,17999758000.0,17984118000.0,18014711000.0,18076243000.0,
Total Liabilities Net Minority Interest,14404987000.0,14568898000.0,15300095000.0,15552119000.0,19457271000.0,
Total Non Current Liabilities Net Minority Interest,12213541000.0,12262491000.0,12237822000.0,13090570000.0,17343321000.0,
Other Non Current Liabilities,1237320000.0,1216283000.0,1243676000.0,1236090000.0,1203631000.0,
Non Current Deferred Liabilities,3265089000.0,3122972000.0,2886363000.0,2851103000.0,2746292000.0,
Non Current Deferred Taxes Liabilities,3265089000.0,3122972000.0,2886363000.0,2851103000.0,2746292000.0,
Long Term Debt And Capital Lease Obligation,7711132000.0,7923236000.0,8107783000.0,9003377000.0,13393398000.0,
Long Term Debt,7711132000.0,7923236000.0,8107783000.0,9003377000.0,13393398000.0,
Current Liabilities,2191446000.0,2306407000.0,3062273000.0,2461549000.0,2113950000.0,
Other Current Liabilities,429468000.0,619903000.0,1300546000.0,490216000.0,481442000.0,
Current Deferred Liabilities,,,,24187000.0,,
Current Deferred Revenue,,,,24187000.0,,
Current Debt And Capital Lease Obligation,506690000.0,391801000.0,285000000.0,362678000.0,400150000.0,
Current Capital Lease Obligation,,,,41878000.0,,
Current Debt,506690000.0,391801000.0,,320800000.0,400150000.0,6388000.0
Other Current Borrowings,506690000.0,391801000.0,,320800000.0,400150000.0,6388000.0
Pensionand Other Post Retirement Benefit Plans Current,,,,53138000.0,,
Payables And Accrued Expenses,1255288000.0,1294703000.0,1476727000.0,1531330000.0,1232358000.0,
Current Accrued Expenses,135331000.0,143040000.0,140038000.0,238974000.0,189965000.0,
Interest Payable,135331000.0,143040000.0,140038000.0,167157000.0,189965000.0,
Payables,1119957000.0,1151663000.0,1336689000.0,1292356000.0,1042393000.0,
Total Tax Payable,,,,114700000.0,,
Accounts Payable,1119957000.0,1151663000.0,1336689000.0,1177656000.0,1042393000.0,
Total Assets,41195290000.0,39666748000.0,39703364000.0,39830255000.0,39945589000.0,
Total Non Current Assets,39928298000.0,38035412000.0,37964265000.0,38115576000.0,38863297000.0,
Other Non Current Assets,451125000.0,517669000.0,445432000.0,455623000.0,511865000.0,
Investments And Advances,3600537000.0,3623219000.0,3580038000.0,3617397000.0,3358346000.0,
Long Term Equity Investment,3600537000.0,3623219000.0,3580038000.0,3617397000.0,3358346000.0,
Investmentsin Joint Venturesat Cost,,,,,3358346000.0,
Investments In Other Ventures Under Equity Method,,,3580038000.0,3617397000.0,,
Goodwill And Other Intangible Assets,2266641000.0,2270333000.0,2278090000.0,2294738000.0,2446544000.0,
Other Intangible Assets,204179000.0,207871000.0,211564000.0,215257000.0,268308000.0,
Goodwill,2062462000.0,2062462000.0,2066526000.0,2079481000.0,2178236000.0,
Net PPE,33609995000.0,31624191000.0,31660705000.0,31747818000.0,32546542000.0,
Accumulated Depreciation,-14294604000.0,-13636355000.0,-13213397000.0,-12650890000.0,-12338210000.0,
Gross PPE,47904599000.0,45260546000.0,44874102000.0,44398708000.0,44884752000.0,
Other Properties,,,,10848795000.0,,
Current Assets,1266992000.0,1631336000.0,1739099000.0,1714679000.0,1082292000.0,
Other Current Assets,103788000.0,139508000.0,92426000.0,139019000.0,71265000.0,
Hedging Assets Current,123559000.0,118934000.0,66397000.0,143581000.0,251657000.0,
Receivables,803909000.0,817402000.0,1298512000.0,1229986000.0,670390000.0,
Taxes Receivable,0.0,0.0,92349000.0,97378000.0,92791000.0,
Accounts Receivable,803909000.0,817402000.0,1206163000.0,1132608000.0,577599000.0,
Allowance For Doubtful Accounts Receivable,-1127000.0,-444000.0,-1298000.0,-12529000.0,-9135000.0,
Gross Accounts Receivable,805036000.0,817846000.0,1207461000.0,1145137000.0,586734000.0,
Cash Cash Equivalents And Short Term Investments,235736000.0,555492000.0,281764000.0,202093000.0,88980000.0,
Cash And Cash Equivalents,235736000.0,555492000.0,281764000.0,202093000.0,88980000.0,
