,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.233,0.231,0.241,0.211221,0.227,
Normalized EBITDA,878000000.0,748000000.0,630000000.0,646000000.0,785000000.0,
Net Income From Continuing Operation Net Minority Interest,379000000.0,289000000.0,205000000.0,239000000.0,350000000.0,
Reconciled Depreciation,226000000.0,221000000.0,216000000.0,207000000.0,200000000.0,
Reconciled Cost Of Revenue,523000000.0,480000000.0,468000000.0,519000000.0,496000000.0,
EBITDA,878000000.0,748000000.0,630000000.0,646000000.0,785000000.0,
EBIT,652000000.0,527000000.0,414000000.0,439000000.0,585000000.0,
Net Interest Income,-135000000.0,-129000000.0,-122000000.0,-113000000.0,-110000000.0,
Interest Expense,158000000.0,151000000.0,144000000.0,136000000.0,132000000.0,
Interest Income,23000000.0,22000000.0,22000000.0,23000000.0,22000000.0,
Normalized Income,379000000.0,289000000.0,205000000.0,239000000.0,350000000.0,
Net Income From Continuing And Discontinued Operation,379000000.0,289000000.0,205000000.0,239000000.0,350000000.0,
Total Expenses,837000000.0,787000000.0,771000000.0,801000000.0,780000000.0,
Total Operating Income As Reported,614000000.0,489000000.0,371000000.0,400000000.0,543000000.0,
Diluted Average Shares,195000000.0,195000000.0,195000000.0,,195000000.0,195000000.0
Basic Average Shares,195000000.0,195000000.0,195000000.0,,195000000.0,195000000.0
Diluted EPS,1.94,1.48,1.05,,1.8,1.42
Basic EPS,1.94,1.48,1.05,,1.8,1.42
Diluted NI Availto Com Stockholders,379000000.0,289000000.0,205000000.0,239000000.0,350000000.0,
Net Income Common Stockholders,379000000.0,289000000.0,205000000.0,239000000.0,350000000.0,
Net Income,379000000.0,289000000.0,205000000.0,239000000.0,350000000.0,
Net Income Including Noncontrolling Interests,379000000.0,289000000.0,205000000.0,239000000.0,350000000.0,
Net Income Continuous Operations,379000000.0,289000000.0,205000000.0,239000000.0,350000000.0,
Tax Provision,115000000.0,87000000.0,65000000.0,64000000.0,103000000.0,
Pretax Income,494000000.0,376000000.0,270000000.0,303000000.0,453000000.0,
Other Income Expense,15000000.0,16000000.0,21000000.0,16000000.0,20000000.0,
Other Non Operating Income Expenses,15000000.0,16000000.0,21000000.0,16000000.0,20000000.0,
Net Non Operating Interest Income Expense,-135000000.0,-129000000.0,-122000000.0,-113000000.0,-110000000.0,
Interest Expense Non Operating,158000000.0,151000000.0,144000000.0,136000000.0,132000000.0,
Interest Income Non Operating,23000000.0,22000000.0,22000000.0,23000000.0,22000000.0,
Operating Income,614000000.0,489000000.0,371000000.0,400000000.0,543000000.0,
Operating Expense,314000000.0,307000000.0,303000000.0,282000000.0,284000000.0,
Other Operating Expenses,1000000.0,,,,,-1000000.0
Other Taxes,87000000.0,86000000.0,87000000.0,74000000.0,84000000.0,
Depreciation Amortization Depletion Income Statement,226000000.0,221000000.0,216000000.0,207000000.0,200000000.0,
Depreciation And Amortization In Income Statement,226000000.0,221000000.0,216000000.0,207000000.0,200000000.0,
Gross Profit,928000000.0,796000000.0,674000000.0,682000000.0,827000000.0,
Cost Of Revenue,523000000.0,480000000.0,468000000.0,519000000.0,496000000.0,
Total Revenue,1451000000.0,1276000000.0,1142000000.0,1201000000.0,1323000000.0,
Operating Revenue,1451000000.0,1276000000.0,1142000000.0,1201000000.0,1323000000.0,
