,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,454800000.0,238800000.0,83500000.0,277600000.0,498200000.0,,
Repurchase Of Capital Stock,0.0,0.0,-38100000.0,0.0,0.0,,
Repayment Of Debt,-552800000.0,-2900000.0,-403300000.0,-3000000.0,-3100000.0,,
Issuance Of Debt,0.0,,,1999900000.0,-94900000.0,103000000.0,0.0
Capital Expenditure,-222000000.0,-102900000.0,-168000000.0,-162500000.0,-96800000.0,,
Interest Paid Supplemental Data,15900000.0,,,63100000.0,20500000.0,,
Income Tax Paid Supplemental Data,71500000.0,,,3100000.0,50000000.0,,
End Cash Position,195200000.0,351000000.0,192900000.0,600800000.0,434300000.0,,
Beginning Cash Position,351000000.0,192900000.0,600800000.0,434300000.0,111600000.0,,
Changes In Cash,-155800000.0,158100000.0,-407900000.0,166500000.0,322700000.0,,
Financing Cash Flow,-618600000.0,-73200000.0,-532900000.0,1899500000.0,-164300000.0,,
Cash Flow From Continuing Financing Activities,-618600000.0,-73200000.0,-532900000.0,1899500000.0,-164300000.0,,
Net Other Financing Charges,100000.0,-1700000.0,-100000.0,-28100000.0,,,-100000.0
Proceeds From Stock Option Exercised,-1200000.0,-3900000.0,-25400000.0,-8500000.0,-200000.0,,
Cash Dividends Paid,-64700000.0,-64700000.0,-66000000.0,-60800000.0,-60800000.0,,
Common Stock Dividend Paid,-64700000.0,-64700000.0,-66000000.0,-60800000.0,-60800000.0,,
Net Common Stock Issuance,0.0,0.0,-38100000.0,0.0,0.0,,
Common Stock Payments,0.0,0.0,-38100000.0,0.0,0.0,,
Net Issuance Payments Of Debt,-552800000.0,-2900000.0,-403300000.0,1996900000.0,-98000000.0,,
Net Short Term Debt Issuance,-550100000.0,0.0,-400400000.0,-100000.0,-95000000.0,,
Short Term Debt Payments,-550100000.0,0.0,-400400000.0,0.0,-100000.0,,
Short Term Debt Issuance,0.0,,,-100000.0,-94900000.0,103000000.0,0.0
Net Long Term Debt Issuance,-2700000.0,-2900000.0,-2900000.0,1997000000.0,-3000000.0,,
Long Term Debt Payments,-2700000.0,-2900000.0,-2900000.0,-3000000.0,-3000000.0,,
Long Term Debt Issuance,,,,2000000000.0,0.0,0.0,0.0
Investing Cash Flow,-214000000.0,-110400000.0,-126500000.0,-2173100000.0,-108000000.0,,
Cash Flow From Continuing Investing Activities,-214000000.0,-110400000.0,-126500000.0,-2173100000.0,-108000000.0,,
Net Other Investing Changes,7500000.0,900000.0,100000.0,100000.0,,,-100000.0
Net Business Purchase And Sale,-3300000.0,-9900000.0,23700000.0,-2059800000.0,-13000000.0,,
Sale Of Business,0.0,-4700000.0,23700000.0,0.0,0.0,,
Purchase Of Business,-3300000.0,,,-2059800000.0,-13000000.0,-181100000.0,-12300000.0
Net PPE Purchase And Sale,-218200000.0,-101400000.0,-150300000.0,-113400000.0,-94800000.0,,
Sale Of PPE,3800000.0,1500000.0,17700000.0,49100000.0,2000000.0,,
Purchase Of PPE,-222000000.0,-102900000.0,-168000000.0,-162500000.0,-96800000.0,,
Operating Cash Flow,676800000.0,341700000.0,251500000.0,440100000.0,595000000.0,,
Cash Flow From Continuing Operating Activities,676800000.0,341700000.0,251500000.0,440100000.0,595000000.0,,
Change In Working Capital,16700000.0,-187800000.0,-85200000.0,-30900000.0,129300000.0,,
Other Non Cash Items,19900000.0,17100000.0,17400000.0,43300000.0,10300000.0,,
Stock Based Compensation,16900000.0,19100000.0,13900000.0,13500000.0,15400000.0,,
Asset Impairment Charge,,,,0.0,,,
Deferred Tax,67800000.0,-9500000.0,-1800000.0,20900000.0,-11800000.0,,
Deferred Income Tax,67800000.0,-9500000.0,-1800000.0,20900000.0,-11800000.0,,
Depreciation Amortization Depletion,191400000.0,185400000.0,186400000.0,149100000.0,160700000.0,,
Depreciation And Amortization,,,186400000.0,,,,150900000.0
Depreciation,,,186400000.0,,,,150900000.0
Operating Gains Losses,-11000000.0,-3400000.0,-8600000.0,-49300000.0,-3900000.0,,
Pension And Employee Benefit Expense,-10400000.0,-2200000.0,-1200000.0,-1600000.0,-3700000.0,,
Gain Loss On Sale Of PPE,-600000.0,-1200000.0,-7400000.0,-47700000.0,-200000.0,,
Net Income From Continuing Operations,375100000.0,320800000.0,129400000.0,293500000.0,208400000.0,,
