,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,86700.0,-1149500.0,147000.0,-672000.0,-4100.0,,
Tax Rate For Calcs,0.051,0.055,0.07,0.21,0.041,,
Normalized EBITDA,957100000.0,661900000.0,590800000.0,512100000.0,928600000.0,,
Total Unusual Items,1700000.0,-20900000.0,2100000.0,-3200000.0,-100000.0,,
Total Unusual Items Excluding Goodwill,1700000.0,-20900000.0,2100000.0,-3200000.0,-100000.0,,
Net Income From Continuing Operation Net Minority Interest,475000000.0,171300000.0,125000000.0,78200000.0,465600000.0,,
Reconciled Depreciation,304700000.0,304600000.0,304300000.0,291900000.0,298000000.0,,
Reconciled Cost Of Revenue,742200000.0,684200000.0,667500000.0,634000000.0,769300000.0,,
EBITDA,958800000.0,641000000.0,592900000.0,508900000.0,928500000.0,,
EBIT,654100000.0,336400000.0,288600000.0,217000000.0,630500000.0,,
Net Interest Income,-152000000.0,-153800000.0,-152500000.0,-142400000.0,-143900000.0,,
Interest Expense,152000000.0,153800000.0,152500000.0,142400000.0,143900000.0,,
Normalized Income,473386700.0,191050500.0,123047000.0,80728000.0,465695900.0,,
Net Income From Continuing And Discontinued Operation,475000000.0,171300000.0,125000000.0,78200000.0,465600000.0,,
Total Expenses,1157800000.0,1097900000.0,1082900000.0,1018500000.0,1189800000.0,,
Total Operating Income As Reported,658500000.0,343800000.0,291600000.0,222200000.0,627500000.0,,
Diluted Average Shares,234100000.0,232700000.0,232100000.0,,230600000.0,230500000.0,
Basic Average Shares,230500000.0,230400000.0,230400000.0,,230300000.0,230300000.0,
Diluted EPS,2.03,0.74,0.54,,2.02,0.9,
Basic EPS,2.06,0.74,0.54,,2.02,0.9,
Diluted NI Availto Com Stockholders,475000000.0,171300000.0,125000000.0,78200000.0,465600000.0,,
Net Income Common Stockholders,475000000.0,171300000.0,125000000.0,78200000.0,465600000.0,,
Net Income,475000000.0,171300000.0,125000000.0,78200000.0,465600000.0,,
Minority Interests,-3000000.0,-3100000.0,-3100000.0,-3100000.0,-3000000.0,,
Net Income Including Noncontrolling Interests,478000000.0,174400000.0,128100000.0,81300000.0,468600000.0,,
Net Income Continuous Operations,478000000.0,174400000.0,128100000.0,81300000.0,468600000.0,,
Earnings From Equity Interest Net Of Tax,1900000.0,1800000.0,1600000.0,2000000.0,2000000.0,,
Tax Provision,26000000.0,10000000.0,9600000.0,-4700000.0,20000000.0,,
Pretax Income,502100000.0,182600000.0,136100000.0,74600000.0,486600000.0,,
Other Income Expense,2000000.0,-2700000.0,-3000000.0,-21900000.0,8900000.0,,
Other Non Operating Income Expenses,300000.0,18200000.0,-5100000.0,-18700000.0,9000000.0,,
Gain On Sale Of Security,1700000.0,-20900000.0,2100000.0,-3200000.0,-100000.0,,
Net Non Operating Interest Income Expense,-152000000.0,-153800000.0,-152500000.0,-142400000.0,-143900000.0,,
Interest Expense Non Operating,152000000.0,153800000.0,152500000.0,142400000.0,143900000.0,,
Operating Income,652100000.0,339100000.0,291600000.0,238900000.0,621600000.0,,
Operating Expense,401200000.0,397500000.0,399200000.0,368100000.0,404800000.0,,
Other Operating Expenses,,,,,,500000.0,4900000.0
Other Taxes,104500000.0,104400000.0,111100000.0,109300000.0,116600000.0,,
Depreciation Amortization Depletion Income Statement,290300000.0,288400000.0,288100000.0,275500000.0,282300000.0,,
Depreciation And Amortization In Income Statement,290300000.0,288400000.0,288100000.0,275500000.0,282300000.0,,
Selling General And Administration,6400000.0,4700000.0,,,5900000.0,6300000.0,4600000.0
General And Administrative Expense,6400000.0,4700000.0,,,5900000.0,6300000.0,4600000.0
Insurance And Claims,6400000.0,4700000.0,,,5900000.0,6300000.0,
Salaries And Wages,,,,,,4600000.0,4600000.0
Gross Profit,1053300000.0,736600000.0,690800000.0,607000000.0,1026400000.0,,
Cost Of Revenue,756600000.0,700400000.0,683700000.0,650400000.0,785000000.0,,
Total Revenue,1809900000.0,1437000000.0,1374500000.0,1257400000.0,1811400000.0,,
Operating Revenue,1764300000.0,1354700000.0,1294500000.0,1226600000.0,1790100000.0,,
