,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,303000000.0,194700000.0,285500000.0,222000000.0,247800000.0,,
Repurchase Of Capital Stock,-218700000.0,-166800000.0,-241700000.0,-262300000.0,-303100000.0,,
Repayment Of Debt,0.0,0.0,-500000000.0,,,0.0,0.0
Issuance Of Debt,0.0,-600000.0,493900000.0,,,0.0,0.0
Capital Expenditure,-4700000.0,-7800000.0,-5800000.0,-9500000.0,-5600000.0,,
Interest Paid Supplemental Data,13100000.0,16100000.0,26200000.0,23300000.0,13100000.0,,
Income Tax Paid Supplemental Data,19900000.0,129400000.0,20000000.0,43400000.0,48500000.0,,
End Cash Position,237000000.0,319600000.0,580800000.0,212100000.0,272700000.0,,
Beginning Cash Position,319600000.0,580800000.0,212100000.0,272700000.0,257500000.0,,
Effect Of Exchange Rate Changes,0.0,400000.0,-300000.0,-900000.0,400000.0,,
Changes In Cash,-82600000.0,-261600000.0,369000000.0,-59700000.0,14800000.0,,
Financing Cash Flow,-286300000.0,-251100000.0,-239900000.0,-270500000.0,-299100000.0,,
Cash Flow From Continuing Financing Activities,-286300000.0,-251100000.0,-239900000.0,-270500000.0,-299100000.0,,
Net Other Financing Charges,0.0,,,,,,
Proceeds From Stock Option Exercised,4400000.0,0.0,7900000.0,0.0,4000000.0,,
Cash Dividends Paid,-72000000.0,,,,,,
Common Stock Dividend Paid,-72000000.0,,,,,,
Net Common Stock Issuance,-218700000.0,-166800000.0,-241700000.0,-262300000.0,-303100000.0,,
Common Stock Payments,-218700000.0,-166800000.0,-241700000.0,-262300000.0,-303100000.0,,
Net Issuance Payments Of Debt,0.0,-600000.0,-6100000.0,,,0.0,0.0
Net Long Term Debt Issuance,0.0,-600000.0,-6100000.0,,,0.0,0.0
Long Term Debt Payments,0.0,0.0,-500000000.0,,,0.0,0.0
Long Term Debt Issuance,0.0,-600000.0,493900000.0,,,0.0,0.0
Investing Cash Flow,-104000000.0,-213000000.0,317600000.0,-20700000.0,60500000.0,,
Cash Flow From Continuing Investing Activities,-104000000.0,-213000000.0,317600000.0,-20700000.0,60500000.0,,
Net Investment Purchase And Sale,-99300000.0,-205200000.0,323400000.0,-11200000.0,66100000.0,,
Sale Of Investment,15700000.0,38200000.0,358600000.0,185500000.0,282000000.0,,
Purchase Of Investment,-115000000.0,-243400000.0,-35200000.0,-196700000.0,-215900000.0,,
Net PPE Purchase And Sale,-4700000.0,-7800000.0,-5800000.0,-9500000.0,-5600000.0,,
Purchase Of PPE,-4700000.0,-7800000.0,-5800000.0,-9500000.0,-5600000.0,,
Operating Cash Flow,307700000.0,202500000.0,291300000.0,231500000.0,253400000.0,,
Cash Flow From Continuing Operating Activities,307700000.0,202500000.0,291300000.0,231500000.0,253400000.0,,
Change In Working Capital,71600000.0,-28200000.0,68100000.0,18300000.0,32300000.0,,
Change In Other Working Capital,9500000.0,23300000.0,61300000.0,9500000.0,4400000.0,,
Change In Other Current Liabilities,45400000.0,-31400000.0,6600000.0,3000000.0,26900000.0,,
Change In Other Current Assets,16700000.0,-20100000.0,200000.0,5800000.0,1000000.0,,
Other Non Cash Items,1000000.0,300000.0,1100000.0,1500000.0,500000.0,,
Stock Based Compensation,18400000.0,15900000.0,17500000.0,15900000.0,15800000.0,,
Amortization Of Securities,-3400000.0,-1200000.0,-3600000.0,-4500000.0,-5500000.0,,
Depreciation Amortization Depletion,7300000.0,8300000.0,8900000.0,8800000.0,9000000.0,,
Depreciation And Amortization,7300000.0,8300000.0,8900000.0,8800000.0,9000000.0,,
Depreciation,7300000.0,8300000.0,8900000.0,8800000.0,9000000.0,,
Net Income From Continuing Operations,212800000.0,207400000.0,199300000.0,191500000.0,201300000.0,,
