,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,229845100.0,236143900.0,242955400.0,249981400.0,254517700.0,,
Share Issued,229845100.0,236143900.0,242955400.0,249981400.0,254517700.0,,
Net Debt,43514000000.0,43544000000.0,43516000000.0,41098000000.0,40077000000.0,,
Total Debt,46349000000.0,46364000000.0,46436000000.0,45237000000.0,44889000000.0,,
Tangible Book Value,-15610000000.0,-14667000000.0,-13756000000.0,-12592000000.0,-12164000000.0,,
Invested Capital,39176000000.0,40089000000.0,41057000000.0,40532000000.0,40783000000.0,,
Working Capital,-2611000000.0,-376000000.0,2627000000.0,1237000000.0,1762000000.0,,
Net Tangible Assets,-15610000000.0,-14667000000.0,-13756000000.0,-12592000000.0,-12164000000.0,,
Capital Lease Obligations,1838000000.0,1881000000.0,1860000000.0,2206000000.0,1924000000.0,,
Common Stock Equity,-5335000000.0,-4394000000.0,-3519000000.0,-2499000000.0,-2182000000.0,,
Total Capitalization,33066000000.0,34985000000.0,37538000000.0,35834000000.0,36101000000.0,,
Total Equity Gross Minority Interest,-2159000000.0,-1238000000.0,-438000000.0,555000000.0,786000000.0,,
Minority Interest,3176000000.0,3156000000.0,3081000000.0,3054000000.0,2968000000.0,,
Stockholders Equity,-5335000000.0,-4394000000.0,-3519000000.0,-2499000000.0,-2182000000.0,,
Gains Losses Not Affecting Retained Earnings,-317000000.0,-309000000.0,-357000000.0,-387000000.0,-378000000.0,,
Other Equity Adjustments,-317000000.0,-309000000.0,-357000000.0,-387000000.0,-378000000.0,,
Retained Earnings,-5020000000.0,-4087000000.0,-3164000000.0,-2115000000.0,-1807000000.0,,
Additional Paid In Capital,,,0.0,,0.0,0.0,0.0
Capital Stock,2000000.0,2000000.0,2000000.0,3000000.0,3000000.0,,
Common Stock,2000000.0,2000000.0,2000000.0,3000000.0,3000000.0,,
Total Liabilities Net Minority Interest,61906000000.0,60774000000.0,60236000000.0,58958000000.0,58673000000.0,,
Total Non Current Liabilities Net Minority Interest,44010000000.0,44835000000.0,46605000000.0,43781000000.0,43773000000.0,,
Other Non Current Liabilities,3771000000.0,3575000000.0,3688000000.0,3585000000.0,3566000000.0,,
Tradeand Other Payables Non Current,,,,,,,1905000000.0
Long Term Debt And Capital Lease Obligation,40239000000.0,41260000000.0,42917000000.0,40196000000.0,40207000000.0,,
Long Term Capital Lease Obligation,1838000000.0,1881000000.0,1860000000.0,1863000000.0,1924000000.0,,
Long Term Debt,38401000000.0,39379000000.0,41057000000.0,38333000000.0,38283000000.0,,
Current Liabilities,17896000000.0,15939000000.0,13631000000.0,15177000000.0,14900000000.0,,
Current Debt And Capital Lease Obligation,6110000000.0,5104000000.0,3519000000.0,5041000000.0,4682000000.0,,
Current Capital Lease Obligation,,,,343000000.0,,,
Current Debt,6110000000.0,5104000000.0,3519000000.0,4698000000.0,4682000000.0,,
Other Current Borrowings,,,,4698000000.0,,,
Pensionand Other Post Retirement Benefit Plans Current,,,,910000000.0,,,
Payables And Accrued Expenses,11786000000.0,10835000000.0,10112000000.0,9226000000.0,10218000000.0,,
Current Accrued Expenses,7234000000.0,6585000000.0,5624000000.0,4531000000.0,5983000000.0,,
Interest Payable,,,,502000000.0,,,
Payables,4552000000.0,4250000000.0,4488000000.0,4695000000.0,4235000000.0,,
Total Tax Payable,,,,419000000.0,,,
Accounts Payable,4552000000.0,4250000000.0,4488000000.0,4276000000.0,4235000000.0,,
Total Assets,59747000000.0,59536000000.0,59798000000.0,59513000000.0,59459000000.0,,
Total Non Current Assets,44462000000.0,43973000000.0,43540000000.0,43099000000.0,42797000000.0,,
Other Non Current Assets,277000000.0,236000000.0,226000000.0,230000000.0,309000000.0,,
Investments And Advances,1227000000.0,1185000000.0,1207000000.0,1231000000.0,1258000000.0,,
Long Term Equity Investment,1227000000.0,1185000000.0,1207000000.0,1231000000.0,1258000000.0,,
Investments In Other Ventures Under Equity Method,654000000.0,654000000.0,657000000.0,662000000.0,705000000.0,,
Investmentsin Subsidiariesat Cost,573000000.0,531000000.0,550000000.0,569000000.0,553000000.0,,
Goodwill And Other Intangible Assets,10275000000.0,10273000000.0,10237000000.0,10093000000.0,9982000000.0,,
Net PPE,32683000000.0,32279000000.0,31870000000.0,31545000000.0,31248000000.0,,
Accumulated Depreciation,-34921000000.0,-34265000000.0,-33942000000.0,-33100000000.0,-32703000000.0,,
Gross PPE,67604000000.0,66544000000.0,65812000000.0,64645000000.0,63951000000.0,,
Construction In Progress,,,,1858000000.0,,,
Other Properties,67604000000.0,66544000000.0,65812000000.0,36801000000.0,63951000000.0,,
Buildings And Improvements,,,,22691000000.0,,,
Land And Improvements,,,,3295000000.0,,,
Properties,,,,0.0,,,
Current Assets,15285000000.0,15563000000.0,16258000000.0,16414000000.0,16662000000.0,,
Other Current Assets,2126000000.0,2373000000.0,2316000000.0,1992000000.0,2083000000.0,,
Inventory,1734000000.0,1792000000.0,1794000000.0,1738000000.0,1776000000.0,,
Receivables,10428000000.0,10459000000.0,11088000000.0,10751000000.0,9915000000.0,,
Accounts Receivable,10428000000.0,10459000000.0,11088000000.0,10751000000.0,9915000000.0,,
Cash Cash Equivalents And Short Term Investments,997000000.0,939000000.0,1060000000.0,1933000000.0,2888000000.0,,
Cash And Cash Equivalents,997000000.0,939000000.0,1060000000.0,1933000000.0,2888000000.0,,
