,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31
Ordinary Shares Number,359894143.0,360500000.0,360190668.0,360063074.0,359898021.0,
Share Issued,359894143.0,360500000.0,360190668.0,360063074.0,359898021.0,
Net Debt,4159700000.0,3338200000.0,,,,
Total Debt,5021600000.0,5022300000.0,863700000.0,862800000.0,867000000.0,
Tangible Book Value,-2439800000.0,-2333400000.0,2063200000.0,1866100000.0,1777800000.0,
Invested Capital,8939300000.0,9094800000.0,4933200000.0,4742800000.0,4668000000.0,
Working Capital,1911300000.0,1960200000.0,2277300000.0,2100400000.0,2017500000.0,
Net Tangible Assets,-2439800000.0,-2333400000.0,2063200000.0,1866100000.0,1777800000.0,
Capital Lease Obligations,52900000.0,55500000.0,47100000.0,45700000.0,49400000.0,
Common Stock Equity,3970600000.0,4128000000.0,4116600000.0,3925700000.0,3850400000.0,
Total Capitalization,8520900000.0,8676400000.0,4915600000.0,4724600000.0,4649100000.0,
Total Equity Gross Minority Interest,3970600000.0,4128000000.0,4116600000.0,3925700000.0,3850400000.0,
Stockholders Equity,3970600000.0,4128000000.0,4116600000.0,3925700000.0,3850400000.0,
Gains Losses Not Affecting Retained Earnings,-25000000.0,-53700000.0,-89600000.0,-91900000.0,-80300000.0,
Other Equity Adjustments,-25000000.0,-53700000.0,-89600000.0,-91900000.0,-80300000.0,
Retained Earnings,2070200000.0,2277000000.0,2387800000.0,2224600000.0,2165400000.0,
Additional Paid In Capital,1921800000.0,1901100000.0,1814800000.0,1789400000.0,1761700000.0,
Capital Stock,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,
Common Stock,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,
Total Liabilities Net Minority Interest,12692400000.0,12436100000.0,7105000000.0,6629000000.0,6638700000.0,
Total Non Current Liabilities Net Minority Interest,5563700000.0,5479800000.0,1305300000.0,1299800000.0,1294800000.0,
Other Non Current Liabilities,317600000.0,312200000.0,248000000.0,246700000.0,243000000.0,
Tradeand Other Payables Non Current,124900000.0,119000000.0,118200000.0,113200000.0,108600000.0,
Non Current Deferred Liabilities,518000000.0,444700000.0,93000000.0,95300000.0,95100000.0,
Non Current Deferred Taxes Liabilities,518000000.0,444700000.0,93000000.0,95300000.0,95100000.0,
Long Term Debt And Capital Lease Obligation,4603200000.0,4603900000.0,846100000.0,844600000.0,848100000.0,
Long Term Capital Lease Obligation,52900000.0,55500000.0,47100000.0,45700000.0,49400000.0,
Long Term Debt,4550300000.0,4548400000.0,799000000.0,798900000.0,798700000.0,
Current Liabilities,7128700000.0,6956300000.0,5799700000.0,5329200000.0,5343900000.0,
Other Current Liabilities,5589500000.0,5419000000.0,4707100000.0,4353900000.0,4322300000.0,
Current Deferred Liabilities,68800000.0,69400000.0,51700000.0,50700000.0,50300000.0,
Current Deferred Revenue,68800000.0,69400000.0,51700000.0,50700000.0,50300000.0,
Current Debt And Capital Lease Obligation,418400000.0,418400000.0,17600000.0,18200000.0,18900000.0,
Current Debt,418400000.0,418400000.0,17600000.0,18200000.0,18900000.0,
Other Current Borrowings,399900000.0,399800000.0,,,,
Line Of Credit,18500000.0,18600000.0,17600000.0,18200000.0,18900000.0,
Pensionand Other Post Retirement Benefit Plans Current,931400000.0,919700000.0,904600000.0,817200000.0,798000000.0,
Payables And Accrued Expenses,120600000.0,129800000.0,118700000.0,89200000.0,154400000.0,
Payables,120600000.0,129800000.0,118700000.0,89200000.0,154400000.0,
Total Tax Payable,,,,,73500000.0,
Income Tax Payable,,,,,73500000.0,
Accounts Payable,120600000.0,129800000.0,118700000.0,89200000.0,80900000.0,
Total Assets,16663000000.0,16564100000.0,11221600000.0,10554700000.0,10489100000.0,
Total Non Current Assets,7623000000.0,7647600000.0,3144600000.0,3125100000.0,3127700000.0,
Other Non Current Assets,134000000.0,128500000.0,119500000.0,119100000.0,117200000.0,
Non Current Deferred Assets,489000000.0,482400000.0,472300000.0,468000000.0,471000000.0,
Investments And Advances,,0.0,0.0,0.0,0.0,3700000.0
Goodwill And Other Intangible Assets,6410400000.0,6461400000.0,2053400000.0,2059600000.0,2072600000.0,
Other Intangible Assets,1886800000.0,1947300000.0,175600000.0,179800000.0,187700000.0,
Goodwill,4523600000.0,4514100000.0,1877800000.0,1879800000.0,1884900000.0,
Net PPE,589600000.0,575300000.0,499400000.0,478400000.0,466900000.0,
Accumulated Depreciation,,-1215200000.0,,,,-1132300000.0
Gross PPE,589600000.0,1790500000.0,499400000.0,478400000.0,466900000.0,
Leases,,51600000.0,,,,47600000.0
Construction In Progress,,67500000.0,,,,60700000.0
Other Properties,589600000.0,306600000.0,499400000.0,478400000.0,466900000.0,
Machinery Furniture Equipment,,1199500000.0,,,,1082000000.0
Buildings And Improvements,,152300000.0,,,,131400000.0
Land And Improvements,,13000000.0,,,,9000000.0
Properties,,0.0,,,,0.0
Current Assets,9040000000.0,8916500000.0,8077000000.0,7429600000.0,7361400000.0,
