,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Free Cash Flow,2126000000.0,2144000000.0,2456000000.0,2873000000.0,1964000000.0,,
Repurchase Of Capital Stock,-2057000000.0,-3500000000.0,-3250000000.0,-2500000000.0,-2500000000.0,,
Repayment Of Debt,0.0,0.0,-1500000000.0,0.0,0.0,,
Issuance Of Debt,0.0,0.0,1997000000.0,0.0,0.0,,
Issuance Of Capital Stock,252000000.0,0.0,96000000.0,0.0,264000000.0,,
Capital Expenditure,-72000000.0,-47000000.0,-26000000.0,-48000000.0,-57000000.0,,
Interest Paid Supplemental Data,81000000.0,67000000.0,48000000.0,49000000.0,46000000.0,,
Income Tax Paid Supplemental Data,523000000.0,1000000000.0,182000000.0,338000000.0,488000000.0,,
End Cash Position,4982000000.0,4931000000.0,6758000000.0,7613000000.0,7193000000.0,,
Beginning Cash Position,4931000000.0,6758000000.0,7613000000.0,7193000000.0,7660000000.0,,
Effect Of Exchange Rate Changes,8000000.0,48000000.0,-12000000.0,-19000000.0,12000000.0,,
Changes In Cash,43000000.0,-1875000000.0,-843000000.0,439000000.0,-479000000.0,,
Financing Cash Flow,-1876000000.0,-3788000000.0,-2841000000.0,-2501000000.0,-2453000000.0,,
Cash Flow From Continuing Financing Activities,-1876000000.0,-3788000000.0,-2841000000.0,-2501000000.0,-2453000000.0,,
Net Other Financing Charges,-71000000.0,-288000000.0,-184000000.0,-1000000.0,-217000000.0,,
Net Common Stock Issuance,-1805000000.0,-3500000000.0,-3154000000.0,-2500000000.0,-2236000000.0,,
Common Stock Payments,-2057000000.0,-3500000000.0,-3250000000.0,-2500000000.0,-2500000000.0,,
Common Stock Issuance,252000000.0,0.0,96000000.0,0.0,264000000.0,,
Net Issuance Payments Of Debt,0.0,0.0,497000000.0,0.0,0.0,,
Net Long Term Debt Issuance,0.0,0.0,497000000.0,0.0,0.0,,
Long Term Debt Payments,0.0,0.0,-1500000000.0,0.0,0.0,,
Long Term Debt Issuance,0.0,0.0,1997000000.0,0.0,0.0,,
Investing Cash Flow,-279000000.0,-278000000.0,-484000000.0,19000000.0,-47000000.0,,
Cash Flow From Continuing Investing Activities,-279000000.0,-278000000.0,-484000000.0,19000000.0,-47000000.0,,
Net Investment Purchase And Sale,-190000000.0,-231000000.0,-458000000.0,67000000.0,10000000.0,,
Sale Of Investment,440000000.0,114000000.0,134000000.0,109000000.0,86000000.0,,
Purchase Of Investment,-630000000.0,-345000000.0,-592000000.0,-42000000.0,-76000000.0,,
Net PPE Purchase And Sale,-72000000.0,-47000000.0,-26000000.0,-48000000.0,-57000000.0,,
Purchase Of PPE,-72000000.0,-47000000.0,-26000000.0,-48000000.0,-57000000.0,,
Operating Cash Flow,2198000000.0,2191000000.0,2482000000.0,2921000000.0,2021000000.0,,
Cash Flow From Continuing Operating Activities,2198000000.0,2191000000.0,2482000000.0,2921000000.0,2021000000.0,,
Change In Working Capital,-178000000.0,-89000000.0,131000000.0,617000000.0,-259000000.0,,
Change In Other Working Capital,200000000.0,-156000000.0,231000000.0,353000000.0,220000000.0,,
Change In Payables And Accrued Expense,-83000000.0,-105000000.0,-41000000.0,352000000.0,-131000000.0,,
Change In Accrued Expense,-103000000.0,286000000.0,-378000000.0,358000000.0,-117000000.0,,
Change In Payable,20000000.0,-391000000.0,337000000.0,-6000000.0,-14000000.0,,
Change In Account Payable,-30000000.0,35000000.0,-28000000.0,42000000.0,-43000000.0,,
Change In Tax Payable,50000000.0,-426000000.0,365000000.0,-48000000.0,29000000.0,,
Change In Income Tax Payable,50000000.0,-426000000.0,365000000.0,-48000000.0,29000000.0,,
Change In Prepaid Assets,64000000.0,-65000000.0,-156000000.0,183000000.0,-158000000.0,,
Change In Receivables,-359000000.0,237000000.0,97000000.0,-271000000.0,-190000000.0,,
Changes In Account Receivables,-359000000.0,237000000.0,97000000.0,-271000000.0,-190000000.0,,
Other Non Cash Items,2000000.0,18000000.0,17000000.0,1000000.0,12000000.0,,
Stock Based Compensation,497000000.0,481000000.0,475000000.0,441000000.0,474000000.0,,
Unrealized Gain Loss On Investment Securities,,,,-11000000.0,-10000000.0,-1000000.0,-13000000.0
Deferred Tax,-103000000.0,-119000000.0,-169000000.0,-127000000.0,-103000000.0,,
Deferred Income Tax,-103000000.0,-119000000.0,-169000000.0,-127000000.0,-103000000.0,,
Depreciation Amortization Depletion,208000000.0,209000000.0,217000000.0,218000000.0,213000000.0,,
Depreciation And Amortization,208000000.0,209000000.0,217000000.0,218000000.0,213000000.0,,
Depreciation,208000000.0,209000000.0,217000000.0,218000000.0,213000000.0,,
Operating Gains Losses,,,,21000000.0,19000000.0,19000000.0,18000000.0
Gain Loss On Sale Of PPE,,,,21000000.0,19000000.0,19000000.0,18000000.0
Net Income From Continuing Operations,1772000000.0,1691000000.0,1811000000.0,1683000000.0,1684000000.0,,
