,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.235,0.254,0.194,0.257776,0.234,,
Normalized EBITDA,190907000.0,284799000.0,89525000.0,72769000.0,187923000.0,,
Net Income From Continuing Operation Net Minority Interest,127013000.0,194258000.0,53545000.0,37300000.0,125701000.0,,
Reconciled Depreciation,12920000.0,12129000.0,11987000.0,12119000.0,11570000.0,,
Reconciled Cost Of Revenue,1021948000.0,1249369000.0,759157000.0,697236000.0,1016476000.0,,
EBITDA,190907000.0,284799000.0,89525000.0,72769000.0,187923000.0,,
EBIT,177987000.0,272670000.0,77538000.0,60650000.0,176353000.0,,
Net Interest Income,-12004000.0,-12219000.0,-11164000.0,-10432000.0,-12355000.0,,
Interest Expense,12004000.0,,11164000.0,10432000.0,12355000.0,,13419000.0
Normalized Income,127013000.0,194258000.0,53545000.0,37300000.0,125701000.0,,
Net Income From Continuing And Discontinued Operation,127013000.0,194258000.0,53545000.0,37300000.0,125701000.0,,
Total Expenses,1273144000.0,1511860000.0,993988000.0,926829000.0,1256526000.0,,
Total Operating Income As Reported,177987000.0,272670000.0,77538000.0,60650000.0,176353000.0,,
Diluted Average Shares,37223000.0,37407000.0,37630000.0,37922000.0,38187000.0,,
Basic Average Shares,37090000.0,37271000.0,37460000.0,37718000.0,37983000.0,,
Diluted EPS,3.4,5.17,1.42,0.98,3.27,,
Basic EPS,3.41,5.19,1.42,0.98,3.29,,
Diluted NI Availto Com Stockholders,126387000.0,193295000.0,53282000.0,37121000.0,125047000.0,,
Net Income Common Stockholders,126387000.0,193295000.0,53282000.0,37121000.0,125047000.0,,
Otherunder Preferred Stock Dividend,626000.0,963000.0,263000.0,179000.0,654000.0,,
Net Income,127013000.0,194258000.0,53545000.0,37300000.0,125701000.0,,
Net Income Including Noncontrolling Interests,127013000.0,194258000.0,53545000.0,37300000.0,125701000.0,,
Net Income Continuous Operations,127013000.0,194258000.0,53545000.0,37300000.0,125701000.0,,
Earnings From Equity Interest Net Of Tax,15000.0,-13000.0,54000.0,27000.0,64000.0,,
Tax Provision,38985000.0,66180000.0,12883000.0,12945000.0,38361000.0,,
Pretax Income,165983000.0,260451000.0,66374000.0,50218000.0,163998000.0,,
Net Non Operating Interest Income Expense,-12004000.0,-12219000.0,-11164000.0,-10432000.0,-12355000.0,,
Total Other Finance Cost,,12219000.0,,,,14044000.0,13419000.0
Interest Expense Non Operating,12004000.0,,11164000.0,10432000.0,12355000.0,,13419000.0
Operating Income,177987000.0,272670000.0,77538000.0,60650000.0,176353000.0,,
Operating Expense,251196000.0,262491000.0,234831000.0,229593000.0,240050000.0,,
Selling General And Administration,251196000.0,262491000.0,234831000.0,229593000.0,240050000.0,,
Gross Profit,429183000.0,535161000.0,312369000.0,290243000.0,416403000.0,,
Cost Of Revenue,1021948000.0,1249369000.0,759157000.0,697236000.0,1016476000.0,,
Total Revenue,1451131000.0,1784530000.0,1071526000.0,987479000.0,1432879000.0,,
Operating Revenue,1451131000.0,1784530000.0,1071526000.0,987479000.0,1432879000.0,,
