,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,374281000.0,274302000.0,358718000.0,277912000.0,320157000.0,,
Repurchase Of Capital Stock,-94287000.0,0.0,0.0,0.0,0.0,,
Repayment Of Debt,-14128536000.0,-7538236000.0,-11516670000.0,-24947177000.0,-4663120000.0,,
Issuance Of Debt,14639019000.0,8064227000.0,11238316000.0,24699873000.0,5873631000.0,,
Capital Expenditure,-102380000.0,-85243000.0,-66807000.0,-76313000.0,-81257000.0,,
Interest Paid Supplemental Data,90322000.0,44192000.0,89541000.0,43447000.0,76632000.0,,
Income Tax Paid Supplemental Data,150000.0,549000.0,371000.0,242000.0,220000.0,,
End Cash Position,199502000.0,131954000.0,141543000.0,160166000.0,126559000.0,,
Beginning Cash Position,131954000.0,141543000.0,160166000.0,126559000.0,138421000.0,,
Changes In Cash,67548000.0,-9589000.0,-18623000.0,33607000.0,-11862000.0,,
Financing Cash Flow,-305010000.0,247202000.0,-541489000.0,-507750000.0,947983000.0,,
Cash Flow From Continuing Financing Activities,-305010000.0,247202000.0,-541489000.0,-507750000.0,947983000.0,,
Net Other Financing Charges,-458269000.0,-16866000.0,-11680000.0,-10408000.0,-17154000.0,,
Proceeds From Stock Option Exercised,551000.0,1468000.0,5302000.0,6377000.0,11216000.0,,
Cash Dividends Paid,-263488000.0,-263391000.0,-256757000.0,-256415000.0,-256590000.0,,
Preferred Stock Dividend Paid,-356000.0,-355000.0,-356000.0,-355000.0,-711000.0,,
Common Stock Dividend Paid,-263132000.0,-263036000.0,-256401000.0,-256060000.0,-255879000.0,,
Net Preferred Stock Issuance,0.0,0.0,0.0,0.0,0.0,,
Preferred Stock Payments,0.0,0.0,0.0,0.0,0.0,,
Net Common Stock Issuance,-94287000.0,0.0,0.0,0.0,0.0,,
Common Stock Payments,-94287000.0,0.0,0.0,0.0,0.0,,
Net Issuance Payments Of Debt,510483000.0,525991000.0,-278354000.0,-247304000.0,1210511000.0,,
Net Short Term Debt Issuance,64019000.0,478147000.0,-239679000.0,-242882000.0,615677000.0,,
Short Term Debt Payments,-14575000000.0,-7087500000.0,-11477995000.0,-25140755000.0,-4462000000.0,,
Short Term Debt Issuance,14639019000.0,7565647000.0,11238316000.0,24897873000.0,5077677000.0,,
Net Long Term Debt Issuance,446464000.0,47844000.0,-38675000.0,-4422000.0,594834000.0,,
Long Term Debt Payments,446464000.0,-450736000.0,-38675000.0,193578000.0,-201120000.0,,
Long Term Debt Issuance,0.0,,,-198000000.0,795954000.0,0.0,0.0
Investing Cash Flow,-104103000.0,-616336000.0,97341000.0,187132000.0,-1361259000.0,,
Cash Flow From Continuing Investing Activities,-104103000.0,-616336000.0,97341000.0,187132000.0,-1361259000.0,,
Dividends Received Cfi,687000.0,0.0,331000.0,0.0,1393000.0,,
Net Investment Purchase And Sale,681000.0,0.0,359000.0,7584000.0,0.0,,
Sale Of Investment,681000.0,0.0,359000.0,7584000.0,0.0,,
Purchase Of Investment,,,,0.0,0.0,,
Net Investment Properties Purchase And Sale,120710000.0,-447282000.0,195778000.0,285936000.0,-1261828000.0,,
Sale Of Investment Properties,246027000.0,116315000.0,226749000.0,599548000.0,30722000.0,,
Purchase Of Investment Properties,-125317000.0,-563597000.0,-30971000.0,-313612000.0,-1292550000.0,,
Net Business Purchase And Sale,-21511000.0,-83811000.0,-32320000.0,-30075000.0,-19567000.0,,
Purchase Of Business,-21511000.0,-83811000.0,-32320000.0,-30075000.0,-19567000.0,,
Net PPE Purchase And Sale,-274000.0,-84000.0,-935000.0,-1194000.0,-651000.0,,
Purchase Of PPE,-274000.0,-84000.0,-935000.0,-1194000.0,-651000.0,,
Capital Expenditure Reported,-102106000.0,-85159000.0,-65872000.0,-75119000.0,-80606000.0,,
Operating Cash Flow,476661000.0,359545000.0,425525000.0,354225000.0,401414000.0,,
Cash Flow From Continuing Operating Activities,476661000.0,359545000.0,425525000.0,354225000.0,401414000.0,,
Dividend Received Cfo,2465000.0,93000.0,150000.0,109000.0,165000.0,,
Change In Working Capital,70410000.0,-45776000.0,32447000.0,-44761000.0,12602000.0,,
Change In Other Current Liabilities,23146000.0,9592000.0,-22105000.0,15910000.0,-4782000.0,,
Change In Other Current Assets,22041000.0,-44111000.0,25405000.0,-17364000.0,-24746000.0,,
Change In Payables And Accrued Expense,23825000.0,-15027000.0,27446000.0,-44568000.0,37628000.0,,
Change In Accrued Expense,-21050000.0,25378000.0,-23860000.0,23543000.0,-14952000.0,,
Change In Interest Payable,-21050000.0,25378000.0,-23860000.0,23543000.0,-14952000.0,,
Change In Payable,44875000.0,-40405000.0,51306000.0,-68111000.0,52580000.0,,
Change In Account Payable,44875000.0,-40405000.0,51306000.0,-68111000.0,52580000.0,,
Change In Prepaid Assets,1398000.0,3770000.0,1701000.0,1261000.0,4502000.0,,
Other Non Cash Items,3438000.0,3429000.0,3455000.0,3378000.0,3235000.0,,
Stock Based Compensation,5403000.0,11194000.0,10370000.0,4506000.0,5431000.0,,
Unrealized Gain Loss On Investment Securities,-25399000.0,0.0,0.0,21872000.0,-14135000.0,,
Asset Impairment Charge,4074000.0,727000.0,1321000.0,3250000.0,536000.0,,
Depreciation Amortization Depletion,257827000.0,244095000.0,259935000.0,267378000.0,242798000.0,,
Depreciation And Amortization,257827000.0,244095000.0,259935000.0,267378000.0,242798000.0,,
Depreciation,257827000.0,244095000.0,259935000.0,267378000.0,242798000.0,,
Operating Gains Losses,-138425000.0,-53002000.0,-146951000.0,-335378000.0,2265000.0,,
Earnings Losses From Equity Investments,3981000.0,4996000.0,6411000.0,4109000.0,1493000.0,,
Gain Loss On Investment Securities,-142406000.0,-57998000.0,-153362000.0,-339487000.0,772000.0,,
Net Income From Continuing Operations,296868000.0,198785000.0,264798000.0,433871000.0,148517000.0,,
