,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,430000000.0,332000000.0,-8004000000.0,17802000000.0,3351000000.0,,
Repurchase Of Capital Stock,,,,,,,0.0
Repayment Of Debt,-3185000000.0,-4632000000.0,-2608000000.0,-6109000000.0,-4405000000.0,,
Issuance Of Debt,3223000000.0,2093000000.0,2561000000.0,2554000000.0,1725000000.0,,
Capital Expenditure,-35095000000.0,-32183000000.0,-25019000000.0,-27834000000.0,-22620000000.0,,
Interest Paid Supplemental Data,377000000.0,647000000.0,362000000.0,771000000.0,384000000.0,,
Income Tax Paid Supplemental Data,1136000000.0,4761000000.0,877000000.0,4146000000.0,2004000000.0,,
End Cash Position,70464000000.0,61453000000.0,69893000000.0,82312000000.0,78677000000.0,,
Beginning Cash Position,61453000000.0,69893000000.0,82312000000.0,78677000000.0,71673000000.0,,
Effect Of Exchange Rate Changes,-397000000.0,1008000000.0,416000000.0,-1250000000.0,690000000.0,,
Changes In Cash,9408000000.0,-9448000000.0,-12835000000.0,4885000000.0,6314000000.0,,
Financing Cash Flow,-44000000.0,-2539000000.0,-47000000.0,-3308000000.0,-2758000000.0,,
Cash Flow From Continuing Financing Activities,-44000000.0,-2539000000.0,-47000000.0,-3308000000.0,-2758000000.0,,
Net Other Financing Charges,-82000000.0,,,,-78000000.0,-79000000.0,-90000000.0
Net Common Stock Issuance,,,,,,,0.0
Common Stock Payments,,,,,,,0.0
Net Issuance Payments Of Debt,38000000.0,-2539000000.0,-47000000.0,-3555000000.0,-2680000000.0,,
Net Short Term Debt Issuance,1397000000.0,701000000.0,-267000000.0,-53000000.0,-95000000.0,,
Short Term Debt Payments,-1826000000.0,-1392000000.0,-2082000000.0,-2607000000.0,-1820000000.0,,
Short Term Debt Issuance,3223000000.0,2093000000.0,1815000000.0,2554000000.0,1725000000.0,,
Net Long Term Debt Issuance,-1359000000.0,-3240000000.0,220000000.0,-3502000000.0,-2585000000.0,,
Long Term Debt Payments,-1359000000.0,-3240000000.0,-526000000.0,-3502000000.0,-2585000000.0,,
Long Term Debt Issuance,0.0,0.0,746000000.0,0.0,0.0,,
Investing Cash Flow,-26073000000.0,-39424000000.0,-29803000000.0,-37443000000.0,-16899000000.0,,
Cash Flow From Continuing Investing Activities,-26073000000.0,-39424000000.0,-29803000000.0,-37443000000.0,-16899000000.0,,
Net Investment Purchase And Sale,8941000000.0,-6356000000.0,-5596000000.0,-8856000000.0,5001000000.0,,
Sale Of Investment,16367000000.0,11441000000.0,7737000000.0,3677000000.0,8069000000.0,,
Purchase Of Investment,-7426000000.0,-17797000000.0,-13333000000.0,-12533000000.0,-3068000000.0,,
Net Business Purchase And Sale,-786000000.0,-1700000000.0,48000000.0,-2535000000.0,-622000000.0,,
Sale Of Business,,,48000000.0,,,,
Purchase Of Business,-786000000.0,-1700000000.0,,-2535000000.0,-622000000.0,-571000000.0,
Net PPE Purchase And Sale,-34228000000.0,-31368000000.0,-24255000000.0,-26052000000.0,-21278000000.0,,
Sale Of PPE,867000000.0,815000000.0,764000000.0,1782000000.0,1342000000.0,,
Purchase Of PPE,-35095000000.0,-32183000000.0,-25019000000.0,-27834000000.0,-22620000000.0,,
Operating Cash Flow,35525000000.0,32515000000.0,17015000000.0,45636000000.0,25971000000.0,,
Cash Flow From Continuing Operating Activities,35525000000.0,32515000000.0,17015000000.0,45636000000.0,25971000000.0,,
Change In Working Capital,-7323000000.0,-6163000000.0,-15753000000.0,7100000000.0,-6674000000.0,,
Change In Other Working Capital,-632000000.0,-119000000.0,728000000.0,1611000000.0,421000000.0,,
Change In Other Current Assets,-4039000000.0,-2971000000.0,-3402000000.0,-4190000000.0,-4537000000.0,,
Change In Payables And Accrued Expense,152000000.0,2106000000.0,-13104000000.0,12768000000.0,-348000000.0,,
Change In Accrued Expense,-1999000000.0,-4952000000.0,-4061000000.0,4042000000.0,129000000.0,,
Change In Payable,2151000000.0,7058000000.0,-9043000000.0,8726000000.0,-477000000.0,,
Change In Account Payable,2151000000.0,7058000000.0,-9043000000.0,8726000000.0,-477000000.0,,
Change In Inventory,-827000000.0,-4054000000.0,-1222000000.0,934000000.0,-1509000000.0,,
Change In Receivables,-1977000000.0,-1125000000.0,1247000000.0,-4023000000.0,-701000000.0,,
Changes In Account Receivables,-1977000000.0,-1125000000.0,1247000000.0,-4023000000.0,-701000000.0,,
Other Non Cash Items,-10112000000.0,-1258000000.0,-2817000000.0,-486000000.0,-141000000.0,,
Stock Based Compensation,4847000000.0,6534000000.0,3689000000.0,4995000000.0,5333000000.0,,
Deferred Tax,10130000000.0,11000000.0,507000000.0,-1608000000.0,-1317000000.0,,
Deferred Income Tax,10130000000.0,11000000.0,507000000.0,-1608000000.0,-1317000000.0,,
Depreciation Amortization Depletion,16796000000.0,15227000000.0,14262000000.0,15631000000.0,13442000000.0,,
Depreciation And Amortization,16796000000.0,15227000000.0,14262000000.0,15631000000.0,13442000000.0,,
Net Income From Continuing Operations,21187000000.0,18164000000.0,17127000000.0,20004000000.0,15328000000.0,,
