,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-44520000.0,0.0,-1368000.0,0.0,3916125.501642,,
Tax Rate For Calcs,0.21,0.143275,0.171,0.164,0.130974,,
Normalized EBITDA,397000000.0,464000000.0,427000000.0,330000000.0,366500000.0,,
Total Unusual Items,-212000000.0,0.0,-8000000.0,,29900000.0,-5000000.0,
Total Unusual Items Excluding Goodwill,-212000000.0,0.0,-8000000.0,,29900000.0,-5000000.0,
Net Income From Continuing Operation Net Minority Interest,138000000.0,295000000.0,252000000.0,184000000.0,239100000.0,,
Reconciled Depreciation,85000000.0,81000000.0,81000000.0,78000000.0,81200000.0,,
Reconciled Cost Of Revenue,708000000.0,1268000000.0,1191000000.0,1159000000.0,1264900000.0,,
EBITDA,185000000.0,464000000.0,419000000.0,330000000.0,396400000.0,,
EBIT,100000000.0,383000000.0,338000000.0,252000000.0,315200000.0,,
Net Interest Income,-34000000.0,-37000000.0,-37000000.0,-35000000.0,-37100000.0,,
Interest Expense,37000000.0,41000000.0,39000000.0,39000000.0,41100000.0,,
Interest Income,3000000.0,4000000.0,2000000.0,4000000.0,4000000.0,,
Normalized Income,305480000.0,295000000.0,258632000.0,184000000.0,213116125.501642,,
Net Income From Continuing And Discontinued Operation,138000000.0,295000000.0,252000000.0,184000000.0,239100000.0,,
Total Expenses,1858000000.0,1766000000.0,1660000000.0,1635000000.0,1751800000.0,,
Diluted Average Shares,,113000000.0,113300000.0,113500000.0,113700000.0,114200000.0,
Basic Average Shares,,112500000.0,112900000.0,113000000.0,113067383.0,113700000.0,
Diluted EPS,,2.6,2.22,1.61,2.09,2.02,
Basic EPS,,2.61,2.22,1.62,2.114668,2.03,
Diluted NI Availto Com Stockholders,139000000.0,294000000.0,251000000.0,183000000.0,238000000.0,,
Net Income Common Stockholders,139000000.0,294000000.0,251000000.0,183000000.0,238000000.0,,
Otherunder Preferred Stock Dividend,-1000000.0,1000000.0,1000000.0,1000000.0,1100000.0,,
Net Income,138000000.0,295000000.0,252000000.0,184000000.0,239100000.0,,
Minority Interests,108000000.0,2000000.0,4000000.0,6000000.0,900000.0,,
Net Income Including Noncontrolling Interests,30000000.0,293000000.0,248000000.0,178000000.0,238200000.0,,
Net Income Continuous Operations,30000000.0,293000000.0,248000000.0,178000000.0,238200000.0,,
Tax Provision,33000000.0,49000000.0,51000000.0,35000000.0,35900000.0,,
Pretax Income,63000000.0,342000000.0,299000000.0,213000000.0,274100000.0,,
Other Income Expense,-361000000.0,1000000.0,-5000000.0,2000000.0,27500000.0,,
Other Non Operating Income Expenses,-149000000.0,1000000.0,3000000.0,2000000.0,-2400000.0,,
Special Income Charges,-212000000.0,0.0,-5000000.0,,,0.0,-7000000.0
Restructuring And Mergern Acquisition,-12000000.0,0.0,5000000.0,,,0.0,7000000.0
Gain On Sale Of Security,0.0,,-3000000.0,,-800000.0,-5000000.0,3000000.0
Net Non Operating Interest Income Expense,-34000000.0,-37000000.0,-37000000.0,-35000000.0,-37100000.0,,
Interest Expense Non Operating,37000000.0,41000000.0,39000000.0,39000000.0,41100000.0,,
Interest Income Non Operating,3000000.0,4000000.0,2000000.0,4000000.0,4000000.0,,
Operating Income,458000000.0,378000000.0,341000000.0,246000000.0,283700000.0,,
Operating Expense,1150000000.0,498000000.0,469000000.0,476000000.0,486900000.0,,
Selling General And Administration,471000000.0,498000000.0,469000000.0,476000000.0,486900000.0,,
General And Administrative Expense,,,,,,495700000.0,496500000.0
Other Gand A,,,,,,500600000.0,501400000.0
Salaries And Wages,,,,,,-4900000.0,-4900000.0
Gross Profit,1608000000.0,876000000.0,810000000.0,722000000.0,770600000.0,,
Cost Of Revenue,708000000.0,1268000000.0,1191000000.0,1159000000.0,1264900000.0,,
Total Revenue,2316000000.0,2144000000.0,2001000000.0,1881000000.0,2035500000.0,,
Operating Revenue,2316000000.0,2144000000.0,2001000000.0,1881000000.0,2035500000.0,,
