,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Ordinary Shares Number,444748414.0,446335925.0,450542867.0,454362645.0,457834271.0,
Share Issued,444748414.0,446335925.0,450542867.0,454362645.0,457834271.0,
Net Debt,2235000000.0,1251000000.0,2386000000.0,3878000000.0,3147000000.0,
Total Debt,7452000000.0,7465000000.0,8107000000.0,8122000000.0,8136000000.0,
Tangible Book Value,5611000000.0,5354000000.0,4857000000.0,4932000000.0,4699000000.0,
Invested Capital,18811000000.0,18564000000.0,18727000000.0,18695000000.0,18475000000.0,
Working Capital,5508000000.0,5532000000.0,5182000000.0,4940000000.0,4788000000.0,
Net Tangible Assets,5611000000.0,5354000000.0,4857000000.0,4932000000.0,4699000000.0,
Capital Lease Obligations,849000000.0,863000000.0,906000000.0,922000000.0,937000000.0,
Common Stock Equity,12208000000.0,11962000000.0,11526000000.0,11495000000.0,11276000000.0,
Total Capitalization,18811000000.0,18564000000.0,18127000000.0,18095000000.0,17875000000.0,
Total Equity Gross Minority Interest,12392000000.0,12355000000.0,11866000000.0,11811000000.0,11578000000.0,
Minority Interest,184000000.0,393000000.0,340000000.0,316000000.0,302000000.0,
Stockholders Equity,12208000000.0,11962000000.0,11526000000.0,11495000000.0,11276000000.0,
Gains Losses Not Affecting Retained Earnings,-124000000.0,-124000000.0,-105000000.0,-108000000.0,-103000000.0,
Other Equity Adjustments,-124000000.0,-124000000.0,-105000000.0,-108000000.0,-103000000.0,
Retained Earnings,4771000000.0,4479000000.0,3999000000.0,3949000000.0,3734000000.0,
Additional Paid In Capital,7557000000.0,7603000000.0,7628000000.0,7650000000.0,7641000000.0,
Capital Stock,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,
Common Stock,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,
Total Liabilities Net Minority Interest,10374000000.0,10840000000.0,11501000000.0,11211000000.0,10960000000.0,
Total Non Current Liabilities Net Minority Interest,7913000000.0,7943000000.0,7934000000.0,7914000000.0,7955000000.0,
Other Non Current Liabilities,224000000.0,243000000.0,217000000.0,203000000.0,218000000.0,
Employee Benefits,278000000.0,276000000.0,261000000.0,259000000.0,277000000.0,
Non Current Pension And Other Postretirement Benefit Plans,278000000.0,276000000.0,261000000.0,259000000.0,277000000.0,
Long Term Debt And Capital Lease Obligation,7411000000.0,7424000000.0,7456000000.0,7452000000.0,7460000000.0,
Long Term Capital Lease Obligation,808000000.0,822000000.0,855000000.0,852000000.0,861000000.0,
Long Term Debt,6603000000.0,6602000000.0,6601000000.0,6600000000.0,6599000000.0,
Current Liabilities,2461000000.0,2897000000.0,3567000000.0,3297000000.0,3005000000.0,
Other Current Liabilities,358000000.0,406000000.0,387000000.0,434000000.0,501000000.0,
Current Deferred Liabilities,378000000.0,299000000.0,253000000.0,236000000.0,328000000.0,
Current Deferred Revenue,378000000.0,299000000.0,253000000.0,236000000.0,328000000.0,
Current Debt And Capital Lease Obligation,41000000.0,41000000.0,651000000.0,670000000.0,676000000.0,
Current Capital Lease Obligation,41000000.0,41000000.0,51000000.0,70000000.0,76000000.0,
Current Debt,,,600000000.0,600000000.0,600000000.0,599000000.0
Other Current Borrowings,,,600000000.0,600000000.0,600000000.0,599000000.0
Payables And Accrued Expenses,1684000000.0,2151000000.0,2276000000.0,1957000000.0,1500000000.0,
Current Accrued Expenses,916000000.0,1081000000.0,959000000.0,974000000.0,814000000.0,
Payables,768000000.0,1070000000.0,1317000000.0,983000000.0,686000000.0,
Other Payable,768000000.0,1070000000.0,1317000000.0,983000000.0,686000000.0,
Total Assets,22766000000.0,23195000000.0,23367000000.0,23022000000.0,22538000000.0,
Total Non Current Assets,14797000000.0,14766000000.0,14618000000.0,14785000000.0,14745000000.0,
Other Non Current Assets,1428000000.0,1297000000.0,1356000000.0,1433000000.0,1467000000.0,
Non Current Deferred Assets,2631000000.0,2721000000.0,2712000000.0,2729000000.0,2772000000.0,
