,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.171,0.202,0.21,0.150408,0.15,
Normalized EBITDA,919700000.0,898700000.0,719000000.0,859600000.0,693500000.0,
Net Income From Continuing Operation Net Minority Interest,704400000.0,658400000.0,698400000.0,685700000.0,565100000.0,
Reconciled Depreciation,160000000.0,155300000.0,140900000.0,124700000.0,116200000.0,
Reconciled Cost Of Revenue,842700000.0,822100000.0,795700000.0,771300000.0,664200000.0,
EBITDA,919700000.0,898700000.0,719000000.0,859600000.0,693500000.0,
EBIT,759700000.0,743400000.0,578100000.0,734900000.0,577300000.0,
Net Interest Income,95500000.0,88700000.0,90400000.0,74900000.0,93700000.0,
Interest Income,95500000.0,88700000.0,90400000.0,74900000.0,93700000.0,
Normalized Income,704400000.0,658400000.0,698400000.0,685700000.0,565100000.0,
Net Income From Continuing And Discontinued Operation,704400000.0,658400000.0,698400000.0,685700000.0,565100000.0,
Total Expenses,1745400000.0,1696600000.0,1675300000.0,1678600000.0,1460800000.0,
Total Operating Income As Reported,759700000.0,743400000.0,578100000.0,734900000.0,577300000.0,
Diluted Average Shares,361800000.0,364100000.0,364600000.0,363900000.0,362700000.0,
Basic Average Shares,356600000.0,358500000.0,357500000.0,356400000.0,355800000.0,
Diluted EPS,1.95,1.81,1.92,1.88,1.56,
Basic EPS,1.98,1.84,1.95,1.92,1.59,
Diluted NI Availto Com Stockholders,704400000.0,658400000.0,698400000.0,685700000.0,565100000.0,
Net Income Common Stockholders,704400000.0,658400000.0,698400000.0,685700000.0,565100000.0,
Net Income,704400000.0,658400000.0,698400000.0,685700000.0,565100000.0,
Minority Interests,-4800000.0,-5800000.0,-5300000.0,-2300000.0,-5500000.0,
Net Income Including Noncontrolling Interests,709200000.0,664200000.0,703700000.0,688000000.0,570600000.0,
Net Income Continuous Operations,709200000.0,664200000.0,703700000.0,688000000.0,570600000.0,
Tax Provision,146000000.0,167900000.0,-35200000.0,121800000.0,100400000.0,
Pretax Income,855200000.0,832100000.0,668500000.0,809800000.0,671000000.0,
Net Non Operating Interest Income Expense,95500000.0,88700000.0,90400000.0,74900000.0,93700000.0,
Total Other Finance Cost,,,,,-93700000.0,-69100000.0
Interest Income Non Operating,95500000.0,88700000.0,90400000.0,74900000.0,93700000.0,
Operating Income,759700000.0,743400000.0,578100000.0,734900000.0,577300000.0,
Operating Expense,902700000.0,874500000.0,879600000.0,907300000.0,796600000.0,
Research And Development,329400000.0,313300000.0,316200000.0,294700000.0,286000000.0,
Selling General And Administration,573300000.0,561200000.0,563400000.0,612600000.0,510600000.0,
Gross Profit,1662400000.0,1617900000.0,1457700000.0,1642200000.0,1373900000.0,
Cost Of Revenue,842700000.0,822100000.0,795700000.0,771300000.0,664200000.0,
Total Revenue,2505100000.0,2440000000.0,2253400000.0,2413500000.0,2038100000.0,
Operating Revenue,2505100000.0,2440000000.0,2253400000.0,2413500000.0,2038100000.0,
