,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,1238100000.0,1176100000.0,613300000.0,1018511000.0,1167492000.0,,
Repurchase Of Capital Stock,0.0,-195900000.0,-787100000.0,-123796000.0,-65123000.0,,
Capital Expenditure,-30100000.0,-24000000.0,-28400000.0,-12452000.0,-6980000.0,,
End Cash Position,2328000000.0,2226900000.0,1846500000.0,2763768000.0,3176538000.0,,
Beginning Cash Position,2226900000.0,1846500000.0,2763800000.0,3176538000.0,2429900000.0,,
Effect Of Exchange Rate Changes,-1600000.0,2600000.0,700000.0,-3756000.0,1689000.0,,
Changes In Cash,102700000.0,377800000.0,-918000000.0,-409014000.0,744985000.0,,
Financing Cash Flow,20600000.0,-197200000.0,-793800000.0,-130036000.0,-55574000.0,,
Cash Flow From Continuing Financing Activities,20600000.0,-197200000.0,-793800000.0,-130036000.0,-55574000.0,,
Net Other Financing Charges,-5000000.0,-4500000.0,-34800000.0,-10920000.0,-11452000.0,,
Proceeds From Stock Option Exercised,25600000.0,3200000.0,28100000.0,4680000.0,21001000.0,,
Net Common Stock Issuance,0.0,-195900000.0,-787100000.0,-123796000.0,-65123000.0,,
Common Stock Payments,0.0,-195900000.0,-787100000.0,-123796000.0,-65123000.0,,
Investing Cash Flow,-1186100000.0,-625100000.0,-765900000.0,-1309941000.0,-373913000.0,,
Cash Flow From Continuing Investing Activities,-1186100000.0,-625100000.0,-765900000.0,-1309941000.0,-373913000.0,,
Net Other Investing Changes,,,,0.0,-5628000.0,0.0,-1000000.0
Net Investment Purchase And Sale,-1146000000.0,-301100000.0,-737500000.0,-1297489000.0,-361305000.0,,
Sale Of Investment,964600000.0,859100000.0,808000000.0,635220000.0,482813000.0,,
Purchase Of Investment,-2110600000.0,-1160200000.0,-1545500000.0,-1932709000.0,-844118000.0,,
Net Business Purchase And Sale,0.0,,,,,,
Purchase Of Business,0.0,,,,,,
Net PPE Purchase And Sale,-30100000.0,-24000000.0,-28400000.0,-12452000.0,-6980000.0,,
Purchase Of PPE,-30100000.0,-24000000.0,-28400000.0,-12452000.0,-6980000.0,,
Operating Cash Flow,1268200000.0,1200100000.0,641700000.0,1030963000.0,1174472000.0,,
Cash Flow From Continuing Operating Activities,1268200000.0,1200100000.0,641700000.0,1030963000.0,1174472000.0,,
Change In Working Capital,131200000.0,453000000.0,-159700000.0,240834000.0,485248000.0,,
Change In Other Working Capital,519100000.0,602700000.0,538700000.0,157818000.0,448290000.0,,
Change In Other Current Liabilities,69300000.0,123600000.0,-173300000.0,43395000.0,92428000.0,,
Change In Other Current Assets,-280500000.0,-289500000.0,-113700000.0,-61123000.0,-80519000.0,,
Change In Payables And Accrued Expense,-214300000.0,305700000.0,6700000.0,174935000.0,-164470000.0,,
Change In Accrued Expense,,,,,2498000.0,49491000.0,-136554000.0
Change In Payable,-214300000.0,305700000.0,6700000.0,90370000.0,-79905000.0,,
Change In Account Payable,-61900000.0,153300000.0,6700000.0,90370000.0,-5805000.0,,
Change In Inventory,-96600000.0,-101800000.0,-122700000.0,-64610000.0,83818000.0,,
Change In Receivables,134200000.0,-187700000.0,-295400000.0,-9581000.0,105701000.0,,
Changes In Account Receivables,134200000.0,-187700000.0,-295400000.0,-9581000.0,105701000.0,,
Other Non Cash Items,-2500000.0,-8900000.0,-12100000.0,5018000.0,20421000.0,,
Stock Based Compensation,127900000.0,85200000.0,93000000.0,100734000.0,98130000.0,,
Amortization Of Securities,,,,-15859000.0,-16766000.0,-15425000.0,-12418000.0
Deferred Tax,135400000.0,-230800000.0,-107100000.0,-116148000.0,-148226000.0,,
Deferred Income Tax,135400000.0,-230800000.0,-107100000.0,-116148000.0,-148226000.0,,
Depreciation Amortization Depletion,23200000.0,12800000.0,13800000.0,15388000.0,15550000.0,,
Depreciation And Amortization,23200000.0,12800000.0,13800000.0,15388000.0,15550000.0,,
Net Income From Continuing Operations,853000000.0,888800000.0,813800000.0,800996000.0,747958000.0,,
