,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-20161.290323,0.0,-30303.030303,0.0,0.0
Tax Rate For Calcs,0.020161,0.21,0.030303,0.210227,0.21
Normalized EBITDA,429000000.0,322000000.0,309000000.0,258000000.0,245000000.0
Total Unusual Items,-1000000.0,0.0,-1000000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-1000000.0,0.0,-1000000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,244000000.0,285000000.0,193000000.0,141000000.0,162000000.0
Reconciled Depreciation,169000000.0,159000000.0,152000000.0,141000000.0,138000000.0
Reconciled Cost Of Revenue,1687000000.0,1616000000.0,1500000000.0,1453000000.0,1374000000.0
EBITDA,428000000.0,322000000.0,308000000.0,258000000.0,245000000.0
EBIT,259000000.0,163000000.0,156000000.0,117000000.0,107000000.0
Net Interest Income,71000000.0,49000000.0,49000000.0,51000000.0,54000000.0
Interest Income,71000000.0,49000000.0,49000000.0,51000000.0,54000000.0
Normalized Income,244979838.709677,285000000.0,193969696.969697,141000000.0,162000000.0
Net Income From Continuing And Discontinued Operation,244000000.0,285000000.0,193000000.0,141000000.0,162000000.0
Total Expenses,3187000000.0,3121000000.0,2876000000.0,2756000000.0,2599000000.0
Total Operating Income As Reported,258000000.0,163000000.0,155000000.0,117000000.0,107000000.0
Diluted Average Shares,441812000.0,438377000.0,435563000.0,417056000.0,413106000.0
Basic Average Shares,428911000.0,425113000.0,421422000.0,417056000.0,413106000.0
Diluted EPS,0.55,0.65,0.44,0.34,0.38
Basic EPS,0.57,0.67,0.46,0.34,0.38
Diluted NI Availto Com Stockholders,244000000.0,285000000.0,193000000.0,141000000.0,162000000.0
Net Income Common Stockholders,244000000.0,285000000.0,193000000.0,141000000.0,162000000.0
Net Income,244000000.0,285000000.0,193000000.0,141000000.0,162000000.0
Minority Interests,1000000.0,1000000.0,1000000.0,2000000.0,1000000.0
Net Income Including Noncontrolling Interests,243000000.0,284000000.0,192000000.0,139000000.0,161000000.0
Net Income Continuous Operations,243000000.0,284000000.0,192000000.0,139000000.0,161000000.0
Tax Provision,5000000.0,-13000000.0,6000000.0,37000000.0,-6000000.0
Pretax Income,248000000.0,271000000.0,198000000.0,176000000.0,155000000.0
Other Income Expense,-82000000.0,59000000.0,-7000000.0,8000000.0,-6000000.0
Other Non Operating Income Expenses,-81000000.0,59000000.0,-6000000.0,8000000.0,-6000000.0
Special Income Charges,-1000000.0,0.0,-1000000.0,0.0,0.0
Restructuring And Mergern Acquisition,1000000.0,0.0,1000000.0,0.0,0.0
Net Non Operating Interest Income Expense,71000000.0,49000000.0,49000000.0,51000000.0,54000000.0
Interest Income Non Operating,71000000.0,49000000.0,49000000.0,51000000.0,54000000.0
Operating Income,259000000.0,163000000.0,156000000.0,117000000.0,107000000.0
Operating Expense,1500000000.0,1505000000.0,1376000000.0,1303000000.0,1225000000.0
Depreciation Amortization Depletion Income Statement,169000000.0,159000000.0,152000000.0,141000000.0,138000000.0
Depreciation And Amortization In Income Statement,169000000.0,159000000.0,152000000.0,141000000.0,138000000.0
Research And Development,355000000.0,351000000.0,306000000.0,297000000.0,289000000.0
Selling General And Administration,976000000.0,995000000.0,918000000.0,865000000.0,798000000.0
Selling And Marketing Expense,576000000.0,607000000.0,586000000.0,541000000.0,483000000.0
General And Administrative Expense,400000000.0,388000000.0,332000000.0,324000000.0,315000000.0
Other Gand A,400000000.0,388000000.0,332000000.0,324000000.0,315000000.0
Gross Profit,1759000000.0,1668000000.0,1532000000.0,1420000000.0,1332000000.0
Cost Of Revenue,1687000000.0,1616000000.0,1500000000.0,1453000000.0,1374000000.0
Total Revenue,3446000000.0,3284000000.0,3032000000.0,2873000000.0,2706000000.0
Operating Revenue,3446000000.0,3284000000.0,3032000000.0,2873000000.0,2706000000.0
