,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,634000000.0,71000000.0,789000000.0,460000000.0,655000000.0
Repurchase Of Capital Stock,-455000000.0,-274000000.0,-185000000.0,-329000000.0,-243000000.0
Repayment Of Debt,-300000000.0,-200000000.0,-450000000.0,0.0,-600000000.0
Issuance Of Debt,300000000.0,0.0,450000000.0,0.0,350000000.0
Capital Expenditure,-57000000.0,-46000000.0,-41000000.0,-50000000.0,-56000000.0
Interest Paid Supplemental Data,446000000.0,449000000.0,499000000.0,544000000.0,526000000.0
Income Tax Paid Supplemental Data,137000000.0,364000000.0,9000000.0,116000000.0,175000000.0
End Cash Position,12965000000.0,13087000000.0,13580000000.0,14348000000.0,12736000000.0
Beginning Cash Position,13087000000.0,13580000000.0,14348000000.0,12736000000.0,13706000000.0
Effect Of Exchange Rate Changes,197000000.0,65000000.0,-214000000.0,119000000.0,-11000000.0
Changes In Cash,-319000000.0,-558000000.0,-554000000.0,1493000000.0,-959000000.0
Financing Cash Flow,292000000.0,-16000000.0,-447000000.0,1194000000.0,-1022000000.0
Cash Flow From Continuing Financing Activities,292000000.0,-16000000.0,-447000000.0,1194000000.0,-1022000000.0
Net Other Financing Charges,-3000000.0,2000000.0,-7000000.0,0.0,-1000000.0
Proceeds From Stock Option Exercised,7000000.0,9000000.0,10000000.0,9000000.0,9000000.0
Cash Dividends Paid,-103000000.0,-106000000.0,-105000000.0,-95000000.0,-95000000.0
Net Preferred Stock Issuance,,,,0.0,
Preferred Stock Payments,,,,0.0,
Net Common Stock Issuance,-455000000.0,-274000000.0,-185000000.0,-329000000.0,-243000000.0
Common Stock Payments,-455000000.0,-274000000.0,-185000000.0,-329000000.0,-243000000.0
Net Issuance Payments Of Debt,0.0,-200000000.0,0.0,0.0,-250000000.0
Net Long Term Debt Issuance,0.0,-200000000.0,0.0,0.0,-50000000.0
Long Term Debt Payments,-300000000.0,-200000000.0,-450000000.0,0.0,-600000000.0
Long Term Debt Issuance,300000000.0,0.0,450000000.0,0.0,550000000.0
Investing Cash Flow,-1302000000.0,-659000000.0,-937000000.0,-211000000.0,-648000000.0
Cash Flow From Continuing Investing Activities,-1302000000.0,-659000000.0,-937000000.0,-211000000.0,-648000000.0
Net Other Investing Changes,-12000000.0,-5000000.0,-40000000.0,5000000.0,5000000.0
Net Investment Purchase And Sale,342000000.0,411000000.0,376000000.0,618000000.0,497000000.0
Sale Of Investment,522000000.0,503000000.0,584000000.0,751000000.0,546000000.0
Purchase Of Investment,-180000000.0,-92000000.0,-208000000.0,-133000000.0,-49000000.0
Net PPE Purchase And Sale,-57000000.0,-46000000.0,-41000000.0,-50000000.0,-56000000.0
Purchase Of PPE,-57000000.0,-46000000.0,-41000000.0,-50000000.0,-56000000.0
Operating Cash Flow,691000000.0,117000000.0,830000000.0,510000000.0,711000000.0
Cash Flow From Continuing Operating Activities,691000000.0,117000000.0,830000000.0,510000000.0,711000000.0
Change In Working Capital,293000000.0,-584000000.0,88000000.0,-75000000.0,157000000.0
Change In Other Working Capital,61000000.0,-89000000.0,136000000.0,-142000000.0,99000000.0
Change In Other Current Liabilities,298000000.0,122000000.0,-529000000.0,345000000.0,219000000.0
Change In Other Current Assets,55000000.0,5000000.0,18000000.0,27000000.0,15000000.0
Change In Payables And Accrued Expense,293000000.0,-81000000.0,119000000.0,19000000.0,-511000000.0
Change In Payable,293000000.0,-81000000.0,119000000.0,19000000.0,-511000000.0
Change In Receivables,-30000000.0,-471000000.0,331000000.0,147000000.0,60000000.0
Other Non Cash Items,-154000000.0,74000000.0,-36000000.0,-77000000.0,-22000000.0
Stock Based Compensation,52000000.0,54000000.0,93000000.0,53000000.0,54000000.0
Deferred Tax,-50000000.0,11000000.0,35000000.0,-55000000.0,-2000000.0
Deferred Income Tax,-50000000.0,11000000.0,35000000.0,-55000000.0,-2000000.0
Depreciation Amortization Depletion,49000000.0,47000000.0,47000000.0,47000000.0,45000000.0
Depreciation And Amortization,49000000.0,47000000.0,47000000.0,47000000.0,45000000.0
Net Income From Continuing Operations,436000000.0,495000000.0,600000000.0,602000000.0,492000000.0
