,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,405445000.0,377428000.0,319038000.0,267538000.0,331181000.0,,
Repurchase Of Capital Stock,-12000.0,-227883000.0,-489280000.0,-119826000.0,-322727000.0,,
Repayment Of Debt,0.0,,,-655939000.0,0.0,-1423298000.0,-76702000.0
Issuance Of Debt,-339382000.0,,,0.0,642251000.0,,
Capital Expenditure,-275989000.0,-268442000.0,-228041000.0,-404017000.0,-336250000.0,,
Interest Paid Supplemental Data,72049000.0,127417000.0,70023000.0,144237000.0,50288000.0,,
Income Tax Paid Supplemental Data,,63087000.0,156000.0,41716000.0,59344000.0,163609000.0,
End Cash Position,2220926000.0,2044645000.0,2357973000.0,2503064000.0,3038063000.0,,
Other Cash Adjustment Outside Changein Cash,,,,0.0,0.0,0.0,0.0
Beginning Cash Position,2044645000.0,2357973000.0,2503064000.0,3038063000.0,2501275000.0,,
Effect Of Exchange Rate Changes,2221000.0,8778000.0,5089000.0,-12147000.0,13533000.0,,
Changes In Cash,174060000.0,-322106000.0,-150180000.0,-522852000.0,523255000.0,,
Financing Cash Flow,-172495000.0,-589686000.0,-470219000.0,-790482000.0,349653000.0,,
Cash Flow From Continuing Financing Activities,-172495000.0,-589686000.0,-470219000.0,-790482000.0,349653000.0,,
Net Other Financing Charges,-122644000.0,-150811000.0,-31313000.0,-119133000.0,49190000.0,,
Net Common Stock Issuance,-12000.0,-227883000.0,-489280000.0,-119826000.0,-322727000.0,,
Common Stock Payments,-12000.0,-227883000.0,-489280000.0,-119826000.0,-322727000.0,,
Net Issuance Payments Of Debt,-49839000.0,-210992000.0,50374000.0,-551523000.0,623190000.0,,
Net Short Term Debt Issuance,-49839000.0,289008000.0,50374000.0,123477000.0,-226810000.0,,
Short Term Debt Payments,,,,,,,-76702000.0
Net Long Term Debt Issuance,0.0,,,-675000000.0,850000000.0,-250000000.0,0.0
Long Term Debt Payments,0.0,,,-675000000.0,0.0,-1500000000.0,0.0
Long Term Debt Issuance,0.0,,,0.0,850000000.0,,
Investing Cash Flow,-334879000.0,-378290000.0,-227040000.0,-403925000.0,-493829000.0,,
Cash Flow From Continuing Investing Activities,-334879000.0,-378290000.0,-227040000.0,-403925000.0,-493829000.0,,
Dividends Received Cfi,69667000.0,567000.0,522000.0,562000.0,560000.0,,
Net Investment Purchase And Sale,-6223000.0,-24959000.0,419000.0,-10177000.0,94341000.0,,
Sale Of Investment,,,419000.0,,,-9329000.0,73048000.0
Net Business Purchase And Sale,-122856000.0,-85487000.0,0.0,0.0,-254271000.0,,
Purchase Of Business,-122856000.0,-85487000.0,0.0,0.0,-254271000.0,,
Net PPE Purchase And Sale,522000.0,31000.0,60000.0,9707000.0,1791000.0,,
Sale Of PPE,522000.0,31000.0,60000.0,9707000.0,1791000.0,,
Capital Expenditure Reported,-275989000.0,-268442000.0,-228041000.0,-404017000.0,-336250000.0,,
Operating Cash Flow,681434000.0,645870000.0,547079000.0,671555000.0,667431000.0,,
Cash Flow From Continuing Operating Activities,681434000.0,645870000.0,547079000.0,671555000.0,667431000.0,,
Dividend Received Cfo,1420000.0,5376000.0,1449000.0,9539000.0,1302000.0,,
Change In Working Capital,80356000.0,11858000.0,-150796000.0,17120000.0,62748000.0,,
Change In Other Working Capital,58417000.0,-20333000.0,49407000.0,-63639000.0,1741000.0,,
Change In Payables And Accrued Expense,-9948000.0,32105000.0,-227015000.0,125234000.0,53617000.0,,
Change In Prepaid Assets,-70785000.0,59083000.0,-70475000.0,68639000.0,-29581000.0,,
Change In Inventory,-147000.0,8050000.0,5507000.0,4304000.0,3149000.0,,
Change In Receivables,102819000.0,-67047000.0,91780000.0,-117418000.0,33822000.0,,
Changes In Account Receivables,102819000.0,-67047000.0,91780000.0,-117418000.0,33822000.0,,
Other Non Cash Items,190368000.0,68700000.0,109599000.0,218168000.0,75170000.0,,
Stock Based Compensation,14275000.0,16456000.0,28653000.0,28504000.0,12395000.0,,
Provisionand Write Offof Assets,9607000.0,18973000.0,10784000.0,11396000.0,19855000.0,,
Deferred Tax,25147000.0,-18216000.0,-9781000.0,-16174000.0,-9195000.0,,
Deferred Income Tax,25147000.0,-18216000.0,-9781000.0,-16174000.0,-9195000.0,,
Depreciation Amortization Depletion,260717000.0,241975000.0,236444000.0,209229000.0,233330000.0,,
Depreciation And Amortization,260717000.0,241975000.0,236444000.0,209229000.0,233330000.0,,
Operating Gains Losses,50140000.0,182654000.0,93996000.0,-44143000.0,27662000.0,,
Earnings Losses From Equity Investments,-31584000.0,-21805000.0,12634000.0,42111000.0,-8406000.0,,
Gain Loss On Investment Securities,2951000.0,-3197000.0,-35029000.0,43371000.0,-54894000.0,,
Net Foreign Currency Exchange Gain Loss,-23002000.0,207531000.0,100923000.0,-156891000.0,65469000.0,,
Gain Loss On Sale Of PPE,101775000.0,125000.0,15468000.0,22192000.0,25493000.0,,
Net Income From Continuing Operations,-206729000.0,118094000.0,226731000.0,237916000.0,244164000.0,,
