,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31
Tax Effect Of Unusual Items,-40513718.070009,-2029498.525074,-36120000.0,-69300000.0,-63630000.0
Tax Rate For Calcs,0.216651,0.023599,0.21,0.21,0.21
Normalized EBITDA,8481000000.0,8106000000.0,8709000000.0,7620000000.0,6697000000.0
Total Unusual Items,-187000000.0,-86000000.0,-172000000.0,-330000000.0,-303000000.0
Total Unusual Items Excluding Goodwill,-187000000.0,-86000000.0,-172000000.0,-330000000.0,-303000000.0
Net Income From Continuing Operation Net Minority Interest,4140000000.0,4965000000.0,5503000000.0,4205000000.0,-1432000000.0
Reconciled Depreciation,2202000000.0,2166000000.0,2174000000.0,2611000000.0,2524000000.0
Reconciled Cost Of Revenue,3554000000.0,3147000000.0,3108000000.0,3254000000.0,3004000000.0
EBITDA,8294000000.0,8020000000.0,8537000000.0,7290000000.0,6394000000.0
EBIT,6092000000.0,5854000000.0,6363000000.0,4679000000.0,3870000000.0
Net Interest Income,-807000000.0,-769000000.0,-873000000.0,-455000000.0,-1064000000.0
Interest Expense,807000000.0,769000000.0,873000000.0,916000000.0,1064000000.0
Normalized Income,4286486281.929991,5048970501.474926,5638880000.0,4465700000.0,-1192630000.0
Net Income From Continuing And Discontinued Operation,4140000000.0,4965000000.0,5503000000.0,4324000000.0,-1875000000.0
Total Expenses,9878000000.0,9089000000.0,8484000000.0,9109000000.0,8981000000.0
Total Operating Income As Reported,5887000000.0,5829000000.0,6260000000.0,4627000000.0,3788000000.0
Diluted Average Shares,4860000000.0,4826000000.0,4836000000.0,4828000000.0,4663000000.0
Basic Average Shares,4714000000.0,4707000000.0,4695000000.0,4679000000.0,4663000000.0
Diluted EPS,0.85,1.03,1.14,0.9,-0.4
Basic EPS,0.88,1.05,1.17,0.92,-0.4
Diluted NI Availto Com Stockholders,4140000000.0,4965000000.0,5503000000.0,4324000000.0,-1875000000.0
Net Income Common Stockholders,4140000000.0,4965000000.0,5503000000.0,4324000000.0,-1875000000.0
Net Income,4140000000.0,4965000000.0,5503000000.0,4324000000.0,-1875000000.0
Net Income Including Noncontrolling Interests,4140000000.0,4965000000.0,5503000000.0,4324000000.0,-1875000000.0
Net Income Discontinuous Operations,0.0,0.0,0.0,119000000.0,-443000000.0
Net Income Continuous Operations,4140000000.0,4965000000.0,5503000000.0,4205000000.0,-1432000000.0
Tax Provision,1145000000.0,120000000.0,-13000000.0,-442000000.0,4238000000.0
Pretax Income,5285000000.0,5085000000.0,5490000000.0,3763000000.0,2806000000.0
Other Income Expense,18000000.0,-61000000.0,-69000000.0,-727000000.0,-221000000.0
Other Non Operating Income Expenses,205000000.0,25000000.0,103000000.0,-397000000.0,82000000.0
Special Income Charges,-187000000.0,-86000000.0,-172000000.0,-318000000.0,-303000000.0
Restructuring And Mergern Acquisition,187000000.0,86000000.0,172000000.0,318000000.0,303000000.0
Net Non Operating Interest Income Expense,-807000000.0,-769000000.0,-873000000.0,-455000000.0,-1064000000.0
Interest Expense Non Operating,807000000.0,769000000.0,873000000.0,916000000.0,1064000000.0
Operating Income,6074000000.0,5915000000.0,6432000000.0,4945000000.0,4091000000.0
Operating Expense,4629000000.0,4282000000.0,3713000000.0,4057000000.0,4265000000.0
Depreciation Amortization Depletion Income Statement,507000000.0,506000000.0,511000000.0,813000000.0,812000000.0
Depreciation And Amortization In Income Statement,507000000.0,506000000.0,511000000.0,813000000.0,812000000.0
Amortization,507000000.0,506000000.0,511000000.0,813000000.0,812000000.0
Amortization Of Intangibles Income Statement,507000000.0,506000000.0,511000000.0,813000000.0,812000000.0
Research And Development,3050000000.0,2693000000.0,2253000000.0,2234000000.0,2353000000.0
Selling General And Administration,1072000000.0,1083000000.0,949000000.0,1010000000.0,1100000000.0
Gross Profit,10703000000.0,10197000000.0,10145000000.0,9002000000.0,8356000000.0
Cost Of Revenue,5249000000.0,4807000000.0,4771000000.0,5052000000.0,4716000000.0
Total Revenue,15952000000.0,15004000000.0,14916000000.0,14054000000.0,13072000000.0
Operating Revenue,15952000000.0,15004000000.0,14916000000.0,14054000000.0,13072000000.0
