,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,256826000.0,206969000.0,90449000.0,252741000.0,90767000.0,,
Repurchase Of Capital Stock,-111490000.0,-81067000.0,-47700000.0,0.0,0.0,,
Repayment Of Debt,-823000000.0,-594800000.0,-670000000.0,-925000000.0,-856500000.0,,
Issuance Of Debt,652000000.0,558800000.0,682000000.0,741000000.0,808500000.0,,
Capital Expenditure,-18620000.0,-20159000.0,-16082000.0,-15189000.0,-17288000.0,,
End Cash Position,136837000.0,155993000.0,129942000.0,145762000.0,131704000.0,,
Other Cash Adjustment Outside Changein Cash,0.0,0.0,10776000.0,671000.0,-10978000.0,,
Beginning Cash Position,155993000.0,129942000.0,145762000.0,131704000.0,113166000.0,,
Effect Of Exchange Rate Changes,-451000.0,5556000.0,1429000.0,-7499000.0,2928000.0,,
Changes In Cash,-18705000.0,20495000.0,-28025000.0,20886000.0,26588000.0,,
Financing Cash Flow,-275531000.0,-186474000.0,-146211000.0,-231855000.0,-64179000.0,,
Cash Flow From Continuing Financing Activities,-275531000.0,-186474000.0,-146211000.0,-231855000.0,-64179000.0,,
Net Other Financing Charges,-3393000.0,-4760000.0,-49829000.0,-8315000.0,-4094000.0,,
Proceeds From Stock Option Exercised,85050000.0,10218000.0,16808000.0,34976000.0,60888000.0,,
Cash Dividends Paid,-74698000.0,-74865000.0,-77490000.0,-74516000.0,-72973000.0,,
Common Stock Dividend Paid,-74698000.0,-74865000.0,-77490000.0,-74516000.0,-72973000.0,,
Net Common Stock Issuance,-111490000.0,-81067000.0,-47700000.0,0.0,0.0,,
Common Stock Payments,-111490000.0,-81067000.0,-47700000.0,0.0,0.0,,
Net Issuance Payments Of Debt,-171000000.0,-36000000.0,12000000.0,-184000000.0,-48000000.0,,
Net Short Term Debt Issuance,-3000000.0,-36000000.0,12000000.0,-194000000.0,-38000000.0,,
Short Term Debt Payments,-311000000.0,-594800000.0,-670000000.0,-925000000.0,-846500000.0,,
Short Term Debt Issuance,308000000.0,558800000.0,682000000.0,731000000.0,808500000.0,,
Net Long Term Debt Issuance,,,,10000000.0,,,
Long Term Debt Payments,,,,0.0,,,
Investing Cash Flow,-18620000.0,-20159000.0,11655000.0,-15189000.0,-17288000.0,,
Cash Flow From Continuing Investing Activities,-18620000.0,-20159000.0,11655000.0,-15189000.0,-17288000.0,,
Net Business Purchase And Sale,0.0,0.0,27737000.0,,,0.0,0.0
Sale Of Business,0.0,0.0,27737000.0,,,0.0,0.0
Net Intangibles Purchase And Sale,-12645000.0,-12867000.0,-12734000.0,-12513000.0,-12549000.0,,
Purchase Of Intangibles,-12645000.0,-12867000.0,-12734000.0,-12513000.0,-12549000.0,,
Net PPE Purchase And Sale,-5975000.0,-7292000.0,-3348000.0,-2676000.0,-4739000.0,,
Sale Of PPE,,,,0.0,,,
Purchase Of PPE,-5975000.0,-7292000.0,-3348000.0,-2676000.0,-4739000.0,,
Operating Cash Flow,275446000.0,227128000.0,106531000.0,267930000.0,108055000.0,,
Cash Flow From Continuing Operating Activities,275446000.0,227128000.0,106531000.0,267930000.0,108055000.0,,
Change In Working Capital,60321000.0,24409000.0,-93613000.0,154607000.0,-86943000.0,,
Change In Other Working Capital,2126000.0,178000.0,426000.0,-204000.0,581000.0,,
Change In Other Current Liabilities,-17857000.0,-5229000.0,-26615000.0,10993000.0,-9165000.0,,
Change In Other Current Assets,17771000.0,5389000.0,19315000.0,-11821000.0,8977000.0,,
Change In Payables And Accrued Expense,26751000.0,69714000.0,-8041000.0,-190519000.0,21784000.0,,
Change In Accrued Expense,50277000.0,-4257000.0,-86185000.0,-38090000.0,56097000.0,,
Change In Payable,-23526000.0,73971000.0,78144000.0,-152429000.0,-34313000.0,,
Change In Account Payable,-42078000.0,62550000.0,58699000.0,-157340000.0,-45007000.0,,
Change In Tax Payable,18552000.0,11421000.0,19445000.0,4911000.0,10694000.0,,
Change In Income Tax Payable,18552000.0,11421000.0,19445000.0,4911000.0,10694000.0,,
Change In Prepaid Assets,1413000.0,-16940000.0,-10994000.0,36152000.0,16554000.0,,
Change In Receivables,30117000.0,-28703000.0,-67704000.0,310006000.0,-125674000.0,,
Changes In Account Receivables,18677000.0,-37400000.0,-70602000.0,233804000.0,-108017000.0,,
Other Non Cash Items,-82000.0,589000.0,6665000.0,8837000.0,1004000.0,,
Excess Tax Benefit From Stock Based Compensation,-7466000.0,-1123000.0,-7032000.0,-3902000.0,-3235000.0,,
Stock Based Compensation,18746000.0,20882000.0,23146000.0,20341000.0,22004000.0,,
Provisionand Write Offof Assets,-34000.0,5290000.0,1315000.0,2933000.0,-543000.0,,
Deferred Tax,15145000.0,-256000.0,15675000.0,-73034000.0,6359000.0,,
Deferred Income Tax,15145000.0,-256000.0,15675000.0,-73034000.0,6359000.0,,
Depreciation Amortization Depletion,25829000.0,24866000.0,25642000.0,24280000.0,23948000.0,,
Depreciation And Amortization,25829000.0,24866000.0,25642000.0,24280000.0,23948000.0,,
Operating Gains Losses,0.0,0.0,-569000.0,-15438000.0,,,
Gain Loss On Sale Of Business,,,-569000.0,,,,0.0
Net Income From Continuing Operations,162987000.0,152471000.0,135302000.0,149306000.0,97229000.0,,
