,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,1242000000.0,1242000000.0,1245000000.0,1246265857.0,1246000000.0,,
Share Issued,1242000000.0,1242000000.0,1245000000.0,1246265857.0,1246000000.0,,
Net Debt,17611000000.0,19802000000.0,17026000000.0,16720000000.0,18212000000.0,,
Total Debt,24941000000.0,24946000000.0,24952000000.0,26711000000.0,23249000000.0,,
Tangible Book Value,-4743000000.0,-7206000000.0,-8506000000.0,-8932000000.0,-10385000000.0,,
Invested Capital,46481000000.0,44621000000.0,44114000000.0,46041000000.0,41723000000.0,,
Working Capital,5577000000.0,3529000000.0,4558000000.0,7169000000.0,3055000000.0,,
Net Tangible Assets,-4743000000.0,-7206000000.0,-8506000000.0,-8932000000.0,-10385000000.0,,
Common Stock Equity,21540000000.0,19675000000.0,19162000000.0,19330000000.0,18474000000.0,,
Total Capitalization,43675000000.0,41815000000.0,41308000000.0,44226000000.0,39911000000.0,,
Total Equity Gross Minority Interest,21456000000.0,19591000000.0,19078000000.0,19246000000.0,18390000000.0,,
Minority Interest,-84000000.0,-84000000.0,-84000000.0,-84000000.0,-84000000.0,,
Stockholders Equity,21540000000.0,19675000000.0,19162000000.0,19330000000.0,18474000000.0,,
Gains Losses Not Affecting Retained Earnings,36000000.0,-18000000.0,92000000.0,132000000.0,73000000.0,,
Other Equity Adjustments,36000000.0,-18000000.0,92000000.0,132000000.0,73000000.0,,
Retained Earnings,12825000000.0,11325000000.0,10931000000.0,11497000000.0,11073000000.0,,
Additional Paid In Capital,8678000000.0,8367000000.0,8138000000.0,7700000000.0,7327000000.0,,
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,37077000000.0,36130000000.0,37356000000.0,39749000000.0,36135000000.0,,
Total Non Current Liabilities Net Minority Interest,24780000000.0,24941000000.0,25013000000.0,27745000000.0,24411000000.0,,
Other Non Current Liabilities,1182000000.0,1290000000.0,1339000000.0,1295000000.0,1398000000.0,,
Tradeand Other Payables Non Current,866000000.0,859000000.0,819000000.0,830000000.0,782000000.0,,
Non Current Deferred Liabilities,597000000.0,652000000.0,709000000.0,724000000.0,794000000.0,,
Non Current Deferred Taxes Liabilities,597000000.0,652000000.0,709000000.0,724000000.0,794000000.0,,
Long Term Debt And Capital Lease Obligation,22135000000.0,22140000000.0,22146000000.0,24896000000.0,21437000000.0,,
