,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,14280000.0,25900000.0,4115207.373272,4401337.792642,13440000.0
Tax Rate For Calcs,0.21,0.37,0.087558,0.314381,0.21
Normalized EBITDA,1157000000.0,1240000000.0,1677000000.0,1614000000.0,1078000000.0
Total Unusual Items,68000000.0,70000000.0,47000000.0,14000000.0,64000000.0
Total Unusual Items Excluding Goodwill,68000000.0,70000000.0,47000000.0,14000000.0,64000000.0
Net Income From Continuing Operation Net Minority Interest,95000000.0,473000000.0,917000000.0,676000000.0,649000000.0
Reconciled Depreciation,-316000000.0,653000000.0,640000000.0,626000000.0,-287000000.0
Reconciled Cost Of Revenue,2776000000.0,1598000000.0,2007000000.0,1908000000.0,2442000000.0
EBITDA,1225000000.0,1310000000.0,1724000000.0,1628000000.0,1142000000.0
EBIT,563000000.0,657000000.0,1084000000.0,1002000000.0,528000000.0
Net Interest Income,-357000000.0,-325000000.0,-378000000.0,-84000000.0,-285000000.0
Interest Expense,403000000.0,359000000.0,433000000.0,105000000.0,328000000.0
Interest Income,46000000.0,34000000.0,55000000.0,21000000.0,43000000.0
Normalized Income,41280000.0,428900000.0,874115207.373272,666401337.792642,598440000.0
Net Income From Continuing And Discontinued Operation,95000000.0,473000000.0,917000000.0,676000000.0,649000000.0
Total Expenses,2654000000.0,2416000000.0,2843000000.0,2712000000.0,2330000000.0
Diluted Average Shares,654009000.0,653224000.0,653018000.0,641395000.0,638061000.0
Basic Average Shares,652948000.0,652664000.0,651992000.0,635144000.0,633752000.0
Diluted EPS,0.12,0.71,1.39,1.04,1.0
Basic EPS,0.12,0.71,1.39,1.05,1.01
Diluted NI Availto Com Stockholders,77000000.0,461000000.0,906000000.0,665000000.0,638000000.0
Net Income Common Stockholders,77000000.0,461000000.0,906000000.0,665000000.0,638000000.0
Preferred Stock Dividends,18000000.0,12000000.0,11000000.0,11000000.0,11000000.0
Net Income,95000000.0,473000000.0,917000000.0,676000000.0,649000000.0
Minority Interests,-55000000.0,-46000000.0,-2000000.0,-313000000.0,-110000000.0
Net Income Including Noncontrolling Interests,150000000.0,519000000.0,919000000.0,989000000.0,759000000.0
Net Income Continuous Operations,150000000.0,519000000.0,919000000.0,989000000.0,759000000.0
Earnings From Equity Interest Net Of Tax,472000000.0,393000000.0,325000000.0,374000000.0,454000000.0
Tax Provision,482000000.0,172000000.0,57000000.0,282000000.0,-105000000.0
Pretax Income,160000000.0,298000000.0,651000000.0,897000000.0,200000000.0
Other Income Expense,20000000.0,39000000.0,70000000.0,-65000000.0,39000000.0
Other Non Operating Income Expenses,-48000000.0,-31000000.0,23000000.0,-79000000.0,-25000000.0
Special Income Charges,43000000.0,46000000.0,41000000.0,36000000.0,39000000.0
Other Special Charges,-43000000.0,-46000000.0,-41000000.0,-36000000.0,-39000000.0
Gain On Sale Of Security,25000000.0,24000000.0,6000000.0,-22000000.0,25000000.0
Net Non Operating Interest Income Expense,-357000000.0,-325000000.0,-378000000.0,-84000000.0,-285000000.0
Interest Expense Non Operating,403000000.0,359000000.0,433000000.0,105000000.0,328000000.0
Interest Income Non Operating,46000000.0,34000000.0,55000000.0,21000000.0,43000000.0
Operating Income,497000000.0,584000000.0,959000000.0,1046000000.0,446000000.0
Operating Expense,856000000.0,818000000.0,836000000.0,804000000.0,789000000.0
Other Taxes,194000000.0,165000000.0,196000000.0,178000000.0,175000000.0
Depreciation Amortization Depletion Income Statement,662000000.0,653000000.0,640000000.0,626000000.0,614000000.0
Depreciation And Amortization In Income Statement,662000000.0,653000000.0,640000000.0,626000000.0,614000000.0
Gross Profit,1353000000.0,1402000000.0,1795000000.0,1850000000.0,1235000000.0
Cost Of Revenue,1798000000.0,1598000000.0,2007000000.0,1908000000.0,1541000000.0
Total Revenue,3151000000.0,3000000000.0,3802000000.0,3758000000.0,2776000000.0
Operating Revenue,3151000000.0,3000000000.0,3802000000.0,3758000000.0,2776000000.0
