,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Preferred Shares Number,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,
Ordinary Shares Number,777624467.0,778000000.0,777021683.0,776000000.0,772000000.0,
Share Issued,777624467.0,778000000.0,777021683.0,776000000.0,772000000.0,
Net Debt,87950000000.0,87089000000.0,85973000000.0,83959000000.0,83692000000.0,
Total Debt,89647000000.0,88453000000.0,87481000000.0,85230000000.0,85024000000.0,
Tangible Book Value,31479000000.0,30615000000.0,30394000000.0,29850000000.0,28857000000.0,
Invested Capital,139127000000.0,137351000000.0,136145000000.0,133426000000.0,132228000000.0,
Working Capital,-7197000000.0,-6260000000.0,-3850000000.0,-6407000000.0,-5285000000.0,
Net Tangible Assets,32452000000.0,31588000000.0,31367000000.0,30823000000.0,29830000000.0,
Capital Lease Obligations,1009000000.0,1020000000.0,1033000000.0,957000000.0,956000000.0,
Common Stock Equity,50489000000.0,49918000000.0,49697000000.0,49153000000.0,48160000000.0,
Preferred Stock Equity,973000000.0,973000000.0,973000000.0,973000000.0,973000000.0,
Total Capitalization,130763000000.0,129805000000.0,130370000000.0,126466000000.0,125657000000.0,
Total Equity Gross Minority Interest,52627000000.0,52030000000.0,51794000000.0,51255000000.0,50249000000.0,
Minority Interest,1165000000.0,1139000000.0,1124000000.0,1129000000.0,1116000000.0,
Stockholders Equity,51462000000.0,50891000000.0,50670000000.0,50126000000.0,49133000000.0,
Gains Losses Not Affecting Retained Earnings,178000000.0,203000000.0,194000000.0,228000000.0,47000000.0,
Other Equity Adjustments,178000000.0,203000000.0,194000000.0,228000000.0,47000000.0,
Retained Earnings,4718000000.0,4141000000.0,3986000000.0,3431000000.0,3052000000.0,
Additional Paid In Capital,45592000000.0,45573000000.0,45516000000.0,45494000000.0,45060000000.0,
Capital Stock,974000000.0,974000000.0,974000000.0,973000000.0,974000000.0,
Common Stock,1000000.0,1000000.0,1000000.0,0.0,1000000.0,
Preferred Stock,973000000.0,973000000.0,973000000.0,973000000.0,973000000.0,
Total Liabilities Net Minority Interest,139666000000.0,137683000000.0,135682000000.0,135088000000.0,133317000000.0,
Total Non Current Liabilities Net Minority Interest,120261000000.0,119275000000.0,119057000000.0,115731000000.0,115890000000.0,
Other Non Current Liabilities,1790000000.0,1696000000.0,1585000000.0,1557000000.0,1731000000.0,
Liabilities Heldfor Sale Non Current,167000000.0,0.0,0.0,89000000.0,85000000.0,
Employee Benefits,404000000.0,410000000.0,426000000.0,434000000.0,432000000.0,
Non Current Pension And Other Postretirement Benefit Plans,404000000.0,410000000.0,426000000.0,434000000.0,432000000.0,
Tradeand Other Payables Non Current,890000000.0,882000000.0,888000000.0,894000000.0,866000000.0,
Non Current Deferred Liabilities,12271000000.0,11990000000.0,11609000000.0,11424000000.0,10859000000.0,
Non Current Deferred Taxes Liabilities,12271000000.0,11990000000.0,11609000000.0,11424000000.0,10859000000.0,
Long Term Debt And Capital Lease Obligation,80310000000.0,79934000000.0,80733000000.0,77297000000.0,77480000000.0,
Long Term Capital Lease Obligation,1009000000.0,1020000000.0,1033000000.0,957000000.0,956000000.0,
Long Term Debt,79301000000.0,78914000000.0,79700000000.0,76340000000.0,76524000000.0,
Long Term Provisions,9052000000.0,9316000000.0,9350000000.0,9342000000.0,9511000000.0,
Current Liabilities,19405000000.0,18408000000.0,16625000000.0,19357000000.0,17427000000.0,
Other Current Liabilities,3330000000.0,3162000000.0,3177000000.0,3589000000.0,3466000000.0,
Current Debt And Capital Lease Obligation,9337000000.0,8519000000.0,6748000000.0,7933000000.0,7544000000.0,
Current Debt,9337000000.0,8519000000.0,6748000000.0,7933000000.0,7544000000.0,
Other Current Borrowings,,,,,3597000000.0,2340000000.0
Current Notes Payable,,,,,3947000000.0,3670000000.0
Current Provisions,592000000.0,636000000.0,643000000.0,650000000.0,639000000.0,
Payables And Accrued Expenses,6146000000.0,6091000000.0,6057000000.0,7185000000.0,5778000000.0,
