,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-23600000.0,-5000000.0,-26000000.0,15800000.0,13700000.0,,
Repurchase Of Capital Stock,-51200000.0,-45300000.0,-18500000.0,,,0.0,0.0
Repayment Of Debt,-1300000.0,-1300000.0,-700000.0,-1700000.0,-1200000.0,,
Capital Expenditure,-91800000.0,-151500000.0,-79200000.0,-78800000.0,-86600000.0,,
Interest Paid Supplemental Data,,,14700000.0,1200000.0,14100000.0,900000.0,14800000.0
Income Tax Paid Supplemental Data,,,2000000.0,36400000.0,9300000.0,51900000.0,2200000.0
End Cash Position,2034800000.0,3727000000.0,3778200000.0,4681000000.0,4937600000.0,,
Beginning Cash Position,3727000000.0,3778200000.0,4681000000.0,4937600000.0,4919500000.0,,
Effect Of Exchange Rate Changes,-8300000.0,4200000.0,1900000.0,-1200000.0,1500000.0,,
Changes In Cash,-1683900000.0,-55400000.0,-904700000.0,-255400000.0,16600000.0,,
Financing Cash Flow,-63700000.0,-51100000.0,-47300000.0,100000.0,1500000.0,,
Cash Flow From Continuing Financing Activities,-63700000.0,-51100000.0,-47300000.0,100000.0,1500000.0,,
Net Other Financing Charges,,,,-1000000.0,-28700000.0,-2300000.0,-1100000.0
Proceeds From Stock Option Exercised,-11200000.0,-4500000.0,-28100000.0,2800000.0,31400000.0,,
Net Common Stock Issuance,-51200000.0,-45300000.0,-18500000.0,,,0.0,0.0
Common Stock Payments,-51200000.0,-45300000.0,-18500000.0,,,0.0,0.0
Net Issuance Payments Of Debt,-1300000.0,-1300000.0,-700000.0,-1700000.0,-1200000.0,,
Net Long Term Debt Issuance,-1300000.0,-1300000.0,-700000.0,-1700000.0,-1200000.0,,
Long Term Debt Payments,-1300000.0,-1300000.0,-700000.0,-1700000.0,-1200000.0,,
Investing Cash Flow,-1688400000.0,-150800000.0,-910600000.0,-350100000.0,-85200000.0,,
Cash Flow From Continuing Investing Activities,-1688400000.0,-150800000.0,-910600000.0,-350100000.0,-85200000.0,,
Net Investment Purchase And Sale,0.0,0.0,-81400000.0,,,0.0,0.0
Sale Of Investment,0.0,0.0,203400000.0,,,0.0,0.0
Purchase Of Investment,0.0,0.0,-284800000.0,,,0.0,0.0
Net Business Purchase And Sale,-1597100000.0,0.0,-750100000.0,-271600000.0,0.0,,
Purchase Of Business,-1597100000.0,0.0,-750100000.0,-271600000.0,0.0,,
Net PPE Purchase And Sale,-91300000.0,-150800000.0,-79100000.0,-78500000.0,-85200000.0,,
Sale Of PPE,500000.0,700000.0,100000.0,300000.0,1400000.0,,
Purchase Of PPE,-91800000.0,-151500000.0,-79200000.0,-78800000.0,-86600000.0,,
Operating Cash Flow,68200000.0,146500000.0,53200000.0,94600000.0,100300000.0,,
Cash Flow From Continuing Operating Activities,68200000.0,146500000.0,53200000.0,94600000.0,100300000.0,,
Change In Working Capital,-131200000.0,700000.0,-55200000.0,-40100000.0,-48100000.0,,
Change In Other Working Capital,-36900000.0,-41700000.0,-21500000.0,-25500000.0,-34900000.0,,
Change In Other Current Liabilities,-5000000.0,-9000000.0,-9800000.0,-8100000.0,-11500000.0,,
Change In Other Current Assets,,,,-600000.0,200000.0,-100000.0,0.0
Change In Payables And Accrued Expense,-43200000.0,48300000.0,-15400000.0,9700000.0,-24800000.0,,
Change In Payable,-43200000.0,48300000.0,-15400000.0,9700000.0,-24800000.0,,
Change In Account Payable,-43300000.0,76300000.0,-22100000.0,-14400000.0,-30100000.0,,
Change In Tax Payable,100000.0,-28000000.0,6700000.0,24100000.0,5300000.0,,
Change In Income Tax Payable,100000.0,-28000000.0,6700000.0,24100000.0,5300000.0,,
Change In Prepaid Assets,-32600000.0,6200000.0,7200000.0,900000.0,5600000.0,,
Change In Receivables,-13500000.0,-3100000.0,-15700000.0,-16500000.0,17400000.0,,
Changes In Account Receivables,-13500000.0,-3100000.0,-15700000.0,-16500000.0,17400000.0,,
Other Non Cash Items,45800000.0,44400000.0,36600000.0,38000000.0,38300000.0,,
Stock Based Compensation,70800000.0,51800000.0,30400000.0,21700000.0,21800000.0,,
Asset Impairment Charge,9000000.0,7500000.0,9400000.0,10600000.0,8800000.0,,
Deferred Tax,10900000.0,-5000000.0,-500000.0,-34700000.0,-9000000.0,,
Deferred Income Tax,10900000.0,-5000000.0,-500000.0,-34700000.0,-9000000.0,,
Depreciation Amortization Depletion,69200000.0,65500000.0,47300000.0,39300000.0,35500000.0,,
Depreciation And Amortization,69200000.0,65500000.0,47300000.0,39300000.0,35500000.0,,
Net Income From Continuing Operations,-30900000.0,6200000.0,-14800000.0,59800000.0,53000000.0,,
