,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.228543,0.236578,0.243,0.24,0.232813,
Normalized EBITDA,675000000.0,538700000.0,751500000.0,594900000.0,605700000.0,
Net Income From Continuing Operation Net Minority Interest,383800000.0,297200000.0,519300000.0,413400000.0,427400000.0,
Reconciled Depreciation,109300000.0,85700000.0,43100000.0,41700000.0,39000000.0,
Reconciled Cost Of Revenue,413800000.0,393900000.0,387400000.0,379100000.0,380000000.0,
EBITDA,675000000.0,538700000.0,751500000.0,594900000.0,605700000.0,
EBIT,565700000.0,453000000.0,708400000.0,553200000.0,566700000.0,
Net Interest Income,-49500000.0,-43200000.0,-6000000.0,6300000.0,10300000.0,
Interest Expense,68200000.0,63700000.0,22600000.0,9500000.0,9600000.0,
Interest Income,18700000.0,20500000.0,16600000.0,15800000.0,19900000.0,
Normalized Income,383800000.0,297200000.0,519300000.0,413400000.0,427400000.0,
Net Income From Continuing And Discontinued Operation,383800000.0,297200000.0,519300000.0,413400000.0,427400000.0,
Total Expenses,998100000.0,996200000.0,817200000.0,778800000.0,771800000.0,
Total Operating Income As Reported,541900000.0,431100000.0,691800000.0,538100000.0,546700000.0,
Diluted Average Shares,361900000.0,362300000.0,362000000.0,361700000.0,361900000.0,
Basic Average Shares,360100000.0,360300000.0,360100000.0,360000000.0,360100000.0,
Diluted EPS,1.06,0.82,1.43,1.14,1.18,
Basic EPS,1.07,0.82,1.44,1.15,1.19,
Diluted NI Availto Com Stockholders,383800000.0,297200000.0,519300000.0,413400000.0,427400000.0,
Net Income Common Stockholders,383800000.0,297200000.0,519300000.0,413400000.0,427400000.0,
Net Income,383800000.0,297200000.0,519300000.0,413400000.0,427400000.0,
Net Income Including Noncontrolling Interests,383800000.0,297200000.0,519300000.0,413400000.0,427400000.0,
Net Income Continuous Operations,383800000.0,297200000.0,519300000.0,413400000.0,427400000.0,
Tax Provision,113700000.0,92100000.0,166500000.0,130300000.0,129700000.0,
Pretax Income,497500000.0,389300000.0,685800000.0,543700000.0,557100000.0,
Other Income Expense,5100000.0,1400000.0,,-700000.0,100000.0,-2100000.0
Other Non Operating Income Expenses,5100000.0,1400000.0,,-700000.0,100000.0,-2100000.0
Net Non Operating Interest Income Expense,-49500000.0,-43200000.0,-6000000.0,6300000.0,10300000.0,
Interest Expense Non Operating,68200000.0,63700000.0,22600000.0,9500000.0,9600000.0,
Interest Income Non Operating,18700000.0,20500000.0,16600000.0,15800000.0,19900000.0,
Operating Income,541900000.0,431100000.0,691800000.0,538100000.0,546700000.0,
Operating Expense,584300000.0,602300000.0,429800000.0,399700000.0,391800000.0,
Selling General And Administration,584300000.0,602300000.0,429800000.0,399700000.0,391800000.0,
Gross Profit,1126200000.0,1033400000.0,1121600000.0,937800000.0,938500000.0,
Cost Of Revenue,413800000.0,393900000.0,387400000.0,379100000.0,380000000.0,
Total Revenue,1540000000.0,1427300000.0,1509000000.0,1316900000.0,1318500000.0,
Operating Revenue,1492400000.0,1382100000.0,1466100000.0,1280800000.0,1281000000.0,
